name,key,kind,parentKey,country,region,domesticOrIntl,isSystem,isActive,description,latitude,longitude,openingHours,durationMin,bestTime,entryFee,suitabilityTags,googleMapsUrl,iataCode,icaoCode,stationCode,officialName,shortName,sourceUrl
Barmer District,india/western-india/rajasthan/marwar/barmer-district,region,india/western-india/rajasthan/marwar,India,,domestic,true,true,Tourism catalog region for Barmer.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Jalore District,india/western-india/rajasthan/marwar/jalore-district,region,india/western-india/rajasthan/marwar,India,,domestic,true,true,Tourism catalog region for Jalore.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Jaisalmer District,india/western-india/rajasthan/jaisalmer-desert/jaisalmer-district,region,india/western-india/rajasthan/jaisalmer-desert,India,,domestic,true,true,Tourism catalog region for Jaisalmer.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Bikaner District,india/western-india/rajasthan/bikaner-and-shekhawati/bikaner-district,region,india/western-india/rajasthan/bikaner-and-shekhawati,India,,domestic,true,true,Tourism catalog region for Bikaner.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Churu District,india/western-india/rajasthan/bikaner-and-shekhawati/churu-district,region,india/western-india/rajasthan/bikaner-and-shekhawati,India,,domestic,true,true,Tourism catalog region for Churu.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Jhunjhunu District,india/western-india/rajasthan/bikaner-and-shekhawati/jhunjhunu-district,region,india/western-india/rajasthan/bikaner-and-shekhawati,India,,domestic,true,true,Tourism catalog region for Jhunjhunu.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Sikar District,india/western-india/rajasthan/bikaner-and-shekhawati/sikar-district,region,india/western-india/rajasthan/bikaner-and-shekhawati,India,,domestic,true,true,Tourism catalog region for Sikar.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Hanumangarh District,india/western-india/rajasthan/bikaner-and-shekhawati/hanumangarh-district,region,india/western-india/rajasthan/bikaner-and-shekhawati,India,,domestic,true,true,Tourism catalog region for Hanumangarh.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Sri Ganganagar District,india/western-india/rajasthan/bikaner-and-shekhawati/sri-ganganagar-district,region,india/western-india/rajasthan/bikaner-and-shekhawati,India,,domestic,true,true,Tourism catalog region for Sri Ganganagar.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Ajmer District,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district,region,india/western-india/rajasthan/ajmer-and-central-rajasthan,India,,domestic,true,true,Tourism catalog region for Ajmer.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Nagaur District,india/western-india/rajasthan/ajmer-and-central-rajasthan/nagaur-district,region,india/western-india/rajasthan/ajmer-and-central-rajasthan,India,,domestic,true,true,Tourism catalog region for Nagaur.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Tonk District,india/western-india/rajasthan/ajmer-and-central-rajasthan/tonk-district,region,india/western-india/rajasthan/ajmer-and-central-rajasthan,India,,domestic,true,true,Tourism catalog region for Tonk.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Kota District,india/western-india/rajasthan/hadoti/kota-district,region,india/western-india/rajasthan/hadoti,India,,domestic,true,true,Tourism catalog region for Kota.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Bundi District,india/western-india/rajasthan/hadoti/bundi-district,region,india/western-india/rajasthan/hadoti,India,,domestic,true,true,Tourism catalog region for Bundi.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Baran District,india/western-india/rajasthan/hadoti/baran-district,region,india/western-india/rajasthan/hadoti,India,,domestic,true,true,Tourism catalog region for Baran.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Jhalawar District,india/western-india/rajasthan/hadoti/jhalawar-district,region,india/western-india/rajasthan/hadoti,India,,domestic,true,true,Tourism catalog region for Jhalawar.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Bharatpur District,india/western-india/rajasthan/eastern-rajasthan/bharatpur-district,region,india/western-india/rajasthan/eastern-rajasthan,India,,domestic,true,true,Tourism catalog region for Bharatpur.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Alwar District,india/western-india/rajasthan/eastern-rajasthan/alwar-district,region,india/western-india/rajasthan/eastern-rajasthan,India,,domestic,true,true,Tourism catalog region for Alwar.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Karauli District,india/western-india/rajasthan/eastern-rajasthan/karauli-district,region,india/western-india/rajasthan/eastern-rajasthan,India,,domestic,true,true,Tourism catalog region for Karauli.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Dholpur District,india/western-india/rajasthan/eastern-rajasthan/dholpur-district,region,india/western-india/rajasthan/eastern-rajasthan,India,,domestic,true,true,Tourism catalog region for Dholpur.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Sawai Madhopur District,india/western-india/rajasthan/eastern-rajasthan/sawai-madhopur-district,region,india/western-india/rajasthan/eastern-rajasthan,India,,domestic,true,true,Tourism catalog region for Sawai Madhopur.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Sirohi District,india/western-india/rajasthan/mount-abu-and-sirohi/sirohi-district,region,india/western-india/rajasthan/mount-abu-and-sirohi,India,,domestic,true,true,Tourism catalog region for Sirohi.,,,,,,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Jaipur,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,city,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district,India,,domestic,true,true,"Capital of Rajasthan, known as the Pink City for its planned historic core, forts and palaces.",26.9124,75.7873,,,October to March,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Amber Fort,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/amber-fort,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,Hill fort and palace complex overlooking Maota Lake.,,,,180,,,fort|palace|heritage,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Jaigarh Fort,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/jaigarh-fort,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,"Hilltop military fort known for walls, armoury and views.",,,,120,,,fort|viewpoint,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Nahargarh Fort,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/nahargarh-fort,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,Aravalli fort overlooking Jaipur.,,,,120,,,fort|sunset|viewpoint,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
City Palace Jaipur,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/city-palace-jaipur,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,Royal palace complex with museums and courtyards.,,,,150,,,palace|museum,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Hawa Mahal,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/hawa-mahal,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,Iconic palace façade with latticed windows.,,,,60,,,palace|architecture,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Jantar Mantar Jaipur,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/jantar-mantar-jaipur,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,UNESCO-listed astronomical observatory.,,,,90,,,science|heritage,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Jal Mahal,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/jal-mahal,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,Palace set within Man Sagar Lake.,,,,45,,,palace|lake|photography,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Albert Hall Museum,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/albert-hall-museum,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,State museum in Indo-Saracenic architecture.,,,,120,,,museum|architecture,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Birla Mandir Jaipur,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/birla-mandir-jaipur,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,Modern marble Hindu temple.,,,,60,,,religious|architecture,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Galtaji Temple,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/galtaji-temple,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,Historic pilgrimage complex with sacred water tanks.,,,,90,,,religious|heritage,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Sisodia Rani Garden,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/sisodia-rani-garden,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,Terraced garden palace east of Jaipur.,,,,90,,,garden|palace,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Vidyadhar Garden,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/vidyadhar-garden,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,Historic landscaped garden near Galtaji.,,,,60,,,garden|heritage,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Panna Meena ka Kund,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/panna-meena-ka-kund,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,Historic stepwell near Amber.,,,,45,,,stepwell|architecture,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Anokhi Museum of Hand Printing,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/anokhi-museum-of-hand-printing,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,Museum dedicated to block printing.,,,,90,,,museum|craft,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Patrika Gate,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/patrika-gate,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,Decorative gateway and photography landmark.,,,,45,,,architecture|photography,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Central Park Jaipur,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/central-park-jaipur,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,Large urban park with walking paths.,,,,90,,,park|walking,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Johari Bazaar,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/johari-bazaar,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,Historic market known for jewellery and textiles.,,,,120,,,market|shopping,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Bapu Bazaar Jaipur,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur/bapu-bazaar-jaipur,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/jaipur,India,,domestic,true,true,"Traditional market for textiles, footwear and crafts.",,,,120,,,market|shopping,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Samode,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/samode,city,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district,India,,domestic,true,true,Heritage village north of Jaipur known for palace and painted interiors.,,,,,October to March,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Samode Palace,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/samode/samode-palace,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/samode,India,,domestic,true,true,"Heritage palace with frescoes, courtyards and royal architecture.",,,,120,,,palace|heritage,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Samode Haveli,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/samode/samode-haveli,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/samode,India,,domestic,true,true,Historic noble residence converted into a heritage property.,,,,60,,,haveli|heritage,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Chomu,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/chomu,city,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district,India,,domestic,true,true,Historic town with fort-palace architecture.,,,,,October to March,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Chomu Palace,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/chomu/chomu-palace,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/chomu,India,,domestic,true,true,Fortified palace and heritage landmark.,,,,75,,,palace|fort,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Bagru,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/bagru,city,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district,India,,domestic,true,true,Craft town known for traditional hand block printing.,,,,,October to March,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Bagru Block Printing Workshops,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/bagru/bagru-block-printing-workshops,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/bagru,India,,domestic,true,true,Traditional textile-printing workshops and craft experience.,,,,120,,,craft|textile|shopping,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Sanganer,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/sanganer,city,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district,India,,domestic,true,true,Historic craft and temple town south of Jaipur.,,,,,October to March,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Sanganer Jain Temple,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/sanganer/sanganer-jain-temple,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/sanganer,India,,domestic,true,true,Historic Digambara Jain temple with carved architecture.,,,,90,,,religious|architecture,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Sanganer Block Printing Area,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/sanganer/sanganer-block-printing-area,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/jaipur-district/sanganer,India,,domestic,true,true,Traditional textile-printing workshops and markets.,,,,90,,,craft|textile,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Abhaneri,india/western-india/rajasthan/jaipur-and-dhundhar/dausa-district/abhaneri,city,india/western-india/rajasthan/jaipur-and-dhundhar/dausa-district,India,,domestic,true,true,Historic village known for one of India's deepest stepwells.,,,,,October to March,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Chand Baori,india/western-india/rajasthan/jaipur-and-dhundhar/dausa-district/abhaneri/chand-baori,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/dausa-district/abhaneri,India,,domestic,true,true,Monumental geometric stepwell with thousands of steps.,,,,90,,,stepwell|heritage|architecture,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Harshat Mata Temple,india/western-india/rajasthan/jaipur-and-dhundhar/dausa-district/abhaneri/harshat-mata-temple,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/dausa-district/abhaneri,India,,domestic,true,true,Ruined early-medieval temple beside Chand Baori.,,,,45,,,temple|archaeology,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Bhandarej,india/western-india/rajasthan/jaipur-and-dhundhar/dausa-district/bhandarej,city,india/western-india/rajasthan/jaipur-and-dhundhar/dausa-district,India,,domestic,true,true,Heritage village with palace and stepwell architecture.,,,,,October to March,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Bhandarej Baori,india/western-india/rajasthan/jaipur-and-dhundhar/dausa-district/bhandarej/bhandarej-baori,landmark,india/western-india/rajasthan/jaipur-and-dhundhar/dausa-district/bhandarej,India,,domestic,true,true,Historic stepwell in Bhandarej.,,,,45,,,stepwell|heritage,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Ajmer,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/ajmer,city,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district,India,,domestic,true,true,Historic pilgrimage city at the foot of the Aravalli hills.,26.4499,74.6399,,,October to March,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Ajmer Sharif Dargah,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/ajmer/ajmer-sharif-dargah,landmark,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/ajmer,India,,domestic,true,true,Major Sufi shrine of Khwaja Moinuddin Chishti.,,,,90,,,religious|pilgrimage,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Adhai Din ka Jhonpra,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/ajmer/adhai-din-ka-jhonpra,landmark,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/ajmer,India,,domestic,true,true,Historic mosque incorporating early Indo-Islamic architecture.,,,,90,,,mosque|heritage,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Ana Sagar Lake,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/ajmer/ana-sagar-lake,landmark,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/ajmer,India,,domestic,true,true,Large artificial lake and promenade.,,,,90,,,lake|sunset,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Daulat Bagh,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/ajmer/daulat-bagh,landmark,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/ajmer,India,,domestic,true,true,Historic garden beside Ana Sagar Lake.,,,,90,,,garden|walking,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Akbari Fort and Museum,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/ajmer/akbari-fort-and-museum,landmark,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/ajmer,India,,domestic,true,true,Mughal fort housing a regional museum.,,,,90,,,fort|museum,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Nareli Jain Temple,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/ajmer/nareli-jain-temple,landmark,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/ajmer,India,,domestic,true,true,Modern Jain temple complex on a hill.,,,,90,,,religious|architecture,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Taragarh Fort Ajmer,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/ajmer/taragarh-fort-ajmer,landmark,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/ajmer,India,,domestic,true,true,Historic hill fort overlooking Ajmer.,,,,90,,,fort|viewpoint,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Mayo College Museum,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/ajmer/mayo-college-museum,landmark,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/ajmer,India,,domestic,true,true,Museum within the historic Mayo College campus.,,,,90,,,museum|education,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Pushkar,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/pushkar,city,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district,India,,domestic,true,true,"Sacred lake town, Hindu pilgrimage centre and camel-fair destination.",26.4897,74.5511,,,October to March,,,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Pushkar Lake,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/pushkar/pushkar-lake,landmark,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/pushkar,India,,domestic,true,true,Sacred lake surrounded by ghats and temples.,,,,120,,,lake|religious,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
Brahma Temple Pushkar,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/pushkar/brahma-temple-pushkar,landmark,india/western-india/rajasthan/ajmer-and-central-rajasthan/ajmer-district/pushkar,India,,domestic,true,true,Rare major temple dedicated to Lord Brahma.,,,,120,,,religious|pilgrimage,,,,,,,https://www.tourism.rajasthan.gov.in/tourist-destinations.html
