name,key,kind,parentKey,country,region,domesticOrIntl,isSystem,isActive,description,latitude,longitude,openingHours,durationMin,bestTime,entryFee,suitabilityTags,googleMapsUrl,iataCode,icaoCode,stationCode,officialName,shortName,sourceUrl
Vidyasagar Setu,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/vidyasagar-setu,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Cable-stayed bridge and prominent city landmark.,22.5575,88.3237,,30,October to March,,landmark|architecture|photography,,,,,,,https://www.aai.aero/en/airports/kolkata
Kalighat Kali Temple,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/kalighat-kali-temple,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Major Hindu temple dedicated to Goddess Kali.,22.5204,88.3426,,60,October to March,,religious|pilgrimage,,,,,,,https://www.aai.aero/en/airports/kolkata
Dakshineswar Kali Temple,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/dakshineswar-kali-temple,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Historic Kali temple complex on the Hooghly River.,22.6549,88.3575,,90,October to March,,religious|heritage|riverfront,,,,,,,https://www.aai.aero/en/airports/kolkata
Belur Math,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/belur-math,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Headquarters of the Ramakrishna Math and Mission.,22.6322,88.3559,,90,October to March,,religious|architecture|riverfront,,,,,,,https://www.aai.aero/en/airports/kolkata
Marble Palace,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/marble-palace,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Nineteenth-century mansion known for art and architecture.,22.5823,88.3601,,60,October to March,,heritage|architecture,,,,,,,https://www.aai.aero/en/airports/kolkata
Jorasanko Thakur Bari,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/jorasanko-thakur-bari,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Ancestral home of Rabindranath Tagore and museum.,22.5841,88.3597,,90,October to March,,museum|literature|heritage,,,,,,,https://www.aai.aero/en/airports/kolkata
Kumartuli,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/kumartuli,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Traditional potters' quarter famous for Durga idols.,22.6010,88.3631,,90,October to March,,culture|craft|photography,,,,,,,https://www.aai.aero/en/airports/kolkata
College Street,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/college-street,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Book market and intellectual district around Presidency University and Coffee House.,22.5764,88.3639,,90,October to March,,books|culture|food,,,,,,,https://www.aai.aero/en/airports/kolkata
Park Street,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/park-street,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,"Dining, nightlife and heritage avenue in central Kolkata.",22.5520,88.3521,,120,October to March,,food|nightlife|heritage,,,,,,,https://www.aai.aero/en/airports/kolkata
New Market,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/new-market,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Historic shopping market in central Kolkata.,22.5598,88.3531,,120,October to March,,shopping|food|heritage,,,,,,,https://www.aai.aero/en/airports/kolkata
South Park Street Cemetery,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/south-park-street-cemetery,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Historic colonial-era cemetery with notable architecture.,22.5451,88.3590,,60,October to March,,heritage|history|architecture,,,,,,,https://www.aai.aero/en/airports/kolkata
Science City Kolkata,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/science-city-kolkata,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Science museum and educational entertainment complex.,22.5392,88.3958,,240,October to March,,family|science|indoor,,,,,,,https://www.aai.aero/en/airports/kolkata
Eco Park,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/eco-park,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,"Large urban park with gardens, lake activities and themed zones.",22.6008,88.4673,,240,October to March,,family|park|cycling,,,,,,,https://www.aai.aero/en/airports/kolkata
Nicco Park,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/nicco-park,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Amusement park in Salt Lake.,22.5709,88.4211,,300,October to March,,family|amusement,,,,,,,https://www.aai.aero/en/airports/kolkata
Alipore Zoological Gardens,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/alipore-zoological-gardens,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Historic zoo with diverse animal exhibits.,22.5368,88.3320,,180,October to March,,family|wildlife,,,,,,,https://www.aai.aero/en/airports/kolkata
Mother House,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/mother-house,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Mother Teresa's former home and headquarters of Missionaries of Charity.,22.5485,88.3567,,45,October to March,,religious|history,,,,,,,https://www.aai.aero/en/airports/kolkata
Nakhoda Masjid,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/nakhoda-masjid,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Prominent mosque in central Kolkata.,22.5770,88.3566,,45,October to March,,religious|architecture,,,,,,,https://www.aai.aero/en/airports/kolkata
Magen David Synagogue,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/magen-david-synagogue,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Historic synagogue in the city's old commercial quarter.,22.5744,88.3517,,45,October to March,,religious|heritage|architecture,,,,,,,https://www.aai.aero/en/airports/kolkata
Armenian Church of the Holy Nazareth,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/armenian-church-of-the-holy-nazareth,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Historic Armenian church in Kolkata.,22.5800,88.3494,,45,October to March,,religious|heritage,,,,,,,https://www.aai.aero/en/airports/kolkata
Rabindra Sarobar,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/rabindra-sarobar,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Urban lake and green recreation area in south Kolkata.,22.5125,88.3638,,90,October to March,,park|walking|birdwatching,,,,,,,https://www.aai.aero/en/airports/kolkata
Millennium Park,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata/millennium-park,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/kolkata,India,,domestic,true,true,Hooghly riverfront park with city and bridge views.,22.5727,88.3445,,60,October to March,,riverfront|family|sunset,,,,,,,https://www.aai.aero/en/airports/kolkata
Howrah,india/eastern-india/west-bengal/kolkata-metropolitan-region/howrah,city,india/eastern-india/west-bengal/kolkata-metropolitan-region,India,,domestic,true,true,Major city across the Hooghly River from Kolkata and an important rail gateway.,22.5958,88.2636,,,,,,,,,,,,https://www.wbtourism.gov.in/
Howrah Railway Station,india/eastern-india/west-bengal/kolkata-metropolitan-region/howrah/howrah-railway-station,railway_station,india/eastern-india/west-bengal/kolkata-metropolitan-region/howrah,India,,domestic,true,true,Major railway terminus serving Kolkata metropolitan region.,22.5839,88.3428,,,,,,,,,HWH,Howrah Junction,,https://er.indianrailways.gov.in/
Indian Botanic Garden,india/eastern-india/west-bengal/kolkata-metropolitan-region/howrah/indian-botanic-garden,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/howrah,India,,domestic,true,true,Historic botanical garden known for the Great Banyan Tree.,22.5593,88.2912,,180,,,garden|family|nature,,,,,,,https://www.wbtourism.gov.in/
Santragachi Jheel,india/eastern-india/west-bengal/kolkata-metropolitan-region/howrah/santragachi-jheel,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/howrah,India,,domestic,true,true,Urban wetland known for migratory birds in winter.,22.5887,88.2835,,90,November to February,,birdwatching|nature,,,,,,,https://www.wbtourism.gov.in/
Hooghly,india/eastern-india/west-bengal/gangetic-bengal/hooghly,city,india/eastern-india/west-bengal/gangetic-bengal,India,,domestic,true,true,Historic river district and urban cluster along the Hooghly River.,,,,,,,,,,,,,,https://www.wbtourism.gov.in/
Chandannagar,india/eastern-india/west-bengal/gangetic-bengal/chandannagar,city,india/eastern-india/west-bengal/gangetic-bengal,India,,domestic,true,true,Former French colonial settlement with a heritage riverfront.,22.8671,88.3674,,,October to March,,heritage|riverfront,,,,,,,https://www.wbtourism.gov.in/
Chandannagar Strand,india/eastern-india/west-bengal/gangetic-bengal/chandannagar/chandannagar-strand,landmark,india/eastern-india/west-bengal/gangetic-bengal/chandannagar,India,,domestic,true,true,Landscaped promenade along the Hooghly River.,22.8667,88.3672,,90,,,riverfront|walking|sunset,,,,,,,https://www.wbtourism.gov.in/
Chandannagar Museum and Institute,india/eastern-india/west-bengal/gangetic-bengal/chandannagar/chandannagar-museum-and-institute,landmark,india/eastern-india/west-bengal/gangetic-bengal/chandannagar,India,,domestic,true,true,Museum interpreting the town's French colonial history.,,,,75,,,museum|history,,,,,,,https://www.wbtourism.gov.in/
Sacred Heart Church,india/eastern-india/west-bengal/gangetic-bengal/chandannagar/sacred-heart-church,landmark,india/eastern-india/west-bengal/gangetic-bengal/chandannagar,India,,domestic,true,true,Historic church associated with Chandannagar's French heritage.,,,,45,,,religious|architecture|heritage,,,,,,,https://www.wbtourism.gov.in/
Bandel,india/eastern-india/west-bengal/gangetic-bengal/bandel,city,india/eastern-india/west-bengal/gangetic-bengal,India,,domestic,true,true,Historic town known for Bandel Church and river connections.,,,,,,,,,,,,,,https://www.wbtourism.gov.in/
Bandel Basilica,india/eastern-india/west-bengal/gangetic-bengal/bandel/bandel-basilica,landmark,india/eastern-india/west-bengal/gangetic-bengal/bandel,India,,domestic,true,true,Historic Roman Catholic basilica and pilgrimage site.,,,,60,,,religious|heritage,,,,,,,https://www.wbtourism.gov.in/
Hooghly Imambara,india/eastern-india/west-bengal/gangetic-bengal/bandel/hooghly-imambara,landmark,india/eastern-india/west-bengal/gangetic-bengal/bandel,India,,domestic,true,true,Nineteenth-century Shia congregation hall with a clock tower.,,,,75,,,religious|heritage|architecture,,,,,,,https://www.wbtourism.gov.in/
Bandel Railway Station,india/eastern-india/west-bengal/gangetic-bengal/bandel/bandel-railway-station,railway_station,india/eastern-india/west-bengal/gangetic-bengal/bandel,India,,domestic,true,true,,,,,,,,,,,,BDC,,,https://er.indianrailways.gov.in/
Tarakeswar,india/eastern-india/west-bengal/gangetic-bengal/tarakeswar,city,india/eastern-india/west-bengal/gangetic-bengal,India,,domestic,true,true,Pilgrimage town known for the Taraknath Temple.,,,,,,,,,,,,,,https://www.wbtourism.gov.in/
Taraknath Temple,india/eastern-india/west-bengal/gangetic-bengal/tarakeswar/taraknath-temple,landmark,india/eastern-india/west-bengal/gangetic-bengal/tarakeswar,India,,domestic,true,true,Important Shiva temple and pilgrimage centre.,,,,60,,,religious|pilgrimage,,,,,,,https://www.wbtourism.gov.in/
Tarakeswar Railway Station,india/eastern-india/west-bengal/gangetic-bengal/tarakeswar/tarakeswar-railway-station,railway_station,india/eastern-india/west-bengal/gangetic-bengal/tarakeswar,India,,domestic,true,true,,,,,,,,,,,,TAK,,,https://er.indianrailways.gov.in/
Barrackpore,india/eastern-india/west-bengal/kolkata-metropolitan-region/barrackpore,city,india/eastern-india/west-bengal/kolkata-metropolitan-region,India,,domestic,true,true,Historic cantonment town on the Hooghly River.,,,,,,,,,,,,,,https://www.wbtourism.gov.in/
Mangal Pandey Park,india/eastern-india/west-bengal/kolkata-metropolitan-region/barrackpore/mangal-pandey-park,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/barrackpore,India,,domestic,true,true,Riverfront park commemorating Mangal Pandey.,,,,60,,,history|park|riverfront,,,,,,,https://www.wbtourism.gov.in/
Gandhi Ghat,india/eastern-india/west-bengal/kolkata-metropolitan-region/barrackpore/gandhi-ghat,landmark,india/eastern-india/west-bengal/kolkata-metropolitan-region/barrackpore,India,,domestic,true,true,Memorial ghat and landscaped riverfront.,,,,60,,,memorial|riverfront,,,,,,,https://www.wbtourism.gov.in/
Barrackpore Railway Station,india/eastern-india/west-bengal/kolkata-metropolitan-region/barrackpore/barrackpore-railway-station,railway_station,india/eastern-india/west-bengal/kolkata-metropolitan-region/barrackpore,India,,domestic,true,true,,,,,,,,,,,,BP,,,https://er.indianrailways.gov.in/
Darjeeling,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling,city,india/eastern-india/west-bengal/darjeeling-himalaya,India,,domestic,true,true,"Himalayan hill town renowned for tea, heritage railway and Kanchenjunga views.",27.0410,88.2663,,,March to May and October to December,,hill|tea|heritage|family,,,,,,,https://www.wbtourism.gov.in/
Tiger Hill,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling/tiger-hill,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling,India,,domestic,true,true,Sunrise viewpoint known for Himalayan panoramas.,26.9951,88.2853,,120,,,viewpoint|sunrise|photography,,,,,,,https://www.wbtourism.gov.in/
Batasia Loop,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling/batasia-loop,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling,India,,domestic,true,true,Spiral railway loop with landscaped garden and mountain views.,27.0167,88.2462,,60,,,heritage_railway|viewpoint|family,,,,,,,https://www.wbtourism.gov.in/
Darjeeling Himalayan Railway,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling/darjeeling-himalayan-railway,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling,India,,domestic,true,true,UNESCO-listed narrow-gauge heritage railway experience.,27.0413,88.2634,,180,,,heritage_railway|family,,,,,,,https://www.wbtourism.gov.in/
Padmaja Naidu Himalayan Zoological Park,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling/padmaja-naidu-himalayan-zoological-park,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling,India,,domestic,true,true,High-altitude zoo focused on Himalayan species.,27.0587,88.2550,,150,,,wildlife|family,,,,,,,https://www.wbtourism.gov.in/
Himalayan Mountaineering Institute,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling/himalayan-mountaineering-institute,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling,India,,domestic,true,true,Mountaineering museum and training institute.,27.0585,88.2547,,90,,,museum|adventure|education,,,,,,,https://www.wbtourism.gov.in/
Peace Pagoda,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling/peace-pagoda,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling,India,,domestic,true,true,Japanese Buddhist pagoda with panoramic views.,27.0275,88.2594,,60,,,religious|viewpoint,,,,,,,https://www.wbtourism.gov.in/
Mahakal Temple,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling/mahakal-temple,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling,India,,domestic,true,true,Hilltop Shiva temple on Observatory Hill.,27.0484,88.2664,,60,,,religious|viewpoint,,,,,,,https://www.wbtourism.gov.in/
Happy Valley Tea Estate,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling/happy-valley-tea-estate,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling,India,,domestic,true,true,Tea estate offering plantation views and factory visits when operational.,27.0526,88.2630,,120,,,tea|nature|culture,,,,,,,https://www.wbtourism.gov.in/
Rock Garden,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling/rock-garden,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling,India,,domestic,true,true,Terraced garden and waterfall attraction below Darjeeling.,27.0272,88.2257,,120,,,garden|waterfall|family,,,,,,,https://www.wbtourism.gov.in/
Ganga Maya Park,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling/ganga-maya-park,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling,India,,domestic,true,true,"Valley park with streams, bridges and landscaped recreation.",27.0150,88.2140,,120,,,park|family|nature,,,,,,,https://www.wbtourism.gov.in/
Darjeeling Mall Road,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling/darjeeling-mall-road,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling,India,,domestic,true,true,Central pedestrian promenade and social hub.,27.0465,88.2670,,120,,,walking|shopping|food,,,,,,,https://www.wbtourism.gov.in/
Lloyd Botanical Garden,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling/lloyd-botanical-garden,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling,India,,domestic,true,true,Historic botanical garden with Himalayan flora.,27.0444,88.2616,,90,,,garden|nature,,,,,,,https://www.wbtourism.gov.in/
Darjeeling Railway Station,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling/darjeeling-railway-station,railway_station,india/eastern-india/west-bengal/darjeeling-himalaya/darjeeling,India,,domestic,true,true,,,,,,,,,,,,DJ,,,https://er.indianrailways.gov.in/
Kalimpong,india/eastern-india/west-bengal/darjeeling-himalaya/kalimpong,city,india/eastern-india/west-bengal/darjeeling-himalaya,India,,domestic,true,true,"Hill town known for monasteries, nurseries and Teesta valley views.",27.0667,88.4667,,,March to May and October to December,,,,,,,,,https://www.wbtourism.gov.in/
Deolo Hill,india/eastern-india/west-bengal/darjeeling-himalaya/kalimpong/deolo-hill,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/kalimpong,India,,domestic,true,true,High viewpoint and recreation area overlooking Kalimpong and surrounding valleys.,,,,120,,,viewpoint|paragliding|family,,,,,,,https://www.wbtourism.gov.in/
Durpin Dara Hill,india/eastern-india/west-bengal/darjeeling-himalaya/kalimpong/durpin-dara-hill,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/kalimpong,India,,domestic,true,true,Viewpoint near Zang Dhok Palri Phodang monastery.,,,,90,,,viewpoint|religious,,,,,,,https://www.wbtourism.gov.in/
Zang Dhok Palri Phodang,india/eastern-india/west-bengal/darjeeling-himalaya/kalimpong/zang-dhok-palri-phodang,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/kalimpong,India,,domestic,true,true,Buddhist monastery on Durpin Hill.,,,,60,,,religious|architecture,,,,,,,https://www.wbtourism.gov.in/
Tharpa Choling Monastery,india/eastern-india/west-bengal/darjeeling-himalaya/kalimpong/tharpa-choling-monastery,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/kalimpong,India,,domestic,true,true,Historic Gelugpa Buddhist monastery.,,,,60,,,religious|heritage,,,,,,,https://www.wbtourism.gov.in/
Pine View Nursery,india/eastern-india/west-bengal/darjeeling-himalaya/kalimpong/pine-view-nursery,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/kalimpong,India,,domestic,true,true,Cactus and succulent nursery attraction.,,,,60,,,garden|family,,,,,,,https://www.wbtourism.gov.in/
Morgan House,india/eastern-india/west-bengal/darjeeling-himalaya/kalimpong/morgan-house,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/kalimpong,India,,domestic,true,true,Colonial-era heritage building and tourism property.,,,,45,,,heritage|architecture,,,,,,,https://www.wbtourism.gov.in/
Mangal Dham,india/eastern-india/west-bengal/darjeeling-himalaya/kalimpong/mangal-dham,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/kalimpong,India,,domestic,true,true,Temple complex dedicated to Guru Mangaldasji.,,,,60,,,religious|architecture,,,,,,,https://www.wbtourism.gov.in/
Kurseong,india/eastern-india/west-bengal/darjeeling-himalaya/kurseong,city,india/eastern-india/west-bengal/darjeeling-himalaya,India,,domestic,true,true,Tea-growing hill town on the Darjeeling Himalayan Railway.,26.8821,88.2789,,,March to May and October to December,,,,,,,,,https://www.wbtourism.gov.in/
Eagle's Crag,india/eastern-india/west-bengal/darjeeling-himalaya/kurseong/eagle-s-crag,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/kurseong,India,,domestic,true,true,Viewpoint overlooking the plains and surrounding hills.,,,,90,,,viewpoint|sunset,,,,,,,https://www.wbtourism.gov.in/
Makaibari Tea Estate,india/eastern-india/west-bengal/darjeeling-himalaya/kurseong/makaibari-tea-estate,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/kurseong,India,,domestic,true,true,Historic tea estate offering plantation experiences.,,,,90,,,tea|nature,,,,,,,https://www.wbtourism.gov.in/
Dow Hill,india/eastern-india/west-bengal/darjeeling-himalaya/kurseong/dow-hill,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/kurseong,India,,domestic,true,true,Forested hill area known for walks and colonial-era institutions.,,,,90,,,forest|walking,,,,,,,https://www.wbtourism.gov.in/
Netaji Subhas Chandra Bose Museum,india/eastern-india/west-bengal/darjeeling-himalaya/kurseong/netaji-subhas-chandra-bose-museum,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/kurseong,India,,domestic,true,true,Museum at Giddapahar associated with Netaji's stay.,,,,90,,,museum|history,,,,,,,https://www.wbtourism.gov.in/
Kurseong Railway Station,india/eastern-india/west-bengal/darjeeling-himalaya/kurseong/kurseong-railway-station,railway_station,india/eastern-india/west-bengal/darjeeling-himalaya/kurseong,India,,domestic,true,true,,,,,,,,,,,,KNE,,,https://er.indianrailways.gov.in/
Mirik,india/eastern-india/west-bengal/darjeeling-himalaya/mirik,city,india/eastern-india/west-bengal/darjeeling-himalaya,India,,domestic,true,true,"Hill destination centred on Sumendu Lake, tea gardens and orange orchards.",26.8872,88.1873,,,March to May and October to December,,,,,,,,,https://www.wbtourism.gov.in/
Sumendu Lake,india/eastern-india/west-bengal/darjeeling-himalaya/mirik/sumendu-lake,landmark,india/eastern-india/west-bengal/darjeeling-himalaya/mirik,India,,domestic,true,true,"Central lake with promenade, boating and surrounding pine forest.",,,,150,,,lake|boating|family,,,,,,,https://www.wbtourism.gov.in/
