name,key,kind,parentKey,country,region,domesticOrIntl,isSystem,isActive,description,latitude,longitude,openingHours,durationMin,bestTime,entryFee,suitabilityTags,googleMapsUrl,iataCode,icaoCode,stationCode,officialName,shortName,sourceUrl
Narmada and Statue of Unity,india/western-india/gujarat/narmada-and-statue-of-unity,region,india/western-india/gujarat,India,,domestic,true,true,"Kevadia, Narmada valley, Shoolpaneshwar, Rajpipla and river landscapes.",,,,,,,,,,,,,,https://gujarattourism.com/
Ahmedabad District,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district,region,india/western-india/gujarat/ahmedabad-and-gandhinagar,India,,domestic,true,true,Tourism catalog region for Ahmedabad.,,,,,,,,,,,,,,https://gujarattourism.com/
Gandhinagar District,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district,region,india/western-india/gujarat/ahmedabad-and-gandhinagar,India,,domestic,true,true,Tourism catalog region for Gandhinagar.,,,,,,,,,,,,,,https://gujarattourism.com/
Mehsana District,india/western-india/gujarat/north-gujarat/mehsana-district,region,india/western-india/gujarat/north-gujarat,India,,domestic,true,true,Tourism catalog region for Mehsana.,,,,,,,,,,,,,,https://gujarattourism.com/
Patan District,india/western-india/gujarat/north-gujarat/patan-district,region,india/western-india/gujarat/north-gujarat,India,,domestic,true,true,Tourism catalog region for Patan.,,,,,,,,,,,,,,https://gujarattourism.com/
Banaskantha District,india/western-india/gujarat/north-gujarat/banaskantha-district,region,india/western-india/gujarat/north-gujarat,India,,domestic,true,true,Tourism catalog region for Banaskantha.,,,,,,,,,,,,,,https://gujarattourism.com/
Sabarkantha District,india/western-india/gujarat/north-gujarat/sabarkantha-district,region,india/western-india/gujarat/north-gujarat,India,,domestic,true,true,Tourism catalog region for Sabarkantha.,,,,,,,,,,,,,,https://gujarattourism.com/
Aravalli District,india/western-india/gujarat/north-gujarat/aravalli-district,region,india/western-india/gujarat/north-gujarat,India,,domestic,true,true,Tourism catalog region for Aravalli.,,,,,,,,,,,,,,https://gujarattourism.com/
Kutch District,india/western-india/gujarat/kutch/kutch-district,region,india/western-india/gujarat/kutch,India,,domestic,true,true,Tourism catalog region for Kutch.,,,,,,,,,,,,,,https://gujarattourism.com/
Rajkot District,india/western-india/gujarat/saurashtra-and-gir/rajkot-district,region,india/western-india/gujarat/saurashtra-and-gir,India,,domestic,true,true,Tourism catalog region for Rajkot.,,,,,,,,,,,,,,https://gujarattourism.com/
Junagadh District,india/western-india/gujarat/saurashtra-and-gir/junagadh-district,region,india/western-india/gujarat/saurashtra-and-gir,India,,domestic,true,true,Tourism catalog region for Junagadh.,,,,,,,,,,,,,,https://gujarattourism.com/
Gir Somnath District,india/western-india/gujarat/dwarka-and-somnath-coast/gir-somnath-district,region,india/western-india/gujarat/dwarka-and-somnath-coast,India,,domestic,true,true,Tourism catalog region for Gir Somnath.,,,,,,,,,,,,,,https://gujarattourism.com/
Devbhoomi Dwarka District,india/western-india/gujarat/dwarka-and-somnath-coast/devbhoomi-dwarka-district,region,india/western-india/gujarat/dwarka-and-somnath-coast,India,,domestic,true,true,Tourism catalog region for Devbhoomi Dwarka.,,,,,,,,,,,,,,https://gujarattourism.com/
Jamnagar District,india/western-india/gujarat/saurashtra-and-gir/jamnagar-district,region,india/western-india/gujarat/saurashtra-and-gir,India,,domestic,true,true,Tourism catalog region for Jamnagar.,,,,,,,,,,,,,,https://gujarattourism.com/
Porbandar District,india/western-india/gujarat/saurashtra-and-gir/porbandar-district,region,india/western-india/gujarat/saurashtra-and-gir,India,,domestic,true,true,Tourism catalog region for Porbandar.,,,,,,,,,,,,,,https://gujarattourism.com/
Amreli District,india/western-india/gujarat/saurashtra-and-gir/amreli-district,region,india/western-india/gujarat/saurashtra-and-gir,India,,domestic,true,true,Tourism catalog region for Amreli.,,,,,,,,,,,,,,https://gujarattourism.com/
Bhavnagar District,india/western-india/gujarat/saurashtra-and-gir/bhavnagar-district,region,india/western-india/gujarat/saurashtra-and-gir,India,,domestic,true,true,Tourism catalog region for Bhavnagar.,,,,,,,,,,,,,,https://gujarattourism.com/
Botad District,india/western-india/gujarat/saurashtra-and-gir/botad-district,region,india/western-india/gujarat/saurashtra-and-gir,India,,domestic,true,true,Tourism catalog region for Botad.,,,,,,,,,,,,,,https://gujarattourism.com/
Morbi District,india/western-india/gujarat/saurashtra-and-gir/morbi-district,region,india/western-india/gujarat/saurashtra-and-gir,India,,domestic,true,true,Tourism catalog region for Morbi.,,,,,,,,,,,,,,https://gujarattourism.com/
Surendranagar District,india/western-india/gujarat/saurashtra-and-gir/surendranagar-district,region,india/western-india/gujarat/saurashtra-and-gir,India,,domestic,true,true,Tourism catalog region for Surendranagar.,,,,,,,,,,,,,,https://gujarattourism.com/
Vadodara District,india/western-india/gujarat/central-gujarat/vadodara-district,region,india/western-india/gujarat/central-gujarat,India,,domestic,true,true,Tourism catalog region for Vadodara.,,,,,,,,,,,,,,https://gujarattourism.com/
Panchmahal District,india/western-india/gujarat/central-gujarat/panchmahal-district,region,india/western-india/gujarat/central-gujarat,India,,domestic,true,true,Tourism catalog region for Panchmahal.,,,,,,,,,,,,,,https://gujarattourism.com/
Dahod District,india/western-india/gujarat/central-gujarat/dahod-district,region,india/western-india/gujarat/central-gujarat,India,,domestic,true,true,Tourism catalog region for Dahod.,,,,,,,,,,,,,,https://gujarattourism.com/
Mahisagar District,india/western-india/gujarat/central-gujarat/mahisagar-district,region,india/western-india/gujarat/central-gujarat,India,,domestic,true,true,Tourism catalog region for Mahisagar.,,,,,,,,,,,,,,https://gujarattourism.com/
Anand District,india/western-india/gujarat/central-gujarat/anand-district,region,india/western-india/gujarat/central-gujarat,India,,domestic,true,true,Tourism catalog region for Anand.,,,,,,,,,,,,,,https://gujarattourism.com/
Kheda District,india/western-india/gujarat/central-gujarat/kheda-district,region,india/western-india/gujarat/central-gujarat,India,,domestic,true,true,Tourism catalog region for Kheda.,,,,,,,,,,,,,,https://gujarattourism.com/
Chhota Udepur District,india/western-india/gujarat/central-gujarat/chhota-udepur-district,region,india/western-india/gujarat/central-gujarat,India,,domestic,true,true,Tourism catalog region for Chhota Udepur.,,,,,,,,,,,,,,https://gujarattourism.com/
Bharuch District,india/western-india/gujarat/central-gujarat/bharuch-district,region,india/western-india/gujarat/central-gujarat,India,,domestic,true,true,Tourism catalog region for Bharuch.,,,,,,,,,,,,,,https://gujarattourism.com/
Surat District,india/western-india/gujarat/south-gujarat/surat-district,region,india/western-india/gujarat/south-gujarat,India,,domestic,true,true,Tourism catalog region for Surat.,,,,,,,,,,,,,,https://gujarattourism.com/
Navsari District,india/western-india/gujarat/south-gujarat/navsari-district,region,india/western-india/gujarat/south-gujarat,India,,domestic,true,true,Tourism catalog region for Navsari.,,,,,,,,,,,,,,https://gujarattourism.com/
Valsad District,india/western-india/gujarat/south-gujarat/valsad-district,region,india/western-india/gujarat/south-gujarat,India,,domestic,true,true,Tourism catalog region for Valsad.,,,,,,,,,,,,,,https://gujarattourism.com/
Dang District,india/western-india/gujarat/south-gujarat/dang-district,region,india/western-india/gujarat/south-gujarat,India,,domestic,true,true,Tourism catalog region for Dang.,,,,,,,,,,,,,,https://gujarattourism.com/
Tapi District,india/western-india/gujarat/south-gujarat/tapi-district,region,india/western-india/gujarat/south-gujarat,India,,domestic,true,true,Tourism catalog region for Tapi.,,,,,,,,,,,,,,https://gujarattourism.com/
Narmada District,india/western-india/gujarat/narmada-and-statue-of-unity/narmada-district,region,india/western-india/gujarat/narmada-and-statue-of-unity,India,,domestic,true,true,Tourism catalog region for Narmada.,,,,,,,,,,,,,,https://gujarattourism.com/
Ahmedabad,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,city,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district,India,,domestic,true,true,"UNESCO World Heritage City known for pol houses, mosques, stepwells, museums and modern architecture.",23.0225,72.5714,,,October to March,,,,,,,,,https://gujarattourism.com/
Sabarmati Ashram,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/sabarmati-ashram,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,Mahatma Gandhi's residence and museum on the Sabarmati River.,,,,120,,,gandhi|museum,,,,,,,https://gujarattourism.com/
Sabarmati Riverfront,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/sabarmati-riverfront,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,"Urban promenade, gardens and public spaces along the river.",,,,120,,,riverfront|walking,,,,,,,https://gujarattourism.com/
Sidi Saiyyed Mosque,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/sidi-saiyyed-mosque,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,Historic mosque famed for its stone lattice windows.,,,,60,,,mosque|architecture,,,,,,,https://gujarattourism.com/
Jama Masjid Ahmedabad,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/jama-masjid-ahmedabad,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,Large fifteenth-century mosque in the old city.,,,,75,,,mosque|heritage,,,,,,,https://gujarattourism.com/
Bhadra Fort,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/bhadra-fort,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,Historic fortified precinct in the old city.,,,,90,,,fort|heritage,,,,,,,https://gujarattourism.com/
Teen Darwaza,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/teen-darwaza,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,Historic triple-arched gateway.,,,,45,,,architecture|heritage,,,,,,,https://gujarattourism.com/
Manek Chowk,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/manek-chowk,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,"Old-city market known for jewellery, food and night activity.",,,,120,,,market|food,,,,,,,https://gujarattourism.com/
Jhulta Minara,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/jhulta-minara,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,Historic shaking-minaret complex.,,,,45,,,architecture|heritage,,,,,,,https://gujarattourism.com/
Hathee Singh Jain Temple,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/hathee-singh-jain-temple,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,Ornate nineteenth-century Jain temple.,,,,75,,,jain|architecture,,,,,,,https://gujarattourism.com/
Calico Museum of Textiles,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/calico-museum-of-textiles,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,Major museum of Indian textiles and craft traditions.,,,,120,,,museum|textile,,,,,,,https://gujarattourism.com/
Sarkhej Roza,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/sarkhej-roza,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,"Mosque, tomb and water-tank complex south of Ahmedabad.",,,,120,,,mausoleum|heritage,,,,,,,https://gujarattourism.com/
Kankaria Lake,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/kankaria-lake,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,Urban lake with family attractions and promenade.,,,,180,,,lake|family,,,,,,,https://gujarattourism.com/
Auto World Vintage Car Museum,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/auto-world-vintage-car-museum,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,Large private collection of vintage automobiles.,,,,120,,,museum|automobile,,,,,,,https://gujarattourism.com/
Science City Ahmedabad,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/science-city-ahmedabad,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,"Large science, robotics and aquarium attraction.",,,,240,,,science|family,,,,,,,https://gujarattourism.com/
Adalaj Stepwell,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/adalaj-stepwell,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,Ornate multi-storey stepwell north of Ahmedabad.,,,,90,,,stepwell|architecture,,,,,,,https://gujarattourism.com/
Dada Harir Stepwell,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/dada-harir-stepwell,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,Historic stepwell in Asarwa.,,,,60,,,stepwell|heritage,,,,,,,https://gujarattourism.com/
Sanskar Kendra,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/sanskar-kendra,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,Le Corbusier-designed museum building.,,,,75,,,architecture|museum,,,,,,,https://gujarattourism.com/
Shreyas Folk Museum,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/shreyas-folk-museum,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,Museum of Gujarat folk arts and textiles.,,,,90,,,museum|culture,,,,,,,https://gujarattourism.com/
Heritage Walk Ahmedabad,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/heritage-walk-ahmedabad,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,"Walking route through pols, temples and old-city monuments.",,,,180,,,walking|heritage,,,,,,,https://gujarattourism.com/
Law Garden Night Market,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad/law-garden-night-market,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/ahmedabad-district/ahmedabad,India,,domestic,true,true,Evening market known for handicrafts and textiles.,,,,120,,,market|craft,,,,,,,https://gujarattourism.com/
Gandhinagar,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district/gandhinagar,city,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district,India,,domestic,true,true,"Planned state capital known for temples, parks, institutions and nearby stepwells.",23.2156,72.6369,,,October to March,,,,,,,,,https://gujarattourism.com/
Akshardham Temple Gandhinagar,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district/gandhinagar/akshardham-temple-gandhinagar,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district/gandhinagar,India,,domestic,true,true,Large Swaminarayan temple and cultural complex.,,,,180,,,temple|architecture,,,,,,,https://gujarattourism.com/
Indroda Nature Park,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district/gandhinagar/indroda-nature-park,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district/gandhinagar,India,,domestic,true,true,"Dinosaur, botanical and zoological park.",,,,180,,,science|nature,,,,,,,https://gujarattourism.com/
Dandi Kutir,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district/gandhinagar/dandi-kutir,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district/gandhinagar,India,,domestic,true,true,Museum dedicated to Mahatma Gandhi.,,,,120,,,museum|gandhi,,,,,,,https://gujarattourism.com/
Punit Van,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district/gandhinagar/punit-van,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district/gandhinagar,India,,domestic,true,true,Thematic botanical garden.,,,,90,,,garden|family,,,,,,,https://gujarattourism.com/
Sarita Udyan,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district/gandhinagar/sarita-udyan,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district/gandhinagar,India,,domestic,true,true,Riverside garden and recreation area.,,,,90,,,garden|river,,,,,,,https://gujarattourism.com/
Mahatma Mandir,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district/gandhinagar/mahatma-mandir,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district/gandhinagar,India,,domestic,true,true,Convention and memorial complex.,,,,60,,,convention|architecture,,,,,,,https://gujarattourism.com/
Adalaj,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district/adalaj,city,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district,India,,domestic,true,true,Historic town known for its stepwell.,,,,,October to March,,,,,,,,,https://gujarattourism.com/
Adalaj Ni Vav,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district/adalaj/adalaj-ni-vav,landmark,india/western-india/gujarat/ahmedabad-and-gandhinagar/gandhinagar-district/adalaj,India,,domestic,true,true,Five-storey stepwell with Indo-Islamic carvings.,,,,90,,,stepwell|heritage,,,,,,,https://gujarattourism.com/
Patan,india/western-india/gujarat/north-gujarat/patan-district/patan,city,india/western-india/gujarat/north-gujarat/patan-district,India,,domestic,true,true,Historic Solanki capital known for Rani ki Vav and Patola weaving.,,,,,October to March,,,,,,,,,https://gujarattourism.com/
Rani ki Vav,india/western-india/gujarat/north-gujarat/patan-district/patan/rani-ki-vav,landmark,india/western-india/gujarat/north-gujarat/patan-district/patan,India,,domestic,true,true,UNESCO-listed stepwell with elaborate sculptures.,,,,150,,,world_heritage|stepwell,,,,,,,https://gujarattourism.com/
Patan Patola Heritage Museum,india/western-india/gujarat/north-gujarat/patan-district/patan/patan-patola-heritage-museum,landmark,india/western-india/gujarat/north-gujarat/patan-district/patan,India,,domestic,true,true,Museum and workshop dedicated to double-ikat Patola weaving.,,,,120,,,museum|textile,,,,,,,https://gujarattourism.com/
Sahastralinga Talav,india/western-india/gujarat/north-gujarat/patan-district/patan/sahastralinga-talav,landmark,india/western-india/gujarat/north-gujarat/patan-district/patan,India,,domestic,true,true,Ruins of a large medieval water-management complex.,,,,90,,,archaeology|water,,,,,,,https://gujarattourism.com/
Panchasara Parshwanath Jain Temple,india/western-india/gujarat/north-gujarat/patan-district/patan/panchasara-parshwanath-jain-temple,landmark,india/western-india/gujarat/north-gujarat/patan-district/patan,India,,domestic,true,true,Historic Jain pilgrimage temple.,,,,75,,,jain|pilgrimage,,,,,,,https://gujarattourism.com/
Modhera,india/western-india/gujarat/north-gujarat/mehsana-district/modhera,city,india/western-india/gujarat/north-gujarat/mehsana-district,India,,domestic,true,true,Temple village famous for the Sun Temple.,,,,,October to March,,,,,,,,,https://gujarattourism.com/
Modhera Sun Temple,india/western-india/gujarat/north-gujarat/mehsana-district/modhera/modhera-sun-temple,landmark,india/western-india/gujarat/north-gujarat/mehsana-district/modhera,India,,domestic,true,true,Eleventh-century temple complex dedicated to Surya.,,,,150,,,temple|heritage,,,,,,,https://gujarattourism.com/
Surya Kund,india/western-india/gujarat/north-gujarat/mehsana-district/modhera/surya-kund,landmark,india/western-india/gujarat/north-gujarat/mehsana-district/modhera,India,,domestic,true,true,Geometric stepped tank in the Sun Temple complex.,,,,60,,,stepwell|architecture,,,,,,,https://gujarattourism.com/
Mehsana,india/western-india/gujarat/north-gujarat/mehsana-district/mehsana,city,india/western-india/gujarat/north-gujarat/mehsana-district,India,,domestic,true,true,"North Gujarat city and gateway to Modhera, Vadnagar and dairy heritage.",,,,,October to March,,,,,,,,,https://gujarattourism.com/
Rajmahal Palace Mehsana,india/western-india/gujarat/north-gujarat/mehsana-district/mehsana/rajmahal-palace-mehsana,landmark,india/western-india/gujarat/north-gujarat/mehsana-district/mehsana,India,,domestic,true,true,Former Gaekwad-era palace.,,,,60,,,palace|heritage,,,,,,,https://gujarattourism.com/
Dharoi Dam,india/western-india/gujarat/north-gujarat/mehsana-district/mehsana/dharoi-dam,landmark,india/western-india/gujarat/north-gujarat/mehsana-district/mehsana,India,,domestic,true,true,Reservoir and river landscape.,,,,120,,,dam|lake,,,,,,,https://gujarattourism.com/
Vadnagar,india/western-india/gujarat/north-gujarat/mehsana-district/vadnagar,city,india/western-india/gujarat/north-gujarat/mehsana-district,India,,domestic,true,true,"Ancient town with Buddhist, temple and gateway heritage.",,,,,October to March,,,,,,,,,https://gujarattourism.com/
Kirti Toran,india/western-india/gujarat/north-gujarat/mehsana-district/vadnagar/kirti-toran,landmark,india/western-india/gujarat/north-gujarat/mehsana-district/vadnagar,India,,domestic,true,true,Pair of ornate Solanki-era ceremonial arches.,,,,60,,,architecture|heritage,,,,,,,https://gujarattourism.com/
Hatkeshwar Temple,india/western-india/gujarat/north-gujarat/mehsana-district/vadnagar/hatkeshwar-temple,landmark,india/western-india/gujarat/north-gujarat/mehsana-district/vadnagar,India,,domestic,true,true,Historic Shiva temple.,,,,60,,,temple|heritage,,,,,,,https://gujarattourism.com/
Vadnagar Buddhist Monastery Site,india/western-india/gujarat/north-gujarat/mehsana-district/vadnagar/vadnagar-buddhist-monastery-site,landmark,india/western-india/gujarat/north-gujarat/mehsana-district/vadnagar,India,,domestic,true,true,Excavated Buddhist archaeological remains.,,,,90,,,buddhist|archaeology,,,,,,,https://gujarattourism.com/
Sharmishtha Lake,india/western-india/gujarat/north-gujarat/mehsana-district/vadnagar/sharmishtha-lake,landmark,india/western-india/gujarat/north-gujarat/mehsana-district/vadnagar,India,,domestic,true,true,Historic urban lake.,,,,75,,,lake|walking,,,,,,,https://gujarattourism.com/
Ambaji,india/western-india/gujarat/north-gujarat/banaskantha-district/ambaji,city,india/western-india/gujarat/north-gujarat/banaskantha-district,India,,domestic,true,true,Major Shakti pilgrimage town near the Aravalli hills.,,,,,October to March,,,,,,,,,https://gujarattourism.com/
Ambaji Temple,india/western-india/gujarat/north-gujarat/banaskantha-district/ambaji/ambaji-temple,landmark,india/western-india/gujarat/north-gujarat/banaskantha-district/ambaji,India,,domestic,true,true,Major Shakti Peetha and pilgrimage temple.,,,,120,,,temple|pilgrimage,,,,,,,https://gujarattourism.com/
Gabbar Hill,india/western-india/gujarat/north-gujarat/banaskantha-district/ambaji/gabbar-hill,landmark,india/western-india/gujarat/north-gujarat/banaskantha-district/ambaji,India,,domestic,true,true,Sacred hill and ropeway destination.,,,,120,,,hill|pilgrimage,,,,,,,https://gujarattourism.com/
Kailash Hill Sunset Point,india/western-india/gujarat/north-gujarat/banaskantha-district/ambaji/kailash-hill-sunset-point,landmark,india/western-india/gujarat/north-gujarat/banaskantha-district/ambaji,India,,domestic,true,true,Hill viewpoint and recreation area.,,,,75,,,viewpoint|sunset,,,,,,,https://gujarattourism.com/
Palanpur,india/western-india/gujarat/north-gujarat/banaskantha-district/palanpur,city,india/western-india/gujarat/north-gujarat/banaskantha-district,India,,domestic,true,true,Historic city and gateway to Ambaji and Balaram.,,,,,October to March,,,,,,,,,https://gujarattourism.com/
Balaram Palace,india/western-india/gujarat/north-gujarat/banaskantha-district/palanpur/balaram-palace,landmark,india/western-india/gujarat/north-gujarat/banaskantha-district/palanpur,India,,domestic,true,true,Former royal retreat in the Aravalli foothills.,,,,90,,,palace|heritage,,,,,,,https://gujarattourism.com/
Balaram Ambaji Wildlife Sanctuary,india/western-india/gujarat/north-gujarat/banaskantha-district/palanpur/balaram-ambaji-wildlife-sanctuary,landmark,india/western-india/gujarat/north-gujarat/banaskantha-district/palanpur,India,,domestic,true,true,Dry forest sanctuary in the Aravalli hills.,,,,240,,,wildlife|forest,,,,,,,https://gujarattourism.com/
Keerti Stambh Palanpur,india/western-india/gujarat/north-gujarat/banaskantha-district/palanpur/keerti-stambh-palanpur,landmark,india/western-india/gujarat/north-gujarat/banaskantha-district/palanpur,India,,domestic,true,true,Historic victory tower.,,,,45,,,architecture|heritage,,,,,,,https://gujarattourism.com/
Polo Forest,india/western-india/gujarat/north-gujarat/sabarkantha-district/polo-forest,city,india/western-india/gujarat/north-gujarat/sabarkantha-district,India,,domestic,true,true,Forest and archaeological destination near Vijaynagar.,,,,,October to March,,,,,,,,,https://gujarattourism.com/
Polo Forest Heritage Trail,india/western-india/gujarat/north-gujarat/sabarkantha-district/polo-forest/polo-forest-heritage-trail,landmark,india/western-india/gujarat/north-gujarat/sabarkantha-district/polo-forest,India,,domestic,true,true,Forest walk linking ruined temples and water structures.,,,,180,,,walking|heritage,,,,,,,https://gujarattourism.com/
Sharneshwar Shiva Temple,india/western-india/gujarat/north-gujarat/sabarkantha-district/polo-forest/sharneshwar-shiva-temple,landmark,india/western-india/gujarat/north-gujarat/sabarkantha-district/polo-forest,India,,domestic,true,true,Ruined temple within Polo Forest.,,,,75,,,temple|archaeology,,,,,,,https://gujarattourism.com/
