name,key,kind,parentKey,country,region,domesticOrIntl,isSystem,isActive,description,latitude,longitude,openingHours,durationMin,bestTime,entryFee,suitabilityTags,googleMapsUrl,iataCode,icaoCode,stationCode,officialName,shortName,sourceUrl
Ward's Lake,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/ward-s-lake,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,Landscaped urban lake with garden paths and boating.,,,,90,,,lake|garden|family,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Police Bazaar,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/police-bazaar,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,Central commercial and dining district.,,,,120,,,market|shopping|food,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Don Bosco Museum,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/don-bosco-museum,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,Major museum presenting cultures of Northeast India.,,,,150,,,museum|culture|family,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Cathedral of Mary Help of Christians,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/cathedral-of-mary-help-of-christians,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,Prominent Catholic cathedral with distinctive architecture.,,,,60,,,church|architecture,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Lady Hydari Park,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/lady-hydari-park,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,Landscaped park with botanical and family attractions.,,,,90,,,park|family,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Shillong Golf Course,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/shillong-golf-course,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,Historic highland golf course surrounded by pine trees.,,,,90,,,golf|walking,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
All Saints Cathedral,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/all-saints-cathedral,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,Historic Anglican church in central Shillong.,,,,45,,,church|heritage,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Capt. Williamson Sangma State Museum,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/capt-williamson-sangma-state-museum,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,State museum focused on tribal culture and regional history.,,,,90,,,museum|culture,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Rhino Heritage Museum,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/rhino-heritage-museum,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,Military heritage museum.,,,,75,,,museum|military,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Air Force Museum Shillong,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/air-force-museum-shillong,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,Museum displaying aviation and military exhibits.,,,,90,,,museum|aviation,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Wankhar Entomology Museum,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/wankhar-entomology-museum,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,Private museum known for butterfly and insect collections.,,,,75,,,museum|nature,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Botanical Garden Shillong,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/botanical-garden-shillong,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,Small botanical garden near Ward's Lake.,,,,60,,,garden|nature,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Shillong Peak,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/shillong-peak,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,High viewpoint overlooking Shillong and surrounding hills.,,,,90,,,viewpoint|photography,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Laitkor Peak Viewpoint,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/laitkor-peak-viewpoint,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,Hill viewpoint in the Laitkor area.,,,,60,,,viewpoint|sunrise,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Laitumkhrah Market,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/laitumkhrah-market,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,Neighbourhood market and food district.,,,,90,,,market|food,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Iewduh Bara Bazaar,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/iewduh-bara-bazaar,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,Historic traditional market serving Khasi communities.,,,,120,,,market|culture,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Beadon Falls,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/beadon-falls,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,Waterfall in a forested gorge near Shillong.,,,,60,,,waterfall|nature,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Bishop Falls,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/bishop-falls,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,Tall waterfall located near Beadon Falls.,,,,60,,,waterfall|nature,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Crinoline Falls,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong/crinoline-falls,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/shillong,India,,domestic,true,true,Urban waterfall and recreation area.,,,,60,,,waterfall|family,,,,,,,https://www.incredibleindia.gov.in/en/meghalaya/shillong
Mawphlang,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/mawphlang,city,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district,India,,domestic,true,true,"Khasi village known for sacred forest, monoliths and cultural landscapes.",,,,,October to April,,,,,,,,,https://www.meghalayatourism.in/
Mawphlang Sacred Forest,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/mawphlang/mawphlang-sacred-forest,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/mawphlang,India,,domestic,true,true,Community-protected grove rich in biodiversity and Khasi beliefs.,,,,150,,,sacred_forest|walking|culture,,,,,,,https://www.meghalayatourism.in/destinations/
Khasi Heritage Village,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/mawphlang/khasi-heritage-village,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/mawphlang,India,,domestic,true,true,Cultural interpretation village near the sacred forest.,,,,120,,,culture|village,,,,,,,https://www.meghalayatourism.in/destinations/
Mawphlang Monoliths,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/mawphlang/mawphlang-monoliths,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/mawphlang,India,,domestic,true,true,Traditional standing stones associated with Khasi history.,,,,60,,,monolith|heritage,,,,,,,https://www.meghalayatourism.in/destinations/
David Scott Trail Mawphlang,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/mawphlang/david-scott-trail-mawphlang,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/mawphlang,India,,domestic,true,true,"Historic trail route through hills, streams and villages.",,,,300,,,trekking|heritage,,,,,,,https://www.meghalayatourism.in/destinations/
Mawkyrwat,india/north-east-india/meghalaya/sohra-and-southern-khasi-hills/south-west-khasi-hills-district/mawkyrwat,city,india/north-east-india/meghalaya/sohra-and-southern-khasi-hills/south-west-khasi-hills-district,India,,domestic,true,true,"Hill town and gateway to cliffs, valleys and rural Khasi landscapes.",,,,,October to April,,,,,,,,,https://www.meghalayatourism.in/
Symper Rock,india/north-east-india/meghalaya/sohra-and-southern-khasi-hills/south-west-khasi-hills-district/mawkyrwat/symper-rock,landmark,india/north-east-india/meghalaya/sohra-and-southern-khasi-hills/south-west-khasi-hills-district/mawkyrwat,India,,domestic,true,true,Massive rock formation and viewpoint.,,,,120,,,rock|viewpoint,,,,,,,https://www.meghalayatourism.in/destinations/
Jakrem Hot Spring,india/north-east-india/meghalaya/sohra-and-southern-khasi-hills/south-west-khasi-hills-district/mawkyrwat/jakrem-hot-spring,landmark,india/north-east-india/meghalaya/sohra-and-southern-khasi-hills/south-west-khasi-hills-district/mawkyrwat,India,,domestic,true,true,Natural warm-water spring and local bathing destination.,,,,90,,,hot_spring|wellness,,,,,,,https://www.meghalayatourism.in/destinations/
Ranikor River Landscape,india/north-east-india/meghalaya/sohra-and-southern-khasi-hills/south-west-khasi-hills-district/mawkyrwat/ranikor-river-landscape,landmark,india/north-east-india/meghalaya/sohra-and-southern-khasi-hills/south-west-khasi-hills-district/mawkyrwat,India,,domestic,true,true,Clear river and fishing landscape near the Bangladesh border.,,,,180,,,river|nature,,,,,,,https://www.meghalayatourism.in/destinations/
Nongstoin,india/north-east-india/meghalaya/shillong-and-khasi-hills/west-khasi-hills-district/nongstoin,city,india/north-east-india/meghalaya/shillong-and-khasi-hills/west-khasi-hills-district,India,,domestic,true,true,"West Khasi Hills district centre near waterfalls, lakes and monolith sites.",,,,,October to April,,,,,,,,,https://www.meghalayatourism.in/
Nongkhnum River Island,india/north-east-india/meghalaya/shillong-and-khasi-hills/west-khasi-hills-district/nongstoin/nongkhnum-river-island,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/west-khasi-hills-district/nongstoin,India,,domestic,true,true,"Large river island formed by the Kynshi River, with beaches and falls.",,,,300,,,island|river|waterfall,,,,,,,https://www.meghalayatourism.in/destinations/
Weinia Falls,india/north-east-india/meghalaya/shillong-and-khasi-hills/west-khasi-hills-district/nongstoin/weinia-falls,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/west-khasi-hills-district/nongstoin,India,,domestic,true,true,Broad waterfall near Nongkhnum Island.,,,,120,,,waterfall|nature,,,,,,,https://www.meghalayatourism.in/destinations/
Thum Falls,india/north-east-india/meghalaya/shillong-and-khasi-hills/west-khasi-hills-district/nongstoin/thum-falls,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/west-khasi-hills-district/nongstoin,India,,domestic,true,true,Waterfall in the Kynshi river landscape.,,,,90,,,waterfall|river,,,,,,,https://www.meghalayatourism.in/destinations/
Langshiang Falls,india/north-east-india/meghalaya/shillong-and-khasi-hills/west-khasi-hills-district/nongstoin/langshiang-falls,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/west-khasi-hills-district/nongstoin,India,,domestic,true,true,Large waterfall formed by the Kynshi River.,,,,180,,,waterfall|viewpoint,,,,,,,https://www.meghalayatourism.in/destinations/
Pamphyrnai Lake,india/north-east-india/meghalaya/shillong-and-khasi-hills/west-khasi-hills-district/nongstoin/pamphyrnai-lake,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/west-khasi-hills-district/nongstoin,India,,domestic,true,true,Quiet lake and rural landscape.,,,,90,,,lake|nature,,,,,,,https://www.meghalayatourism.in/destinations/
Mairang,india/north-east-india/meghalaya/shillong-and-khasi-hills/eastern-west-khasi-hills-district/mairang,city,india/north-east-india/meghalaya/shillong-and-khasi-hills/eastern-west-khasi-hills-district,India,,domestic,true,true,Historic Khasi town associated with U Tirot Sing and rural plateau landscapes.,,,,,October to April,,,,,,,,,https://www.meghalayatourism.in/
Tirot Sing Memorial,india/north-east-india/meghalaya/shillong-and-khasi-hills/eastern-west-khasi-hills-district/mairang/tirot-sing-memorial,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/eastern-west-khasi-hills-district/mairang,India,,domestic,true,true,Memorial honouring Khasi freedom fighter U Tirot Sing.,,,,60,,,memorial|history,,,,,,,https://www.meghalayatourism.in/destinations/
Kyllang Rock,india/north-east-india/meghalaya/shillong-and-khasi-hills/eastern-west-khasi-hills-district/mairang/kyllang-rock,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/eastern-west-khasi-hills-district/mairang,India,,domestic,true,true,Large granite dome offering a climb and panoramic views.,,,,180,,,rock|trekking|viewpoint,,,,,,,https://www.meghalayatourism.in/destinations/
Lum Kyllang Sacred Grove,india/north-east-india/meghalaya/shillong-and-khasi-hills/eastern-west-khasi-hills-district/mairang/lum-kyllang-sacred-grove,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/eastern-west-khasi-hills-district/mairang,India,,domestic,true,true,Forest and cultural landscape around Kyllang Rock.,,,,90,,,forest|culture,,,,,,,https://www.meghalayatourism.in/destinations/
Sohra,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra,city,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district,India,,domestic,true,true,"High-rainfall plateau destination formerly known as Cherrapunji, famous for waterfalls, caves and living-root bridges.",25.2702,91.7323,,,October to May,,,,,,,,,https://www.meghalayatourism.in/
Nohkalikai Falls,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra/nohkalikai-falls,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra,India,,domestic,true,true,Very tall plunge waterfall dropping from the Sohra plateau.,,,,90,,,waterfall|viewpoint,,,,,,,https://www.meghalayatourism.in/destinations/
Seven Sisters Falls,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra/seven-sisters-falls,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra,India,,domestic,true,true,Seasonal segmented waterfall overlooking the Bangladesh plains.,,,,75,,,waterfall|viewpoint,,,,,,,https://www.meghalayatourism.in/destinations/
Mawsmai Cave,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra/mawsmai-cave,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra,India,,domestic,true,true,Accessible limestone cave with illuminated visitor passages.,,,,90,,,cave|family,,,,,,,https://www.meghalayatourism.in/destinations/
Mawsmai Falls,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra/mawsmai-falls,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra,India,,domestic,true,true,Waterfall and gorge landscape near Mawsmai.,,,,60,,,waterfall|nature,,,,,,,https://www.meghalayatourism.in/destinations/
Eco Park Sohra,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra/eco-park-sohra,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra,India,,domestic,true,true,Plateau park with viewpoints toward waterfalls and Bangladesh.,,,,90,,,park|viewpoint,,,,,,,https://www.meghalayatourism.in/destinations/
Dainthlen Falls,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra/dainthlen-falls,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra,India,,domestic,true,true,Waterfall associated with Khasi folklore.,,,,90,,,waterfall|folklore,,,,,,,https://www.meghalayatourism.in/destinations/
Wei Sawdong Falls,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra/wei-sawdong-falls,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra,India,,domestic,true,true,Multi-tier turquoise waterfall reached by a steep trail.,,,,150,,,waterfall|trekking,,,,,,,https://www.meghalayatourism.in/destinations/
Wah Kaba Falls,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra/wah-kaba-falls,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra,India,,domestic,true,true,Cliffside waterfall and valley viewpoint.,,,,75,,,waterfall|viewpoint,,,,,,,https://www.meghalayatourism.in/destinations/
Arwah Cave,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra/arwah-cave,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra,India,,domestic,true,true,Large cave known for fossils and limestone formations.,,,,120,,,cave|geology,,,,,,,https://www.meghalayatourism.in/destinations/
Krem Mawmluh,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra/krem-mawmluh,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra,India,,domestic,true,true,Major cave system near Sohra; exploration requires appropriate guidance.,,,,180,,,cave|adventure,,,,,,,https://www.meghalayatourism.in/destinations/
Thangkharang Park,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra/thangkharang-park,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra,India,,domestic,true,true,Cliff-edge park with views toward Bangladesh and Kynrem Falls.,,,,90,,,park|viewpoint,,,,,,,https://www.meghalayatourism.in/destinations/
Kynrem Falls,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra/kynrem-falls,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra,India,,domestic,true,true,Three-tier waterfall inside Thangkharang Park landscape.,,,,75,,,waterfall|viewpoint,,,,,,,https://www.meghalayatourism.in/destinations/
Khoh Ramhah,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra/khoh-ramhah,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra,India,,domestic,true,true,Large rock formation also called Motrop.,,,,45,,,rock|viewpoint,,,,,,,https://www.meghalayatourism.in/destinations/
Ram Krishna Mission Museum Sohra,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra/ram-krishna-mission-museum-sohra,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra,India,,domestic,true,true,Museum and cultural institution documenting Khasi life.,,,,90,,,museum|culture,,,,,,,https://www.meghalayatourism.in/destinations/
Mawkdok Dympep Valley Viewpoint,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra/mawkdok-dympep-valley-viewpoint,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/sohra,India,,domestic,true,true,Roadside viewpoint over a deep forested valley.,,,,60,,,viewpoint|zipline,,,,,,,https://www.meghalayatourism.in/destinations/
Nongriat,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/nongriat,city,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district,India,,domestic,true,true,"Remote Khasi village reached by a long stair trail, known for living-root bridges and natural pools.",,,,,October to April,,,,,,,,,https://www.meghalayatourism.in/
Double Decker Living Root Bridge,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/nongriat/double-decker-living-root-bridge,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/nongriat,India,,domestic,true,true,Two-level bridge formed from living rubber-tree roots.,,,,240,,,living_root_bridge|trekking,,,,,,,https://www.meghalayatourism.in/destinations/
Rainbow Falls,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/nongriat/rainbow-falls,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/nongriat,India,,domestic,true,true,Turquoise waterfall reached by a forest trail beyond Nongriat.,,,,300,,,waterfall|trekking,,,,,,,https://www.meghalayatourism.in/destinations/
Nongriat Natural Pools,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/nongriat/nongriat-natural-pools,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/nongriat,India,,domestic,true,true,Clear stream pools along the village trail.,,,,120,,,natural_pool|trekking,,,,,,,https://www.meghalayatourism.in/destinations/
Single Decker Root Bridge Nongriat,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/nongriat/single-decker-root-bridge-nongriat,landmark,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/nongriat,India,,domestic,true,true,Living-root bridge on the approach trail.,,,,90,,,living_root_bridge|walking,,,,,,,https://www.meghalayatourism.in/destinations/
Tyrna,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district/tyrna,city,india/north-east-india/meghalaya/shillong-and-khasi-hills/east-khasi-hills-district,India,,domestic,true,true,Roadhead village for the Nongriat living-root bridge trek.,,,,,October to April,,,,,,,,,https://www.meghalayatourism.in/
