name,key,kind,parentKey,country,region,domesticOrIntl,isSystem,isActive,description,latitude,longitude,openingHours,durationMin,bestTime,entryFee,suitabilityTags,googleMapsUrl,iataCode,icaoCode,stationCode,officialName,shortName,sourceUrl
ISCKON Temple Imphal,india/north-east-india/manipur/imphal-valley/imphal-west-district/imphal/isckon-temple-imphal,landmark,india/north-east-india/manipur/imphal-valley/imphal-west-district/imphal,India,,domestic,true,true,Modern Krishna temple complex.,,,,60,,,temple|religious,,,,,,,https://manipurtourism.gov.in/places-to-see/
Polo Ground Mapal Kangjeibung,india/north-east-india/manipur/imphal-valley/imphal-west-district/imphal/polo-ground-mapal-kangjeibung,landmark,india/north-east-india/manipur/imphal-valley/imphal-west-district/imphal,India,,domestic,true,true,Historic polo ground associated with the indigenous game Sagol Kangjei.,,,,75,,,sports|polo_heritage,,,,,,,https://manipurtourism.gov.in/places-to-see/
Shaheed Minar Imphal,india/north-east-india/manipur/imphal-valley/imphal-west-district/imphal/shaheed-minar-imphal,landmark,india/north-east-india/manipur/imphal-valley/imphal-west-district/imphal,India,,domestic,true,true,Memorial to Manipuri martyrs at Bir Tikendrajit Park.,,,,45,,,memorial|history,,,,,,,https://manipurtourism.gov.in/places-to-see/
Bir Tikendrajit Park,india/north-east-india/manipur/imphal-valley/imphal-west-district/imphal/bir-tikendrajit-park,landmark,india/north-east-india/manipur/imphal-valley/imphal-west-district/imphal,India,,domestic,true,true,Central memorial park and civic landmark.,,,,60,,,park|history,,,,,,,https://manipurtourism.gov.in/places-to-see/
Nupi Lan Memorial Complex,india/north-east-india/manipur/imphal-valley/imphal-west-district/imphal/nupi-lan-memorial-complex,landmark,india/north-east-india/manipur/imphal-valley/imphal-west-district/imphal,India,,domestic,true,true,Memorial to women's movements in Manipur.,,,,75,,,memorial|women_history,,,,,,,https://manipurtourism.gov.in/places-to-see/
Manipur Legislative Assembly Viewpoint,india/north-east-india/manipur/imphal-valley/imphal-west-district/imphal/manipur-legislative-assembly-viewpoint,landmark,india/north-east-india/manipur/imphal-valley/imphal-west-district/imphal,India,,domestic,true,true,Modern civic landmark in the capital region.,,,,30,,,architecture|civic,,,,,,,https://manipurtourism.gov.in/places-to-see/
Ebudhou Pakhangba Temple Kangla,india/north-east-india/manipur/imphal-valley/imphal-west-district/imphal/ebudhou-pakhangba-temple-kangla,landmark,india/north-east-india/manipur/imphal-valley/imphal-west-district/imphal,India,,domestic,true,true,Distinctive temple within Kangla Fort.,,,,60,,,temple|heritage,,,,,,,https://manipurtourism.gov.in/places-to-see/
Kangla Museum,india/north-east-india/manipur/imphal-valley/imphal-west-district/imphal/kangla-museum,landmark,india/north-east-india/manipur/imphal-valley/imphal-west-district/imphal,India,,domestic,true,true,Museum interpreting Manipur's royal and political history.,,,,90,,,museum|history,,,,,,,https://manipurtourism.gov.in/places-to-see/
Andro,india/north-east-india/manipur/imphal-valley/imphal-east-district/andro,city,india/north-east-india/manipur/imphal-valley/imphal-east-district,India,,domestic,true,true,"Heritage village known for pottery, traditional houses and cultural institutions.",,,,,October to April,,,,,,,,,https://manipurtourism.gov.in/
Andro Cultural and Heritage Complex,india/north-east-india/manipur/imphal-valley/imphal-east-district/andro/andro-cultural-and-heritage-complex,landmark,india/north-east-india/manipur/imphal-valley/imphal-east-district/andro,India,,domestic,true,true,Open-air museum of traditional houses and indigenous culture.,,,,150,,,culture|village,,,,,,,https://manipurtourism.gov.in/culture-and-heritage/
Panam Ningthou Temple,india/north-east-india/manipur/imphal-valley/imphal-east-district/andro/panam-ningthou-temple,landmark,india/north-east-india/manipur/imphal-valley/imphal-east-district/andro,India,,domestic,true,true,Historic village temple and cultural site.,,,,60,,,temple|heritage,,,,,,,https://manipurtourism.gov.in/culture-and-heritage/
Andro Pottery Village,india/north-east-india/manipur/imphal-valley/imphal-east-district/andro/andro-pottery-village,landmark,india/north-east-india/manipur/imphal-valley/imphal-east-district/andro,India,,domestic,true,true,Traditional pottery workshops and village landscape.,,,,120,,,craft|pottery,,,,,,,https://manipurtourism.gov.in/culture-and-heritage/
Andro Santhei Natural Park,india/north-east-india/manipur/imphal-valley/imphal-east-district/andro/andro-santhei-natural-park,landmark,india/north-east-india/manipur/imphal-valley/imphal-east-district/andro,India,,domestic,true,true,"Village lake, park and recreation landscape.",,,,90,,,lake|park,,,,,,,https://manipurtourism.gov.in/culture-and-heritage/
Langol,india/north-east-india/manipur/imphal-valley/imphal-west-district/langol,city,india/north-east-india/manipur/imphal-valley/imphal-west-district,India,,domestic,true,true,Hill and recreation area near Imphal.,,,,,October to April,,,,,,,,,https://manipurtourism.gov.in/
Langol Peak,india/north-east-india/manipur/imphal-valley/imphal-west-district/langol/langol-peak,landmark,india/north-east-india/manipur/imphal-valley/imphal-west-district/langol,India,,domestic,true,true,Hill viewpoint above Imphal valley.,,,,120,,,viewpoint|trekking,,,,,,,https://manipurtourism.gov.in/nature-and-wildlife/
Langol Reserved Forest,india/north-east-india/manipur/imphal-valley/imphal-west-district/langol/langol-reserved-forest,landmark,india/north-east-india/manipur/imphal-valley/imphal-west-district/langol,India,,domestic,true,true,Urban-edge forest and walking landscape.,,,,120,,,forest|walking,,,,,,,https://manipurtourism.gov.in/nature-and-wildlife/
Heingang,india/north-east-india/manipur/imphal-valley/imphal-east-district/heingang,city,india/north-east-india/manipur/imphal-valley/imphal-east-district,India,,domestic,true,true,Polo and equestrian heritage destination.,,,,,October to April,,,,,,,,,https://manipurtourism.gov.in/
Marjing Polo Complex,india/north-east-india/manipur/imphal-valley/imphal-east-district/heingang/marjing-polo-complex,landmark,india/north-east-india/manipur/imphal-valley/imphal-east-district/heingang,India,,domestic,true,true,Polo heritage and recreation complex with a large mounted-polo-player statue.,,,,120,,,polo_heritage|sports,,,,,,,https://manipurtourism.gov.in/places-to-see/
Marjing Hill,india/north-east-india/manipur/imphal-valley/imphal-east-district/heingang/marjing-hill,landmark,india/north-east-india/manipur/imphal-valley/imphal-east-district/heingang,India,,domestic,true,true,Sacred hill and valley viewpoint.,,,,90,,,hill|viewpoint,,,,,,,https://manipurtourism.gov.in/places-to-see/
Thoubal,india/north-east-india/manipur/imphal-valley/thoubal-district/thoubal,city,india/north-east-india/manipur/imphal-valley/thoubal-district,India,,domestic,true,true,"Valley town known for lakes, dams and historic sites.",,,,,October to April,,,,,,,,,https://manipurtourism.gov.in/
Waithou Lake,india/north-east-india/manipur/imphal-valley/thoubal-district/thoubal/waithou-lake,landmark,india/north-east-india/manipur/imphal-valley/thoubal-district/thoubal,India,,domestic,true,true,Large valley lake and fishing landscape.,,,,120,,,lake|nature,,,,,,,https://manipurtourism.gov.in/places-to-see/
Thoubal Dam,india/north-east-india/manipur/imphal-valley/thoubal-district/thoubal/thoubal-dam,landmark,india/north-east-india/manipur/imphal-valley/thoubal-district/thoubal,India,,domestic,true,true,Reservoir and hill landscape.,,,,120,,,dam|lake,,,,,,,https://manipurtourism.gov.in/places-to-see/
Kakching Garden Gateway,india/north-east-india/manipur/imphal-valley/thoubal-district/thoubal/kakching-garden-gateway,landmark,india/north-east-india/manipur/imphal-valley/thoubal-district/thoubal,India,,domestic,true,true,Road gateway toward Kakching's gardens and temples.,,,,45,,,road_trip|garden,,,,,,,https://manipurtourism.gov.in/places-to-see/
Khongjom,india/north-east-india/manipur/imphal-valley/thoubal-district/khongjom,city,india/north-east-india/manipur/imphal-valley/thoubal-district,India,,domestic,true,true,Historic battlefield and memorial destination.,,,,,October to April,,,,,,,,,https://manipurtourism.gov.in/
Khongjom War Memorial Complex,india/north-east-india/manipur/imphal-valley/thoubal-district/khongjom/khongjom-war-memorial-complex,landmark,india/north-east-india/manipur/imphal-valley/thoubal-district/khongjom,India,,domestic,true,true,Memorial to the 1891 Anglo-Manipur War.,,,,120,,,war_history|memorial,,,,,,,https://manipurtourism.gov.in/places-to-see/
Khongjom Day Memorial Hill,india/north-east-india/manipur/imphal-valley/thoubal-district/khongjom/khongjom-day-memorial-hill,landmark,india/north-east-india/manipur/imphal-valley/thoubal-district/khongjom,India,,domestic,true,true,Hilltop memorial and valley viewpoint.,,,,75,,,memorial|viewpoint,,,,,,,https://manipurtourism.gov.in/places-to-see/
Kakching,india/north-east-india/manipur/imphal-valley/kakching-district/kakching,city,india/north-east-india/manipur/imphal-valley/kakching-district,India,,domestic,true,true,"Agricultural valley town with gardens, temples and heritage sites.",,,,,October to April,,,,,,,,,https://manipurtourism.gov.in/
Kakching Garden,india/north-east-india/manipur/imphal-valley/kakching-district/kakching/kakching-garden,landmark,india/north-east-india/manipur/imphal-valley/kakching-district/kakching,India,,domestic,true,true,Hill garden and recreation area.,,,,120,,,garden|family,,,,,,,https://manipurtourism.gov.in/places-to-see/
Mahadev Ching Temple,india/north-east-india/manipur/imphal-valley/kakching-district/kakching/mahadev-ching-temple,landmark,india/north-east-india/manipur/imphal-valley/kakching-district/kakching,India,,domestic,true,true,Hilltop Shiva temple and viewpoint.,,,,75,,,temple|viewpoint,,,,,,,https://manipurtourism.gov.in/places-to-see/
Pallel Valley Viewpoint,india/north-east-india/manipur/imphal-valley/kakching-district/kakching/pallel-valley-viewpoint,landmark,india/north-east-india/manipur/imphal-valley/kakching-district/kakching,India,,domestic,true,true,Roadside valley and hill landscape.,,,,60,,,viewpoint|road_trip,,,,,,,https://manipurtourism.gov.in/places-to-see/
Moirang,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang,city,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district,India,,domestic,true,true,"Historic town beside Loktak Lake, associated with INA history and Manipuri folklore.",,,,,October to April,,,,,,,,,https://manipurtourism.gov.in/
INA Memorial Complex Moirang,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang/ina-memorial-complex-moirang,landmark,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang,India,,domestic,true,true,Memorial and museum at the site where the INA flag was raised in 1944.,,,,120,,,museum|history,,,,,,,https://manipurtourism.gov.in/places-to-see/
Moirang Kangla,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang/moirang-kangla,landmark,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang,India,,domestic,true,true,Historic and sacred cultural site of Moirang.,,,,75,,,heritage|culture,,,,,,,https://manipurtourism.gov.in/places-to-see/
Thangjing Temple,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang/thangjing-temple,landmark,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang,India,,domestic,true,true,Important temple associated with Lai Haraoba traditions.,,,,60,,,temple|culture,,,,,,,https://manipurtourism.gov.in/places-to-see/
Loktak Lake,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang/loktak-lake,area,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang,India,,domestic,true,true,"Large freshwater lake known for floating phumdis, fishing communities and wetland biodiversity.",,,,,October to March,,lake|wetland|boating,,,,,,,https://manipurtourism.gov.in/nature-and-wildlife/
Sendra Island Viewpoint,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang/loktak-lake/sendra-island-viewpoint,landmark,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang/loktak-lake,India,,domestic,true,true,Elevated viewpoint over Loktak Lake and phumdis.,,,,90,,,viewpoint|lake,,,,,,,https://manipurtourism.gov.in/nature-and-wildlife/
Loktak Lake Boating Area,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang/loktak-lake/loktak-lake-boating-area,landmark,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang/loktak-lake,India,,domestic,true,true,Boat routes through floating vegetation and fishing zones.,,,,150,,,boating|lake,,,,,,,https://manipurtourism.gov.in/nature-and-wildlife/
Phumdi Landscape,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang/loktak-lake/phumdi-landscape,landmark,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang/loktak-lake,India,,domestic,true,true,Floating biomass islands characteristic of Loktak.,,,,90,,,wetland|nature,,,,,,,https://manipurtourism.gov.in/nature-and-wildlife/
Thanga Island,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang/loktak-lake/thanga-island,landmark,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang/loktak-lake,India,,domestic,true,true,Large inhabited island and fishing community within Loktak.,,,,150,,,island|village,,,,,,,https://manipurtourism.gov.in/nature-and-wildlife/
Karang Island,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang/loktak-lake/karang-island,landmark,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang/loktak-lake,India,,domestic,true,true,Lake island known for community tourism and views.,,,,150,,,island|village,,,,,,,https://manipurtourism.gov.in/nature-and-wildlife/
Ithing Village,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang/loktak-lake/ithing-village,landmark,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/moirang/loktak-lake,India,,domestic,true,true,Fishing village and lake landscape.,,,,120,,,village|lake,,,,,,,https://manipurtourism.gov.in/nature-and-wildlife/
Keibul Lamjao,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/keibul-lamjao,city,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district,India,,domestic,true,true,Wetland national park on Loktak Lake and habitat of the Sangai deer.,,,,,October to April,,,,,,,,,https://manipurtourism.gov.in/
Keibul Lamjao National Park,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/keibul-lamjao/keibul-lamjao-national-park,area,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/keibul-lamjao,India,,domestic,true,true,Floating national park and principal habitat of the endangered Sangai.,,,,,October to March,,national_park|sangai|wetland,,,,,,,https://manipurtourism.gov.in/nature-and-wildlife/
Sangai Observation Point,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/keibul-lamjao/keibul-lamjao-national-park/sangai-observation-point,landmark,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/keibul-lamjao/keibul-lamjao-national-park,India,,domestic,true,true,Wildlife-viewing point for the brow-antlered deer.,,,,120,,,wildlife|viewpoint,,,,,,,https://manipurtourism.gov.in/nature-and-wildlife/
Keibul Lamjao Interpretation Centre,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/keibul-lamjao/keibul-lamjao-national-park/keibul-lamjao-interpretation-centre,landmark,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/keibul-lamjao/keibul-lamjao-national-park,India,,domestic,true,true,Visitor interpretation for wetland ecology and Sangai conservation.,,,,90,,,education|wildlife,,,,,,,https://manipurtourism.gov.in/nature-and-wildlife/
Bishnupur,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/bishnupur,city,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district,India,,domestic,true,true,Historic temple town and gateway to Loktak Lake.,,,,,October to April,,,,,,,,,https://manipurtourism.gov.in/
Vishnu Temple Bishnupur,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/bishnupur/vishnu-temple-bishnupur,landmark,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/bishnupur,India,,domestic,true,true,Historic brick temple associated with early Vaishnavism in Manipur.,,,,75,,,temple|heritage,,,,,,,https://manipurtourism.gov.in/places-to-see/
Loukoipat Ecological Park,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/bishnupur/loukoipat-ecological-park,landmark,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/bishnupur,India,,domestic,true,true,Wetland park and recreation destination.,,,,120,,,wetland|park,,,,,,,https://manipurtourism.gov.in/places-to-see/
Ningthoukhong,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/ningthoukhong,city,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district,India,,domestic,true,true,Loktak-side town and wetland gateway.,,,,,October to April,,,,,,,,,https://manipurtourism.gov.in/
Loktak Inland Waterway Viewpoint,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/ningthoukhong/loktak-inland-waterway-viewpoint,landmark,india/north-east-india/manipur/loktak-and-southern-valley/bishnupur-district/ningthoukhong,India,,domestic,true,true,Lake-edge and fishing landscape.,,,,90,,,lake|viewpoint,,,,,,,https://manipurtourism.gov.in/nature-and-wildlife/
Ukhrul,india/north-east-india/manipur/ukhrul-and-eastern-hills/ukhrul-district/ukhrul,city,india/north-east-india/manipur/ukhrul-and-eastern-hills/ukhrul-district,India,,domestic,true,true,"Tangkhul hill town known for Shirui lilies, caves, peaks and village culture.",25.0967,94.3617,,,March to May and October to November,,,,,,,,,https://manipurtourism.gov.in/
Ukhrul Town Viewpoint,india/north-east-india/manipur/ukhrul-and-eastern-hills/ukhrul-district/ukhrul/ukhrul-town-viewpoint,landmark,india/north-east-india/manipur/ukhrul-and-eastern-hills/ukhrul-district/ukhrul,India,,domestic,true,true,Hill-town and valley viewpoint.,,,,75,,,viewpoint|hill,,,,,,,https://manipurtourism.gov.in/district-wise-destination/
