name,key,kind,parentKey,country,region,domesticOrIntl,isSystem,isActive,description,latitude,longitude,openingHours,durationMin,bestTime,entryFee,suitabilityTags,googleMapsUrl,iataCode,icaoCode,stationCode,officialName,shortName,sourceUrl
Bawngkawn Viewpoint,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/aizawl/bawngkawn-viewpoint,landmark,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/aizawl,India,,domestic,true,true,Urban ridge and valley viewpoint.,,,,60,,,viewpoint|city,,,,,,,https://aizawl.nic.in/tourism/
Bethlehem Vengthlang Viewpoint,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/aizawl/bethlehem-vengthlang-viewpoint,landmark,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/aizawl,India,,domestic,true,true,City and hill panorama.,,,,60,,,viewpoint|photography,,,,,,,https://aizawl.nic.in/tourism/
Mizoram Science Centre,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/aizawl/mizoram-science-centre,landmark,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/aizawl,India,,domestic,true,true,Interactive science and educational attraction.,,,,120,,,science|family,,,,,,,https://aizawl.nic.in/tourism/
Reiek,india/north-east-india/mizoram/western-mizoram/mamit-district/reiek,city,india/north-east-india/mizoram/western-mizoram/mamit-district,India,,domestic,true,true,Mountain village and cultural destination west of Aizawl.,,,,,October to April,,,,,,,,,https://tourism.mizoram.gov.in/
Reiek Tlang,india/north-east-india/mizoram/western-mizoram/mamit-district/reiek/reiek-tlang,landmark,india/north-east-india/mizoram/western-mizoram/mamit-district/reiek,India,,domestic,true,true,Prominent mountain viewpoint and trekking destination.,,,,240,,,mountain|trekking,,,,,,,https://tourism.mizoram.gov.in/
Reiek Heritage Village,india/north-east-india/mizoram/western-mizoram/mamit-district/reiek/reiek-heritage-village,landmark,india/north-east-india/mizoram/western-mizoram/mamit-district/reiek,India,,domestic,true,true,Traditional Mizo houses and community-cultural interpretation.,,,,150,,,village|culture,,,,,,,https://tourism.mizoram.gov.in/
Reiek Forest Trail,india/north-east-india/mizoram/western-mizoram/mamit-district/reiek/reiek-forest-trail,landmark,india/north-east-india/mizoram/western-mizoram/mamit-district/reiek,India,,domestic,true,true,Forest walking route toward the summit.,,,,180,,,forest|walking,,,,,,,https://tourism.mizoram.gov.in/
Aibawk,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/aibawk,city,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district,India,,domestic,true,true,Hill town south of Aizawl and gateway to villages and forest landscapes.,,,,,October to April,,,,,,,,,https://tourism.mizoram.gov.in/
Aibawk Ridge Viewpoint,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/aibawk/aibawk-ridge-viewpoint,landmark,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/aibawk,India,,domestic,true,true,Hill and valley panorama.,,,,60,,,viewpoint|road_trip,,,,,,,https://tourism.mizoram.gov.in/
Falkawn Village Gateway,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/aibawk/falkawn-village-gateway,landmark,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/aibawk,India,,domestic,true,true,Road access point for the traditional village attraction.,,,,45,,,village|culture,,,,,,,https://tourism.mizoram.gov.in/
Sairang,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/sairang,city,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district,India,,domestic,true,true,Railway town on the Tlawng River and principal rail gateway for Aizawl.,,,,,October to April,,,,,,,,,https://tourism.mizoram.gov.in/
Sairang Railway Gateway Viewpoint,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/sairang/sairang-railway-gateway-viewpoint,landmark,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/sairang,India,,domestic,true,true,Railway terminal and river-valley landscape.,,,,75,,,railway_heritage|viewpoint,,,,,,,https://nfr.indianrailways.gov.in/view_detail.jsp?dcd=2940&id=0%2C4%2C268&lang=0
Tlawng River Sairang,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/sairang/tlawng-river-sairang,landmark,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/sairang,India,,domestic,true,true,River and lowland landscape below Aizawl.,,,,90,,,river|nature,,,,,,,https://nfr.indianrailways.gov.in/view_detail.jsp?dcd=2940&id=0%2C4%2C268&lang=0
Lengpui,india/north-east-india/mizoram/western-mizoram/mamit-district/lengpui,city,india/north-east-india/mizoram/western-mizoram/mamit-district,India,,domestic,true,true,Airport town west of Aizawl.,,,,,October to April,,,,,,,,,https://tourism.mizoram.gov.in/
Lengpui Valley Viewpoint,india/north-east-india/mizoram/western-mizoram/mamit-district/lengpui/lengpui-valley-viewpoint,landmark,india/north-east-india/mizoram/western-mizoram/mamit-district/lengpui,India,,domestic,true,true,Airport-valley and hill landscape.,,,,60,,,viewpoint|road_trip,,,,,,,https://tourism.mizoram.gov.in/
Tlawng River Valley Lengpui,india/north-east-india/mizoram/western-mizoram/mamit-district/lengpui/tlawng-river-valley-lengpui,landmark,india/north-east-india/mizoram/western-mizoram/mamit-district/lengpui,India,,domestic,true,true,River and foothill landscape near the airport.,,,,90,,,river|nature,,,,,,,https://tourism.mizoram.gov.in/
Serchhip,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/serchhip,city,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district,India,,domestic,true,true,"Central hill town and gateway to waterfalls, villages and highland routes.",,,,,October to April,,,,,,,,,https://tourism.mizoram.gov.in/
Serchhip Town Viewpoint,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/serchhip/serchhip-town-viewpoint,landmark,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/serchhip,India,,domestic,true,true,Hill-town and valley viewpoint.,,,,75,,,viewpoint|hill,,,,,,,https://tourism.mizoram.gov.in/
Chhingpuii Thlan,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/serchhip/chhingpuii-thlan,landmark,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/serchhip,India,,domestic,true,true,Memorial associated with a Mizo folk story.,,,,60,,,memorial|folklore,,,,,,,https://tourism.mizoram.gov.in/
Zoluti Hriatrengna Lung,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/serchhip/zoluti-hriatrengna-lung,landmark,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/serchhip,India,,domestic,true,true,Historic memorial stone.,,,,45,,,memorial|history,,,,,,,https://tourism.mizoram.gov.in/
Thenzawl,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/thenzawl,city,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district,India,,domestic,true,true,"Tourism town known for waterfalls, handloom and recreation.",,,,,October to April,,,,,,,,,https://tourism.mizoram.gov.in/
Vantawng Falls,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/thenzawl/vantawng-falls,landmark,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/thenzawl,India,,domestic,true,true,Tall two-tier waterfall surrounded by forest.,,,,150,,,waterfall|viewpoint,,,,,,,https://tourism.mizoram.gov.in/
Tuirihiau Falls,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/thenzawl/tuirihiau-falls,landmark,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/thenzawl,India,,domestic,true,true,Waterfall where visitors can view water from behind the cascade.,,,,120,,,waterfall|nature,,,,,,,https://tourism.mizoram.gov.in/
Thenzawl Deer Park,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/thenzawl/thenzawl-deer-park,landmark,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/thenzawl,India,,domestic,true,true,Small deer park and recreation area.,,,,90,,,wildlife|family,,,,,,,https://tourism.mizoram.gov.in/
Thenzawl Golf Course,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/thenzawl/thenzawl-golf-course,landmark,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/thenzawl,India,,domestic,true,true,Highland golf and recreation landscape.,,,,120,,,golf|viewpoint,,,,,,,https://tourism.mizoram.gov.in/
Thenzawl Handloom Centre,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/thenzawl/thenzawl-handloom-centre,landmark,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/thenzawl,India,,domestic,true,true,Traditional weaving and textile workshops.,,,,120,,,craft|textile,,,,,,,https://tourism.mizoram.gov.in/
Bengkhuaia Thlan,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/thenzawl/bengkhuaia-thlan,landmark,india/north-east-india/mizoram/serchhip-and-central-highlands/serchhip-district/thenzawl,India,,domestic,true,true,Memorial and cultural site.,,,,45,,,memorial|culture,,,,,,,https://tourism.mizoram.gov.in/
Hmuifang,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/hmuifang,city,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district,India,,domestic,true,true,Highland meadow and forest destination south of Aizawl.,,,,,October to April,,,,,,,,,https://tourism.mizoram.gov.in/
Hmuifang Tlang,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/hmuifang/hmuifang-tlang,landmark,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/hmuifang,India,,domestic,true,true,Mountain meadow and panoramic viewpoint.,,,,180,,,mountain|viewpoint,,,,,,,https://tourism.mizoram.gov.in/
Hmuifang Tourist Resort,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/hmuifang/hmuifang-tourist-resort,landmark,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/hmuifang,India,,domestic,true,true,Hilltop tourism and recreation complex.,,,,120,,,resort|family,,,,,,,https://tourism.mizoram.gov.in/
Hmuifang Forest Trail,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/hmuifang/hmuifang-forest-trail,landmark,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/hmuifang,India,,domestic,true,true,Walking route through protected highland forest.,,,,150,,,forest|walking,,,,,,,https://tourism.mizoram.gov.in/
Sialsuk,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/sialsuk,city,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district,India,,domestic,true,true,Highland village known for meadow and mountain landscapes.,,,,,October to April,,,,,,,,,https://tourism.mizoram.gov.in/
Sialsuk Tlang,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/sialsuk/sialsuk-tlang,landmark,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/sialsuk,India,,domestic,true,true,Grassland ridge and viewpoint.,,,,150,,,hill|viewpoint,,,,,,,https://tourism.mizoram.gov.in/
Sialsuk Village Walk,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/sialsuk/sialsuk-village-walk,landmark,india/north-east-india/mizoram/aizawl-and-central-mizoram/aizawl-district/sialsuk,India,,domestic,true,true,Village and agricultural landscape.,,,,120,,,village|walking,,,,,,,https://tourism.mizoram.gov.in/
Kolasib,india/north-east-india/mizoram/northern-mizoram/kolasib-district/kolasib,city,india/north-east-india/mizoram/northern-mizoram/kolasib-district,India,,domestic,true,true,Northern district town and road gateway from Assam.,,,,,October to April,,,,,,,,,https://tourism.mizoram.gov.in/
Kolasib Town Viewpoint,india/north-east-india/mizoram/northern-mizoram/kolasib-district/kolasib/kolasib-town-viewpoint,landmark,india/north-east-india/mizoram/northern-mizoram/kolasib-district/kolasib,India,,domestic,true,true,Hill-town and valley panorama.,,,,60,,,viewpoint|hill,,,,,,,https://tourism.mizoram.gov.in/
Tlawng River Kolasib,india/north-east-india/mizoram/northern-mizoram/kolasib-district/kolasib/tlawng-river-kolasib,landmark,india/north-east-india/mizoram/northern-mizoram/kolasib-district/kolasib,India,,domestic,true,true,River landscape and picnic zone.,,,,90,,,river|nature,,,,,,,https://tourism.mizoram.gov.in/
Vairengte Gateway,india/north-east-india/mizoram/northern-mizoram/kolasib-district/kolasib/vairengte-gateway,landmark,india/north-east-india/mizoram/northern-mizoram/kolasib-district/kolasib,India,,domestic,true,true,Northern state-entry and road landscape.,,,,60,,,gateway|road_trip,,,,,,,https://tourism.mizoram.gov.in/
Bairabi,india/north-east-india/mizoram/northern-mizoram/kolasib-district/bairabi,city,india/north-east-india/mizoram/northern-mizoram/kolasib-district,India,,domestic,true,true,Railway junction town near the Assam border.,,,,,October to April,,,,,,,,,https://tourism.mizoram.gov.in/
Bairabi Railway Heritage Area,india/north-east-india/mizoram/northern-mizoram/kolasib-district/bairabi/bairabi-railway-heritage-area,landmark,india/north-east-india/mizoram/northern-mizoram/kolasib-district/bairabi,India,,domestic,true,true,Historic rail entry point of Mizoram.,,,,75,,,railway_heritage|history,,,,,,,https://nfr.indianrailways.gov.in/view_detail.jsp?dcd=2940&id=0%2C4%2C268&lang=0
Tlawng River Bairabi,india/north-east-india/mizoram/northern-mizoram/kolasib-district/bairabi/tlawng-river-bairabi,landmark,india/north-east-india/mizoram/northern-mizoram/kolasib-district/bairabi,India,,domestic,true,true,River and lowland landscape.,,,,90,,,river|nature,,,,,,,https://nfr.indianrailways.gov.in/view_detail.jsp?dcd=2940&id=0%2C4%2C268&lang=0
Hortoki,india/north-east-india/mizoram/northern-mizoram/kolasib-district/hortoki,city,india/north-east-india/mizoram/northern-mizoram/kolasib-district,India,,domestic,true,true,Railway settlement on the Bairabi–Sairang line.,,,,,October to April,,,,,,,,,https://tourism.mizoram.gov.in/
Hortoki Rail Corridor Viewpoint,india/north-east-india/mizoram/northern-mizoram/kolasib-district/hortoki/hortoki-rail-corridor-viewpoint,landmark,india/north-east-india/mizoram/northern-mizoram/kolasib-district/hortoki,India,,domestic,true,true,"Railway, tunnel and valley landscape.",,,,60,,,railway_heritage|viewpoint,,,,,,,https://nfr.indianrailways.gov.in/view_detail.jsp?dcd=2940&id=0%2C4%2C268&lang=0
Kawnpui,india/north-east-india/mizoram/northern-mizoram/kolasib-district/kawnpui,city,india/north-east-india/mizoram/northern-mizoram/kolasib-district,India,,domestic,true,true,Northern hill town and railway station on the Sairang corridor.,,,,,October to April,,,,,,,,,https://tourism.mizoram.gov.in/
Kawnpui Ridge Viewpoint,india/north-east-india/mizoram/northern-mizoram/kolasib-district/kawnpui/kawnpui-ridge-viewpoint,landmark,india/north-east-india/mizoram/northern-mizoram/kolasib-district/kawnpui,India,,domestic,true,true,Hill-town and valley panorama.,,,,75,,,viewpoint|hill,,,,,,,https://nfr.indianrailways.gov.in/view_detail.jsp?dcd=2940&id=0%2C4%2C268&lang=0
Kawnpui Rail Corridor Landscape,india/north-east-india/mizoram/northern-mizoram/kolasib-district/kawnpui/kawnpui-rail-corridor-landscape,landmark,india/north-east-india/mizoram/northern-mizoram/kolasib-district/kawnpui,India,,domestic,true,true,Railway engineering and hill landscape.,,,,60,,,railway_heritage|engineering,,,,,,,https://nfr.indianrailways.gov.in/view_detail.jsp?dcd=2940&id=0%2C4%2C268&lang=0
Mualkhang,india/north-east-india/mizoram/northern-mizoram/kolasib-district/mualkhang,city,india/north-east-india/mizoram/northern-mizoram/kolasib-district,India,,domestic,true,true,Railway settlement between Kawnpui and Sairang.,,,,,October to April,,,,,,,,,https://tourism.mizoram.gov.in/
Mualkhang Railway Viewpoint,india/north-east-india/mizoram/northern-mizoram/kolasib-district/mualkhang/mualkhang-railway-viewpoint,landmark,india/north-east-india/mizoram/northern-mizoram/kolasib-district/mualkhang,India,,domestic,true,true,Station and bridge-corridor landscape.,,,,60,,,railway_heritage|engineering,,,,,,,https://nfr.indianrailways.gov.in/view_detail.jsp?dcd=2940&id=0%2C4%2C268&lang=0
Tam Dil,india/north-east-india/mizoram/eastern-mizoram/saitual-district/tam-dil,city,india/north-east-india/mizoram/eastern-mizoram/saitual-district,India,,domestic,true,true,Natural lake and recreation destination east of Aizawl.,,,,,October to April,,,,,,,,,https://tourism.mizoram.gov.in/
Tam Dil Lake,india/north-east-india/mizoram/eastern-mizoram/saitual-district/tam-dil/tam-dil-lake,landmark,india/north-east-india/mizoram/eastern-mizoram/saitual-district/tam-dil,India,,domestic,true,true,Forest-fringed natural lake with boating and picnic areas.,,,,150,,,lake|boating,,,,,,,https://tourism.mizoram.gov.in/
Tam Dil Forest Walk,india/north-east-india/mizoram/eastern-mizoram/saitual-district/tam-dil/tam-dil-forest-walk,landmark,india/north-east-india/mizoram/eastern-mizoram/saitual-district/tam-dil,India,,domestic,true,true,Short nature trail around the lake landscape.,,,,90,,,forest|walking,,,,,,,https://tourism.mizoram.gov.in/
Saitual,india/north-east-india/mizoram/eastern-mizoram/saitual-district/saitual,city,india/north-east-india/mizoram/eastern-mizoram/saitual-district,India,,domestic,true,true,Eastern hill town and gateway to Tam Dil and surrounding villages.,,,,,October to April,,,,,,,,,https://tourism.mizoram.gov.in/
Saitual Town Viewpoint,india/north-east-india/mizoram/eastern-mizoram/saitual-district/saitual/saitual-town-viewpoint,landmark,india/north-east-india/mizoram/eastern-mizoram/saitual-district/saitual,India,,domestic,true,true,Hill and valley panorama.,,,,60,,,viewpoint|hill,,,,,,,https://tourism.mizoram.gov.in/
Tuirial River Landscape,india/north-east-india/mizoram/eastern-mizoram/saitual-district/saitual/tuirial-river-landscape,landmark,india/north-east-india/mizoram/eastern-mizoram/saitual-district/saitual,India,,domestic,true,true,River and road-trip landscape.,,,,90,,,river|nature,,,,,,,https://tourism.mizoram.gov.in/
Champhai,india/north-east-india/mizoram/eastern-mizoram/champhai-district/champhai,city,india/north-east-india/mizoram/eastern-mizoram/champhai-district,India,,domestic,true,true,"Eastern hill city known for vineyards, rice terraces, lakes and Myanmar-border views.",23.4566,93.3282,,,October to April,,,,,,,,,https://tourism.mizoram.gov.in/
Champhai Valley Viewpoint,india/north-east-india/mizoram/eastern-mizoram/champhai-district/champhai/champhai-valley-viewpoint,landmark,india/north-east-india/mizoram/eastern-mizoram/champhai-district/champhai,India,,domestic,true,true,Broad view over rice fields and eastern hills.,,,,90,,,viewpoint|valley,,,,,,,https://tourism.mizoram.gov.in/
