name,key,kind,parentKey,country,region,domesticOrIntl,isSystem,isActive,description,latitude,longitude,openingHours,durationMin,bestTime,entryFee,suitabilityTags,googleMapsUrl,iataCode,icaoCode,stationCode,officialName,shortName,sourceUrl
Enchey Monastery,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok/enchey-monastery,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok,India,,domestic,true,true,Historic Nyingma Buddhist monastery above Gangtok.,27.3425,88.6174,,60,,,monastery|religious|heritage,,,,,,,https://sikkimtourism.gov.in/
Namgyal Institute of Tibetology,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok/namgyal-institute-of-tibetology,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok,India,,domestic,true,true,Research institute and museum preserving Tibetan Buddhist art and manuscripts.,27.3152,88.6045,,90,,,museum|culture|history,,,,,,,https://sikkimtourism.gov.in/
Do Drul Chorten,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok/do-drul-chorten,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok,India,,domestic,true,true,Prominent Buddhist stupa complex near the Tibetology institute.,27.3145,88.6042,,45,,,religious|architecture,,,,,,,https://sikkimtourism.gov.in/
Ganesh Tok,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok/ganesh-tok,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok,India,,domestic,true,true,Small hilltop temple and viewpoint overlooking Gangtok.,27.3585,88.6159,,45,,,viewpoint|religious|photography,,,,,,,https://sikkimtourism.gov.in/
Hanuman Tok,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok/hanuman-tok,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok,India,,domestic,true,true,Hilltop Hanuman temple with broad Himalayan views.,27.3669,88.6170,,60,,,viewpoint|religious,,,,,,,https://sikkimtourism.gov.in/
Tashi View Point,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok/tashi-view-point,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok,India,,domestic,true,true,Popular viewpoint for sunrise and Khangchendzonga panoramas.,27.3778,88.6162,,60,,,viewpoint|sunrise|photography,,,,,,,https://sikkimtourism.gov.in/
Banjhakri Falls and Energy Park,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok/banjhakri-falls-and-energy-park,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok,India,,domestic,true,true,Landscaped park built around a waterfall and Sikkimese shamanic themes.,27.3517,88.5905,,90,,,waterfall|park|family,,,,,,,https://sikkimtourism.gov.in/
Bakthang Waterfall,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok/bakthang-waterfall,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok,India,,domestic,true,true,Roadside waterfall attraction north of Gangtok.,27.3671,88.6087,,30,,,waterfall|photography,,,,,,,https://sikkimtourism.gov.in/
Flower Exhibition Centre,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok/flower-exhibition-centre,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok,India,,domestic,true,true,Seasonal exhibition of orchids and ornamental flowers near Ridge Park.,27.3338,88.6164,,45,,,garden|flowers|family,,,,,,,https://sikkimtourism.gov.in/
Ridge Park,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok/ridge-park,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok,India,,domestic,true,true,Central landscaped ridge and walking area near the palace complex.,27.3354,88.6173,,60,,,park|walking|flowers,,,,,,,https://sikkimtourism.gov.in/
Gangtok Ropeway,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok/gangtok-ropeway,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok,India,,domestic,true,true,Cable-car ride offering elevated views of Gangtok and surrounding valleys.,27.3174,88.6068,,60,,,ropeway|viewpoint|family,,,,,,,https://sikkimtourism.gov.in/
Himalayan Zoological Park,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok/himalayan-zoological-park,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok,India,,domestic,true,true,Large high-altitude zoo featuring Himalayan fauna.,27.3675,88.6213,,150,,,wildlife|family|nature,,,,,,,https://sikkimtourism.gov.in/
Plant Conservatory,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok/plant-conservatory,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok,India,,domestic,true,true,Indoor and outdoor collection of Sikkim's native plants and orchids.,27.3432,88.6161,,45,,,garden|nature,,,,,,,https://sikkimtourism.gov.in/
Paljor Stadium,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok/paljor-stadium,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/gangtok,India,,domestic,true,true,Major sports stadium and city landmark.,27.3381,88.6108,,30,,,sports|landmark,,,,,,,https://sikkimtourism.gov.in/
Rumtek,india/north-east-india/sikkim/gangtok-and-east-sikkim/rumtek,city,india/north-east-india/sikkim/gangtok-and-east-sikkim,India,,domestic,true,true,Monastic and rural destination across the valley from Gangtok.,,,,,March to May and October to December,,,,,,,,,https://sikkimtourism.gov.in/
Rumtek Monastery,india/north-east-india/sikkim/gangtok-and-east-sikkim/rumtek/rumtek-monastery,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/rumtek,India,,domestic,true,true,Major Karma Kagyu Buddhist monastery and religious complex.,,,,90,,,monastery|religious|architecture,,,,,,,https://www.sikkim.gov.in/departments/tourism-civil-aviation-department/where-to-go
Old Rumtek Monastery,india/north-east-india/sikkim/gangtok-and-east-sikkim/rumtek/old-rumtek-monastery,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/rumtek,India,,domestic,true,true,Older monastery complex located near the main Rumtek monastery.,,,,45,,,monastery|heritage,,,,,,,https://sikkimtourism.gov.in/
Jawaharlal Nehru Botanical Garden,india/north-east-india/sikkim/gangtok-and-east-sikkim/rumtek/jawaharlal-nehru-botanical-garden,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/rumtek,India,,domestic,true,true,Botanical garden with native Himalayan plants near Rumtek.,,,,90,,,garden|nature|family,,,,,,,https://sikkimtourism.gov.in/
Ranka,india/north-east-india/sikkim/gangtok-and-east-sikkim/ranka,city,india/north-east-india/sikkim/gangtok-and-east-sikkim,India,,domestic,true,true,Settlement near Gangtok known for Lingdum Monastery and rural landscapes.,,,,,,,,,,,,,,https://sikkimtourism.gov.in/
Ranka Monastery,india/north-east-india/sikkim/gangtok-and-east-sikkim/ranka/ranka-monastery,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/ranka,India,,domestic,true,true,Large Buddhist monastery also known as Lingdum Monastery.,,,,75,,,monastery|architecture|culture,,,,,,,https://sikkimtourism.gov.in/
Tsomgo Lake,india/north-east-india/sikkim/gangtok-and-east-sikkim/tsomgo-lake,area,india/north-east-india/sikkim/gangtok-and-east-sikkim,India,,domestic,true,true,High-altitude glacial lake on the Gangtok–Nathula route; protected-area permit rules apply.,27.3742,88.7612,,,April to June and October to December,,lake|snow|high_altitude,,,,,,,https://www.sikkimtourism.gov.in/pap
Tsomgo Lake Viewpoint,india/north-east-india/sikkim/gangtok-and-east-sikkim/tsomgo-lake/tsomgo-lake-viewpoint,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/tsomgo-lake,India,,domestic,true,true,Primary visitor area beside the glacial lake.,,,,90,,,lake|viewpoint|snow,,,,,,,https://www.sikkimtourism.gov.in/pap
Tsomgo Ropeway,india/north-east-india/sikkim/gangtok-and-east-sikkim/tsomgo-lake/tsomgo-ropeway,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/tsomgo-lake,India,,domestic,true,true,High-altitude ropeway offering views over Tsomgo Lake and surrounding peaks.,,,,60,,,ropeway|viewpoint|high_altitude,,,,,,,https://www.sikkimtourism.gov.in/pap
Baba Mandir,india/north-east-india/sikkim/gangtok-and-east-sikkim/baba-mandir,area,india/north-east-india/sikkim/gangtok-and-east-sikkim,India,,domestic,true,true,High-altitude memorial and pilgrimage area on the Nathula route; permits apply.,,,,,,,,,,,,,,https://www.sikkimtourism.gov.in/pap
Baba Harbhajan Singh Memorial Temple,india/north-east-india/sikkim/gangtok-and-east-sikkim/baba-mandir/baba-harbhajan-singh-memorial-temple,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/baba-mandir,India,,domestic,true,true,Memorial shrine dedicated to Indian Army soldier Harbhajan Singh.,,,,45,,,memorial|patriotic|high_altitude,,,,,,,https://www.sikkimtourism.gov.in/pap
Nathula,india/north-east-india/sikkim/gangtok-and-east-sikkim/nathula,area,india/north-east-india/sikkim/gangtok-and-east-sikkim,India,,domestic,true,true,Historic mountain pass on the India–China border; access is permit-controlled.,27.3866,88.8306,,,May to October,,mountain_pass|border|high_altitude,,,,,,,https://www.sikkimtourism.gov.in/pap
Nathula Pass Viewpoint,india/north-east-india/sikkim/gangtok-and-east-sikkim/nathula/nathula-pass-viewpoint,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/nathula,India,,domestic,true,true,Visitor point at the historic Himalayan border pass.,,,,60,,,mountain_pass|border|viewpoint,,,,,,,https://www.sikkimtourism.gov.in/pap
Sherathang Trade Mart,india/north-east-india/sikkim/gangtok-and-east-sikkim/nathula/sherathang-trade-mart,landmark,india/north-east-india/sikkim/gangtok-and-east-sikkim/nathula,India,,domestic,true,true,Trade and transit settlement on the Nathula route.,,,,30,,,history|border,,,,,,,https://www.sikkimtourism.gov.in/pap
Pakyong,india/north-east-india/sikkim/pakyong-and-east-sikkim/pakyong,city,india/north-east-india/sikkim/pakyong-and-east-sikkim,India,,domestic,true,true,District headquarters and airport gateway in southeastern Sikkim.,27.2285,88.5864,,,March to May and October to December,,,,,,,,,https://sikkimtourism.gov.in/
Pakyong Airport,india/north-east-india/sikkim/pakyong-and-east-sikkim/pakyong/pakyong-airport,airport,india/north-east-india/sikkim/pakyong-and-east-sikkim/pakyong,India,,domestic,true,true,"Sikkim's operational airport, located south of Gangtok.",27.2278,88.5869,,,,,,,PYG,VEPY,,Pakyong Airport,Pakyong Airport,https://www.aai.aero/en/airports/pakyong
National Research Centre for Orchids,india/north-east-india/sikkim/pakyong-and-east-sikkim/pakyong/national-research-centre-for-orchids,landmark,india/north-east-india/sikkim/pakyong-and-east-sikkim/pakyong,India,,domestic,true,true,Research campus associated with orchid science and conservation.,,,,60,,,orchids|education|nature,,,,,,,https://sikkimtourism.gov.in/
Kartok Monastery,india/north-east-india/sikkim/pakyong-and-east-sikkim/pakyong/kartok-monastery,landmark,india/north-east-india/sikkim/pakyong-and-east-sikkim/pakyong,India,,domestic,true,true,Buddhist monastery near Pakyong.,,,,45,,,monastery|religious,,,,,,,https://sikkimtourism.gov.in/
Aritar,india/north-east-india/sikkim/pakyong-and-east-sikkim/aritar,city,india/north-east-india/sikkim/pakyong-and-east-sikkim,India,,domestic,true,true,"Eastern Sikkim destination known for Lampokhari Lake, monasteries and viewpoints.",,,,,March to May and October to December,,,,,,,,,https://sikkimtourism.gov.in/
Lampokhari Lake,india/north-east-india/sikkim/pakyong-and-east-sikkim/aritar/lampokhari-lake,landmark,india/north-east-india/sikkim/pakyong-and-east-sikkim/aritar,India,,domestic,true,true,"Natural lake developed for boating and recreation, also called Aritar Lake.",,,,120,,,lake|boating|family,,,,,,,https://sikkimtourism.gov.in/
Aritar Monastery,india/north-east-india/sikkim/pakyong-and-east-sikkim/aritar/aritar-monastery,landmark,india/north-east-india/sikkim/pakyong-and-east-sikkim/aritar,India,,domestic,true,true,Historic Buddhist monastery overlooking the Aritar region.,,,,60,,,monastery|heritage,,,,,,,https://sikkimtourism.gov.in/
Mankhim Temple,india/north-east-india/sikkim/pakyong-and-east-sikkim/aritar/mankhim-temple,landmark,india/north-east-india/sikkim/pakyong-and-east-sikkim/aritar,India,,domestic,true,true,Rai community temple and viewpoint above Lampokhari Lake.,,,,60,,,religious|viewpoint|culture,,,,,,,https://sikkimtourism.gov.in/
Love Dara,india/north-east-india/sikkim/pakyong-and-east-sikkim/aritar/love-dara,landmark,india/north-east-india/sikkim/pakyong-and-east-sikkim/aritar,India,,domestic,true,true,Scenic viewpoint in the Aritar area.,,,,45,,,viewpoint|photography,,,,,,,https://sikkimtourism.gov.in/
Rhenock,india/north-east-india/sikkim/pakyong-and-east-sikkim/rhenock,city,india/north-east-india/sikkim/pakyong-and-east-sikkim,India,,domestic,true,true,Historic eastern Sikkim town and gateway to Aritar and the Silk Route.,,,,,,,,,,,,,,https://sikkimtourism.gov.in/
Rhenock Monastery,india/north-east-india/sikkim/pakyong-and-east-sikkim/rhenock/rhenock-monastery,landmark,india/north-east-india/sikkim/pakyong-and-east-sikkim/rhenock,India,,domestic,true,true,Local Buddhist monastery in Rhenock.,,,,45,,,monastery|religious,,,,,,,https://sikkimtourism.gov.in/
Rongli,india/north-east-india/sikkim/pakyong-and-east-sikkim/rongli,city,india/north-east-india/sikkim/pakyong-and-east-sikkim,India,,domestic,true,true,Permit and transit town for the Old Silk Route circuit.,,,,,,,,,,,,,,https://www.sikkimtourism.gov.in/rap
Rongli Bazaar,india/north-east-india/sikkim/pakyong-and-east-sikkim/rongli/rongli-bazaar,landmark,india/north-east-india/sikkim/pakyong-and-east-sikkim/rongli,India,,domestic,true,true,Local market and transit centre for eastern Sikkim journeys.,,,,45,,,market|local_culture,,,,,,,https://www.sikkimtourism.gov.in/rap
Zuluk,india/north-east-india/sikkim/pakyong-and-east-sikkim/zuluk,city,india/north-east-india/sikkim/pakyong-and-east-sikkim,India,,domestic,true,true,High-altitude Silk Route village known for mountain views and hairpin roads.,,,,,April to June and September to November,,village|mountains|road_trip,,,,,,,https://www.sikkimtourism.gov.in/rap
Zuluk Loops,india/north-east-india/sikkim/pakyong-and-east-sikkim/zuluk/zuluk-loops,landmark,india/north-east-india/sikkim/pakyong-and-east-sikkim/zuluk,India,,domestic,true,true,Series of dramatic hairpin bends on the Old Silk Route.,,,,60,,,road_trip|viewpoint|photography,,,,,,,https://www.sikkimtourism.gov.in/rap
Thambi View Point,india/north-east-india/sikkim/pakyong-and-east-sikkim/zuluk/thambi-view-point,landmark,india/north-east-india/sikkim/pakyong-and-east-sikkim/zuluk,India,,domestic,true,true,High viewpoint known for sunrise and views of the Zuluk loops and Khangchendzonga.,,,,60,,,viewpoint|sunrise|high_altitude,,,,,,,https://www.sikkimtourism.gov.in/rap
Lungthung,india/north-east-india/sikkim/pakyong-and-east-sikkim/zuluk/lungthung,area,india/north-east-india/sikkim/pakyong-and-east-sikkim/zuluk,India,,domestic,true,true,High-altitude settlement and viewpoint zone above Zuluk.,,,,60,,,viewpoint|mountains,,,,,,,https://www.sikkimtourism.gov.in/rap
Gnathang Valley,india/north-east-india/sikkim/pakyong-and-east-sikkim/gnathang-valley,city,india/north-east-india/sikkim/pakyong-and-east-sikkim,India,,domestic,true,true,"High-altitude valley settlement on the Old Silk Route, also spelled Nathang.",,,,,April to June and September to November,,,,,,,,,https://www.sikkimtourism.gov.in/rap
Gnathang Valley Viewpoint,india/north-east-india/sikkim/pakyong-and-east-sikkim/gnathang-valley/gnathang-valley-viewpoint,landmark,india/north-east-india/sikkim/pakyong-and-east-sikkim/gnathang-valley,India,,domestic,true,true,Open alpine valley views around the settlement.,,,,60,,,valley|high_altitude|photography,,,,,,,https://www.sikkimtourism.gov.in/rap
Eagle's Nest Bunker,india/north-east-india/sikkim/pakyong-and-east-sikkim/gnathang-valley/eagle-s-nest-bunker,landmark,india/north-east-india/sikkim/pakyong-and-east-sikkim/gnathang-valley,India,,domestic,true,true,High-altitude viewpoint and former military observation location.,,,,60,,,viewpoint|history|high_altitude,,,,,,,https://www.sikkimtourism.gov.in/rap
Kupup,india/north-east-india/sikkim/pakyong-and-east-sikkim/kupup,city,india/north-east-india/sikkim/pakyong-and-east-sikkim,India,,domestic,true,true,High-altitude Silk Route settlement near lakes and mountain passes.,,,,,,,,,,,,,,https://www.sikkimtourism.gov.in/rap
Elephant Lake,india/north-east-india/sikkim/pakyong-and-east-sikkim/kupup/elephant-lake,landmark,india/north-east-india/sikkim/pakyong-and-east-sikkim/kupup,India,,domestic,true,true,High-altitude lake whose outline resembles an elephant.,,,,45,,,lake|high_altitude,,,,,,,https://www.sikkimtourism.gov.in/rap
Yak Golf Course,india/north-east-india/sikkim/pakyong-and-east-sikkim/kupup/yak-golf-course,landmark,india/north-east-india/sikkim/pakyong-and-east-sikkim/kupup,India,,domestic,true,true,High-altitude golf course maintained in the Kupup region.,,,,30,,,golf|high_altitude,,,,,,,https://www.sikkimtourism.gov.in/rap
Kupup Lake,india/north-east-india/sikkim/pakyong-and-east-sikkim/kupup/kupup-lake,landmark,india/north-east-india/sikkim/pakyong-and-east-sikkim/kupup,India,,domestic,true,true,High-altitude lake near Kupup village.,,,,45,,,lake|nature,,,,,,,https://www.sikkimtourism.gov.in/rap
Padamchen,india/north-east-india/sikkim/pakyong-and-east-sikkim/padamchen,city,india/north-east-india/sikkim/pakyong-and-east-sikkim,India,,domestic,true,true,Forest-edge Silk Route village used as a lower-altitude base.,,,,,,,,,,,,,,https://sikkimtourism.gov.in/
Padamchen Forest Viewpoint,india/north-east-india/sikkim/pakyong-and-east-sikkim/padamchen/padamchen-forest-viewpoint,landmark,india/north-east-india/sikkim/pakyong-and-east-sikkim/padamchen,India,,domestic,true,true,Forest and valley viewpoint near the village.,,,,45,,,forest|viewpoint,,,,,,,https://sikkimtourism.gov.in/
Lingtam,india/north-east-india/sikkim/pakyong-and-east-sikkim/lingtam,city,india/north-east-india/sikkim/pakyong-and-east-sikkim,India,,domestic,true,true,Lower Silk Route settlement and permit-control gateway.,,,,,,,,,,,,,,https://www.sikkimtourism.gov.in/rap
Lingtam Monastery,india/north-east-india/sikkim/pakyong-and-east-sikkim/lingtam/lingtam-monastery,landmark,india/north-east-india/sikkim/pakyong-and-east-sikkim/lingtam,India,,domestic,true,true,Small Buddhist monastery serving the local settlement.,,,,45,,,monastery|religious,,,,,,,https://www.sikkimtourism.gov.in/rap
Mangan,india/north-east-india/sikkim/north-sikkim/mangan,city,india/north-east-india/sikkim/north-sikkim,India,,domestic,true,true,District headquarters and gateway to North Sikkim.,27.5097,88.5224,,,March to June and October to December,,,,,,,,,https://sikkimtourism.gov.in/
Mangan Bazaar,india/north-east-india/sikkim/north-sikkim/mangan/mangan-bazaar,landmark,india/north-east-india/sikkim/north-sikkim/mangan,India,,domestic,true,true,Local market and transit centre for North Sikkim.,,,,60,,,market|local_culture,,,,,,,https://sikkimtourism.gov.in/
Singhik View Point,india/north-east-india/sikkim/north-sikkim/mangan/singhik-view-point,landmark,india/north-east-india/sikkim/north-sikkim/mangan,India,,domestic,true,true,Viewpoint offering broad views toward Khangchendzonga and surrounding valleys.,,,,60,,,viewpoint|photography,,,,,,,https://sikkimtourism.gov.in/
Dzongu,india/north-east-india/sikkim/north-sikkim/dzongu,area,india/north-east-india/sikkim/north-sikkim,India,,domestic,true,true,"Protected Lepcha reserve known for villages, forests, rivers and traditional culture.",,,,,March to June and October to December,,culture|village|nature,,,,,,,https://www.sikkimtourism.gov.in/rap
Hee Gyathang,india/north-east-india/sikkim/north-sikkim/dzongu/hee-gyathang,city,india/north-east-india/sikkim/north-sikkim/dzongu,India,,domestic,true,true,Lepcha village and access point within Dzongu.,,,,90,,,village|culture,,,,,,,https://www.sikkimtourism.gov.in/rap
Lingthem,india/north-east-india/sikkim/north-sikkim/dzongu/lingthem,city,india/north-east-india/sikkim/north-sikkim/dzongu,India,,domestic,true,true,Traditional village with mountain and valley views.,,,,90,,,village|walking,,,,,,,https://www.sikkimtourism.gov.in/rap
Passingdang,india/north-east-india/sikkim/north-sikkim/dzongu/passingdang,city,india/north-east-india/sikkim/north-sikkim/dzongu,India,,domestic,true,true,Village and common base for exploring lower Dzongu.,,,,60,,,village|homestay,,,,,,,https://www.sikkimtourism.gov.in/rap
Lingzya Waterfall,india/north-east-india/sikkim/north-sikkim/dzongu/lingzya-waterfall,landmark,india/north-east-india/sikkim/north-sikkim/dzongu,India,,domestic,true,true,Tall waterfall in the Dzongu landscape.,,,,60,,,waterfall|nature,,,,,,,https://www.sikkimtourism.gov.in/rap
Rongyung Chu River,india/north-east-india/sikkim/north-sikkim/dzongu/rongyung-chu-river,landmark,india/north-east-india/sikkim/north-sikkim/dzongu,India,,domestic,true,true,River landscape important to Dzongu's ecology and communities.,,,,60,,,river|nature,,,,,,,https://www.sikkimtourism.gov.in/rap
Hot Springs of Dzongu,india/north-east-india/sikkim/north-sikkim/dzongu/hot-springs-of-dzongu,landmark,india/north-east-india/sikkim/north-sikkim/dzongu,India,,domestic,true,true,Natural hot-spring sites reached through rural and forest routes.,,,,120,,,hot_spring|wellness|nature,,,,,,,https://www.sikkimtourism.gov.in/rap
Lachen,india/north-east-india/sikkim/north-sikkim/lachen,city,india/north-east-india/sikkim/north-sikkim,India,,domestic,true,true,Mountain village and base for Gurudongmar Lake and Chopta Valley.,,,,,April to June and October to November,,village|mountains|high_altitude,,,,,,,https://www.sikkimtourism.gov.in/pap
Lachen Monastery,india/north-east-india/sikkim/north-sikkim/lachen/lachen-monastery,landmark,india/north-east-india/sikkim/north-sikkim/lachen,India,,domestic,true,true,Buddhist monastery overlooking Lachen village.,,,,60,,,monastery|religious,,,,,,,https://www.sikkimtourism.gov.in/pap
Lachen Village Viewpoint,india/north-east-india/sikkim/north-sikkim/lachen/lachen-village-viewpoint,landmark,india/north-east-india/sikkim/north-sikkim/lachen,India,,domestic,true,true,Mountain and village viewpoint around Lachen.,,,,45,,,viewpoint|village,,,,,,,https://www.sikkimtourism.gov.in/pap
Thangu Valley,india/north-east-india/sikkim/north-sikkim/thangu-valley,city,india/north-east-india/sikkim/north-sikkim,India,,domestic,true,true,High-altitude valley and settlement north of Lachen.,,,,,May to October,,valley|high_altitude,,,,,,,https://www.sikkimtourism.gov.in/pap
Thangu Valley Viewpoint,india/north-east-india/sikkim/north-sikkim/thangu-valley/thangu-valley-viewpoint,landmark,india/north-east-india/sikkim/north-sikkim/thangu-valley,India,,domestic,true,true,Alpine valley viewpoint with seasonal flowers and snow landscapes.,,,,60,,,valley|viewpoint,,,,,,,https://www.sikkimtourism.gov.in/pap
Chopta Valley,india/north-east-india/sikkim/north-sikkim/thangu-valley/chopta-valley,landmark,india/north-east-india/sikkim/north-sikkim/thangu-valley,India,,domestic,true,true,High-altitude alpine valley on the Gurudongmar route.,,,,90,,,valley|snow|high_altitude,,,,,,,https://www.sikkimtourism.gov.in/pap
Gurudongmar Lake,india/north-east-india/sikkim/north-sikkim/gurudongmar-lake,area,india/north-east-india/sikkim/north-sikkim,India,,domestic,true,true,Sacred high-altitude lake in northern Sikkim; permit and health precautions apply.,28.0257,88.7097,,,May to October,,lake|high_altitude|religious,,,,,,,https://www.sikkimtourism.gov.in/pap
Gurudongmar Lake Viewpoint,india/north-east-india/sikkim/north-sikkim/gurudongmar-lake/gurudongmar-lake-viewpoint,landmark,india/north-east-india/sikkim/north-sikkim/gurudongmar-lake,India,,domestic,true,true,Visitor viewpoint beside the high-altitude sacred lake.,,,,60,,,lake|viewpoint|high_altitude,,,,,,,https://www.sikkimtourism.gov.in/pap
Lachung,india/north-east-india/sikkim/north-sikkim/lachung,city,india/north-east-india/sikkim/north-sikkim,India,,domestic,true,true,Mountain village and base for Yumthang Valley and Zero Point.,,,,,March to June and October to December,,village|mountains|family,,,,,,,https://www.sikkimtourism.gov.in/pap
Lachung Monastery,india/north-east-india/sikkim/north-sikkim/lachung/lachung-monastery,landmark,india/north-east-india/sikkim/north-sikkim/lachung,India,,domestic,true,true,Historic Buddhist monastery in Lachung village.,,,,60,,,monastery|religious,,,,,,,https://www.sikkimtourism.gov.in/pap
Bhim Nala Waterfall,india/north-east-india/sikkim/north-sikkim/lachung/bhim-nala-waterfall,landmark,india/north-east-india/sikkim/north-sikkim/lachung,India,,domestic,true,true,"Large roadside waterfall near Lachung, also called Amitabh Bachchan Falls.",,,,45,,,waterfall|photography,,,,,,,https://www.sikkimtourism.gov.in/pap
Naga Falls,india/north-east-india/sikkim/north-sikkim/lachung/naga-falls,landmark,india/north-east-india/sikkim/north-sikkim/lachung,India,,domestic,true,true,Multi-tiered waterfall on the North Sikkim route.,,,,45,,,waterfall|nature,,,,,,,https://www.sikkimtourism.gov.in/pap
Twin Waterfalls,india/north-east-india/sikkim/north-sikkim/lachung/twin-waterfalls,landmark,india/north-east-india/sikkim/north-sikkim/lachung,India,,domestic,true,true,Roadside paired waterfalls on the approach to North Sikkim.,,,,30,,,waterfall|photography,,,,,,,https://www.sikkimtourism.gov.in/pap
Seven Sisters Waterfalls,india/north-east-india/sikkim/north-sikkim/lachung/seven-sisters-waterfalls,landmark,india/north-east-india/sikkim/north-sikkim/lachung,India,,domestic,true,true,Multi-step waterfall visible from the North Sikkim highway.,,,,45,,,waterfall|family,,,,,,,https://www.sikkimtourism.gov.in/pap
