name,key,kind,parentKey,country,region,domesticOrIntl,isSystem,isActive,description,latitude,longitude,openingHours,durationMin,bestTime,entryFee,suitabilityTags,googleMapsUrl,iataCode,icaoCode,stationCode,officialName,shortName,sourceUrl
Kamrup Metropolitan District,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district,region,india/north-east-india/assam/guwahati-and-lower-assam,India,,domestic,true,true,Tourism catalog region for Kamrup Metropolitan.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Kamrup District,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district,region,india/north-east-india/assam/guwahati-and-lower-assam,India,,domestic,true,true,Tourism catalog region for Kamrup.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Nalbari District,india/north-east-india/assam/guwahati-and-lower-assam/nalbari-district,region,india/north-east-india/assam/guwahati-and-lower-assam,India,,domestic,true,true,Tourism catalog region for Nalbari.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Barpeta District,india/north-east-india/assam/guwahati-and-lower-assam/barpeta-district,region,india/north-east-india/assam/guwahati-and-lower-assam,India,,domestic,true,true,Tourism catalog region for Barpeta.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Goalpara District,india/north-east-india/assam/guwahati-and-lower-assam/goalpara-district,region,india/north-east-india/assam/guwahati-and-lower-assam,India,,domestic,true,true,Tourism catalog region for Goalpara.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Dhubri District,india/north-east-india/assam/guwahati-and-lower-assam/dhubri-district,region,india/north-east-india/assam/guwahati-and-lower-assam,India,,domestic,true,true,Tourism catalog region for Dhubri.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
South Salmara-Mankachar District,india/north-east-india/assam/guwahati-and-lower-assam/south-salmara-mankachar-district,region,india/north-east-india/assam/guwahati-and-lower-assam,India,,domestic,true,true,Tourism catalog region for South Salmara-Mankachar.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Morigaon District,india/north-east-india/assam/kaziranga-and-central-assam/morigaon-district,region,india/north-east-india/assam/kaziranga-and-central-assam,India,,domestic,true,true,Tourism catalog region for Morigaon.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Nagaon District,india/north-east-india/assam/kaziranga-and-central-assam/nagaon-district,region,india/north-east-india/assam/kaziranga-and-central-assam,India,,domestic,true,true,Tourism catalog region for Nagaon.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Hojai District,india/north-east-india/assam/kaziranga-and-central-assam/hojai-district,region,india/north-east-india/assam/kaziranga-and-central-assam,India,,domestic,true,true,Tourism catalog region for Hojai.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Golaghat District,india/north-east-india/assam/kaziranga-and-central-assam/golaghat-district,region,india/north-east-india/assam/kaziranga-and-central-assam,India,,domestic,true,true,Tourism catalog region for Golaghat.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Sonitpur District,india/north-east-india/assam/kaziranga-and-central-assam/sonitpur-district,region,india/north-east-india/assam/kaziranga-and-central-assam,India,,domestic,true,true,Tourism catalog region for Sonitpur.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Biswanath District,india/north-east-india/assam/kaziranga-and-central-assam/biswanath-district,region,india/north-east-india/assam/kaziranga-and-central-assam,India,,domestic,true,true,Tourism catalog region for Biswanath.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Jorhat District,india/north-east-india/assam/upper-assam/jorhat-district,region,india/north-east-india/assam/upper-assam,India,,domestic,true,true,Tourism catalog region for Jorhat.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Sivasagar District,india/north-east-india/assam/upper-assam/sivasagar-district,region,india/north-east-india/assam/upper-assam,India,,domestic,true,true,Tourism catalog region for Sivasagar.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Charaideo District,india/north-east-india/assam/upper-assam/charaideo-district,region,india/north-east-india/assam/upper-assam,India,,domestic,true,true,Tourism catalog region for Charaideo.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Dibrugarh District,india/north-east-india/assam/upper-assam/dibrugarh-district,region,india/north-east-india/assam/upper-assam,India,,domestic,true,true,Tourism catalog region for Dibrugarh.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Tinsukia District,india/north-east-india/assam/upper-assam/tinsukia-district,region,india/north-east-india/assam/upper-assam,India,,domestic,true,true,Tourism catalog region for Tinsukia.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Majuli District,india/north-east-india/assam/majuli-and-north-bank/majuli-district,region,india/north-east-india/assam/majuli-and-north-bank,India,,domestic,true,true,Tourism catalog region for Majuli.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Lakhimpur District,india/north-east-india/assam/majuli-and-north-bank/lakhimpur-district,region,india/north-east-india/assam/majuli-and-north-bank,India,,domestic,true,true,Tourism catalog region for Lakhimpur.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Dhemaji District,india/north-east-india/assam/majuli-and-north-bank/dhemaji-district,region,india/north-east-india/assam/majuli-and-north-bank,India,,domestic,true,true,Tourism catalog region for Dhemaji.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Cachar District,india/north-east-india/assam/barak-valley/cachar-district,region,india/north-east-india/assam/barak-valley,India,,domestic,true,true,Tourism catalog region for Cachar.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Hailakandi District,india/north-east-india/assam/barak-valley/hailakandi-district,region,india/north-east-india/assam/barak-valley,India,,domestic,true,true,Tourism catalog region for Hailakandi.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Karimganj District,india/north-east-india/assam/barak-valley/karimganj-district,region,india/north-east-india/assam/barak-valley,India,,domestic,true,true,Tourism catalog region for Karimganj.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Dima Hasao District,india/north-east-india/assam/dima-hasao-and-karbi-hills/dima-hasao-district,region,india/north-east-india/assam/dima-hasao-and-karbi-hills,India,,domestic,true,true,Tourism catalog region for Dima Hasao.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Karbi Anglong District,india/north-east-india/assam/dima-hasao-and-karbi-hills/karbi-anglong-district,region,india/north-east-india/assam/dima-hasao-and-karbi-hills,India,,domestic,true,true,Tourism catalog region for Karbi Anglong.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
West Karbi Anglong District,india/north-east-india/assam/dima-hasao-and-karbi-hills/west-karbi-anglong-district,region,india/north-east-india/assam/dima-hasao-and-karbi-hills,India,,domestic,true,true,Tourism catalog region for West Karbi Anglong.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Kokrajhar District,india/north-east-india/assam/bodoland-territorial-region/kokrajhar-district,region,india/north-east-india/assam/bodoland-territorial-region,India,,domestic,true,true,Tourism catalog region for Kokrajhar.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Chirang District,india/north-east-india/assam/bodoland-territorial-region/chirang-district,region,india/north-east-india/assam/bodoland-territorial-region,India,,domestic,true,true,Tourism catalog region for Chirang.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Baksa District,india/north-east-india/assam/bodoland-territorial-region/baksa-district,region,india/north-east-india/assam/bodoland-territorial-region,India,,domestic,true,true,Tourism catalog region for Baksa.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Udalguri District,india/north-east-india/assam/bodoland-territorial-region/udalguri-district,region,india/north-east-india/assam/bodoland-territorial-region,India,,domestic,true,true,Tourism catalog region for Udalguri.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Bongaigaon District,india/north-east-india/assam/bodoland-territorial-region/bongaigaon-district,region,india/north-east-india/assam/bodoland-territorial-region,India,,domestic,true,true,Tourism catalog region for Bongaigaon.,,,,,,,,,,,,,,https://assamtourism.gov.in/Explore.php
Guwahati,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati,city,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district,India,,domestic,true,true,Assam's largest city and principal gateway to Northeast India.,26.1445,91.7362,,,October to April,,,,,,,,,https://assamtourism.gov.in/Explore.php
Kamakhya Temple,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati/kamakhya-temple,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati,India,,domestic,true,true,Major Shakti pilgrimage temple on Nilachal Hill.,,,,120,,,religious|pilgrimage,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Umananda Temple,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati/umananda-temple,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati,India,,domestic,true,true,Shiva temple on Peacock Island in the Brahmaputra.,,,,90,,,religious|island|boating,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Assam State Museum,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati/assam-state-museum,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati,India,,domestic,true,true,"Museum presenting Assam's archaeology, art and ethnography.",,,,120,,,museum|culture,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Assam State Zoo cum Botanical Garden,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati/assam-state-zoo-cum-botanical-garden,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati,India,,domestic,true,true,Large zoo and botanical garden in the city.,,,,180,,,wildlife|family,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Srimanta Sankardev Kalakshetra,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati/srimanta-sankardev-kalakshetra,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati,India,,domestic,true,true,"Cultural complex showcasing Assam's arts, heritage and performance traditions.",,,,150,,,culture|museum|family,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Navagraha Temple,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati/navagraha-temple,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati,India,,domestic,true,true,Historic temple dedicated to the nine celestial bodies.,,,,60,,,religious|viewpoint,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Basistha Temple,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati/basistha-temple,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati,India,,domestic,true,true,Temple and ashram landscape at the meeting of hill streams.,,,,75,,,religious|nature,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Dighalipukhuri,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati/dighalipukhuri,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati,India,,domestic,true,true,Historic urban waterbody and recreation area.,,,,60,,,lake|walking,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Nehru Park Guwahati,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati/nehru-park-guwahati,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati,India,,domestic,true,true,Central landscaped park with cultural sculptures.,,,,60,,,park|family,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Gandhi Mandap,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati/gandhi-mandap,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati,India,,domestic,true,true,Hilltop memorial and city viewpoint.,,,,60,,,memorial|viewpoint,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Guwahati Planetarium,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati/guwahati-planetarium,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati,India,,domestic,true,true,Astronomy education and sky-show centre.,,,,75,,,science|family,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Regional Science Centre Guwahati,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati/regional-science-centre-guwahati,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati,India,,domestic,true,true,Interactive science museum for families and students.,,,,120,,,science|family,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Brahmaputra Riverfront,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati/brahmaputra-riverfront,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati,India,,domestic,true,true,Urban river promenade and sunset-viewing area.,,,,90,,,riverfront|sunset|walking,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Saraighat Bridge Viewpoint,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati/saraighat-bridge-viewpoint,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati,India,,domestic,true,true,View of the historic road-rail bridge over the Brahmaputra.,,,,45,,,bridge|river|photography,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Purva Tirupati Sri Balaji Temple,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati/purva-tirupati-sri-balaji-temple,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati,India,,domestic,true,true,Large South Indian-style temple complex.,,,,60,,,religious|architecture,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
ISKCON Guwahati,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati/iskcon-guwahati,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/guwahati,India,,domestic,true,true,Krishna temple and spiritual centre.,,,,60,,,religious|family,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
North Guwahati,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/north-guwahati,city,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district,India,,domestic,true,true,Historic riverbank settlement opposite Guwahati.,,,,,October to April,,,,,,,,,https://assamtourism.gov.in/Explore.php
Ashwaklanta Temple,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/north-guwahati/ashwaklanta-temple,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/north-guwahati,India,,domestic,true,true,Historic Vishnu temple complex on the Brahmaputra bank.,,,,90,,,religious|river,,,,,,,https://assamtourism.gov.in/Explore.php
Dirgheswari Temple,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/north-guwahati/dirgheswari-temple,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/north-guwahati,India,,domestic,true,true,Hill and river pilgrimage temple.,,,,90,,,religious|viewpoint,,,,,,,https://assamtourism.gov.in/Explore.php
Doul Govinda Temple,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/north-guwahati/doul-govinda-temple,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/north-guwahati,India,,domestic,true,true,Popular Krishna temple by the Brahmaputra.,,,,90,,,religious|pilgrimage,,,,,,,https://assamtourism.gov.in/Explore.php
Sualkuchi,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/sualkuchi,city,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district,India,,domestic,true,true,Traditional silk-weaving town known for muga and paat textiles.,,,,,October to April,,,,,,,,,https://assamtourism.gov.in/Explore.php
Sualkuchi Silk Weaving Villages,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/sualkuchi/sualkuchi-silk-weaving-villages,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/sualkuchi,India,,domestic,true,true,Loom-based craft neighbourhoods producing Assamese silk textiles.,,,,150,,,craft|textile|village,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Hatisatra,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/sualkuchi/hatisatra,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/sualkuchi,India,,domestic,true,true,Historic Vaishnavite religious institution in Sualkuchi.,,,,90,,,religious|culture,,,,,,,https://assamtourism.gov.in/Explore.php
Hajo,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/hajo,city,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district,India,,domestic,true,true,"Multi-faith pilgrimage town sacred to Hindus, Muslims and Buddhists.",,,,,October to April,,,,,,,,,https://assamtourism.gov.in/Explore.php
Hayagriva Madhava Temple,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/hajo/hayagriva-madhava-temple,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/hajo,India,,domestic,true,true,Hilltop temple revered by Hindu and Buddhist communities.,,,,90,,,religious|heritage,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Poa Mecca,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/hajo/poa-mecca,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/hajo,India,,domestic,true,true,Historic Muslim pilgrimage complex.,,,,90,,,religious|heritage,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Madan Kamdev,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/hajo/madan-kamdev,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/hajo,India,,domestic,true,true,Archaeological temple ruins with sculptural remains.,,,,90,,,archaeology|temple,,,,,,,https://www.incredibleindia.gov.in/en/assam/guwahati
Chandubi,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/chandubi,city,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district,India,,domestic,true,true,Lake and forest-edge destination south-west of Guwahati.,,,,,October to April,,,,,,,,,https://assamtourism.gov.in/Explore.php
Chandubi Lake,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/chandubi/chandubi-lake,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/chandubi,India,,domestic,true,true,"Natural lake near the Garo Hills, known for boating and birdlife.",,,,180,,,lake|boating|birdwatching,,,,,,,https://assamtourism.gov.in/Explore.php
Chandubi Village Trails,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/chandubi/chandubi-village-trails,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-district/chandubi,India,,domestic,true,true,Rural and forest walking routes around the lake.,,,,150,,,village|walking|nature,,,,,,,https://assamtourism.gov.in/Explore.php
Deepor Beel,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/deepor-beel,area,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district,India,,domestic,true,true,Ramsar wetland and important bird habitat west of Guwahati.,,,,,,,wetland|birdwatching,,,,,,,https://assamtourism.gov.in/Explore.php
Deepor Beel Birding Area,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/deepor-beel/deepor-beel-birding-area,landmark,india/north-east-india/assam/guwahati-and-lower-assam/kamrup-metropolitan-district/deepor-beel,India,,domestic,true,true,Wetland birdwatching zone with seasonal waterbird concentrations.,,,,150,,,birdwatching|wetland,,,,,,,https://assamtourism.gov.in/Explore.php
Mayong,india/north-east-india/assam/kaziranga-and-central-assam/morigaon-district/mayong,city,india/north-east-india/assam/kaziranga-and-central-assam/morigaon-district,India,,domestic,true,true,Historic settlement known for folklore and as a gateway to Pobitora.,,,,,October to April,,,,,,,,,https://assamtourism.gov.in/Explore.php
Mayong Central Museum and Emporium,india/north-east-india/assam/kaziranga-and-central-assam/morigaon-district/mayong/mayong-central-museum-and-emporium,landmark,india/north-east-india/assam/kaziranga-and-central-assam/morigaon-district/mayong,India,,domestic,true,true,Local museum interpreting Mayong's history and folklore.,,,,75,,,museum|folklore,,,,,,,https://assamtourism.gov.in/Explore.php
Pobitora Wildlife Sanctuary,india/north-east-india/assam/kaziranga-and-central-assam/morigaon-district/mayong/pobitora-wildlife-sanctuary,landmark,india/north-east-india/assam/kaziranga-and-central-assam/morigaon-district/mayong,India,,domestic,true,true,Compact grassland sanctuary known for one-horned rhinoceros.,,,,240,November to April,,wildlife|safari|rhino,,,,,,,https://assamtourism.gov.in/Explore.php
Garanga Beel,india/north-east-india/assam/kaziranga-and-central-assam/morigaon-district/mayong/garanga-beel,landmark,india/north-east-india/assam/kaziranga-and-central-assam/morigaon-district/mayong,India,,domestic,true,true,Wetland landscape within the Pobitora ecosystem.,,,,60,,,wetland|birdwatching,,,,,,,https://assamtourism.gov.in/Explore.php
Barpeta,india/north-east-india/assam/guwahati-and-lower-assam/barpeta-district/barpeta,city,india/north-east-india/assam/guwahati-and-lower-assam/barpeta-district,India,,domestic,true,true,Vaishnavite cultural and pilgrimage centre.,,,,,October to April,,,,,,,,,https://assamtourism.gov.in/Explore.php
Barpeta Satra,india/north-east-india/assam/guwahati-and-lower-assam/barpeta-district/barpeta/barpeta-satra,landmark,india/north-east-india/assam/guwahati-and-lower-assam/barpeta-district/barpeta,India,,domestic,true,true,Major Ekasarana Vaishnavite monastery founded in the Sankardeva tradition.,,,,90,,,religious|culture,,,,,,,https://assamtourism.gov.in/Explore.php
Kirtan Ghar Barpeta,india/north-east-india/assam/guwahati-and-lower-assam/barpeta-district/barpeta/kirtan-ghar-barpeta,landmark,india/north-east-india/assam/guwahati-and-lower-assam/barpeta-district/barpeta,India,,domestic,true,true,Central prayer hall within Barpeta Satra.,,,,60,,,religious|architecture,,,,,,,https://assamtourism.gov.in/Explore.php
Sarthebari,india/north-east-india/assam/guwahati-and-lower-assam/barpeta-district/sarthebari,city,india/north-east-india/assam/guwahati-and-lower-assam/barpeta-district,India,,domestic,true,true,Craft town famous for bell-metal work.,,,,,October to April,,,,,,,,,https://assamtourism.gov.in/Explore.php
Sarthebari Bell Metal Craft Cluster,india/north-east-india/assam/guwahati-and-lower-assam/barpeta-district/sarthebari/sarthebari-bell-metal-craft-cluster,landmark,india/north-east-india/assam/guwahati-and-lower-assam/barpeta-district/sarthebari,India,,domestic,true,true,Traditional workshops producing Assamese bell-metal utensils.,,,,120,,,craft|shopping,,,,,,,https://assamtourism.gov.in/Explore.php
Nalbari,india/north-east-india/assam/guwahati-and-lower-assam/nalbari-district/nalbari,city,india/north-east-india/assam/guwahati-and-lower-assam/nalbari-district,India,,domestic,true,true,Lower Assam town known for religious and rural-cultural sites.,,,,,October to April,,,,,,,,,https://assamtourism.gov.in/Explore.php
Hari Mandir Nalbari,india/north-east-india/assam/guwahati-and-lower-assam/nalbari-district/nalbari/hari-mandir-nalbari,landmark,india/north-east-india/assam/guwahati-and-lower-assam/nalbari-district/nalbari,India,,domestic,true,true,Prominent local temple and festival venue.,,,,90,,,religious|culture,,,,,,,https://assamtourism.gov.in/Explore.php
Billeshwar Temple,india/north-east-india/assam/guwahati-and-lower-assam/nalbari-district/nalbari/billeshwar-temple,landmark,india/north-east-india/assam/guwahati-and-lower-assam/nalbari-district/nalbari,India,,domestic,true,true,Historic Shiva temple in the Nalbari region.,,,,90,,,religious|heritage,,,,,,,https://assamtourism.gov.in/Explore.php
Goalpara,india/north-east-india/assam/guwahati-and-lower-assam/goalpara-district/goalpara,city,india/north-east-india/assam/guwahati-and-lower-assam/goalpara-district,India,,domestic,true,true,"Lower Brahmaputra town with hills, river landscapes and heritage.",,,,,October to April,,,,,,,,,https://assamtourism.gov.in/Explore.php
Sri Surya Pahar,india/north-east-india/assam/guwahati-and-lower-assam/goalpara-district/goalpara/sri-surya-pahar,landmark,india/north-east-india/assam/guwahati-and-lower-assam/goalpara-district/goalpara,India,,domestic,true,true,"Archaeological hill with Hindu, Buddhist and Jain remains.",,,,90,,,archaeology|religious,,,,,,,https://assamtourism.gov.in/Explore.php
Tukreswari Temple,india/north-east-india/assam/guwahati-and-lower-assam/goalpara-district/goalpara/tukreswari-temple,landmark,india/north-east-india/assam/guwahati-and-lower-assam/goalpara-district/goalpara,India,,domestic,true,true,Hilltop Shakti temple and viewpoint.,,,,90,,,religious|viewpoint,,,,,,,https://assamtourism.gov.in/Explore.php
Nandeswar Devalaya,india/north-east-india/assam/guwahati-and-lower-assam/goalpara-district/goalpara/nandeswar-devalaya,landmark,india/north-east-india/assam/guwahati-and-lower-assam/goalpara-district/goalpara,India,,domestic,true,true,Historic Shiva temple.,,,,90,,,religious|heritage,,,,,,,https://assamtourism.gov.in/Explore.php
Dhubri,india/north-east-india/assam/guwahati-and-lower-assam/dhubri-district/dhubri,city,india/north-east-india/assam/guwahati-and-lower-assam/dhubri-district,India,,domestic,true,true,Historic lower Brahmaputra town and river port.,,,,,October to April,,,,,,,,,https://assamtourism.gov.in/Explore.php
