name,key,kind,parentKey,country,region,domesticOrIntl,isSystem,isActive,description,latitude,longitude,openingHours,durationMin,bestTime,entryFee,suitabilityTags,googleMapsUrl,iataCode,icaoCode,stationCode,officialName,shortName,sourceUrl
Agartala,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala,city,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district,India,,domestic,true,true,"Capital of Tripura, known for royal palaces, museums, temples, markets and cultural institutions.",23.8315,91.2868,,,October to March,,,,,,,,,https://tripuratourism.gov.in/
Ujjayanta Palace,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala/ujjayanta-palace,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala,India,,domestic,true,true,Former royal palace housing the Tripura State Museum.,,,,150,,,palace|museum,,,,,,,https://tripuratourism.gov.in/destination.php
Tripura State Museum,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala/tripura-state-museum,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala,India,,domestic,true,true,"Museum of state history, tribal culture, archaeology and art inside Ujjayanta Palace.",,,,120,,,museum|culture,,,,,,,https://tripuratourism.gov.in/destination.php
Heritage Park Agartala,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala/heritage-park-agartala,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala,India,,domestic,true,true,Landscape park presenting miniature heritage and natural landmarks of Tripura.,,,,120,,,park|family,,,,,,,https://tripuratourism.gov.in/destination.php
Rabindra Kanan,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala/rabindra-kanan,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala,India,,domestic,true,true,"Garden, cultural venue and recreation area.",,,,90,,,garden|culture,,,,,,,https://tripuratourism.gov.in/destination.php
Jagannath Temple Agartala,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala/jagannath-temple-agartala,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala,India,,domestic,true,true,Historic temple beside Ujjayanta Palace.,,,,60,,,temple|heritage,,,,,,,https://tripuratourism.gov.in/destination.php
Gedu Mia Mosque,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala/gedu-mia-mosque,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala,India,,domestic,true,true,Historic mosque noted for its white architectural form.,,,,60,,,mosque|heritage,,,,,,,https://tripuratourism.gov.in/destination.php
Venuban Vihar,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala/venuban-vihar,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala,India,,domestic,true,true,Buddhist temple and monastery in central Agartala.,,,,60,,,buddhist|religious,,,,,,,https://tripuratourism.gov.in/destination.php
Laxmi Narayan Temple Agartala,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala/laxmi-narayan-temple-agartala,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala,India,,domestic,true,true,Temple in the palace precinct.,,,,60,,,temple|religious,,,,,,,https://tripuratourism.gov.in/destination.php
Maharaja Bir Bikram College Heritage Campus,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala/maharaja-bir-bikram-college-heritage-campus,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala,India,,domestic,true,true,Historic educational campus and architectural landmark.,,,,60,,,education|heritage,,,,,,,https://tripuratourism.gov.in/destination.php
Purbasha Handicrafts Emporium,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala/purbasha-handicrafts-emporium,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala,India,,domestic,true,true,"Government craft outlet for bamboo, cane, handloom and tribal products.",,,,90,,,craft|shopping,,,,,,,https://tripuratourism.gov.in/destination.php
Battala Market,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala/battala-market,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala,India,,domestic,true,true,Large local market known for produce and daily city life.,,,,120,,,market|local_culture,,,,,,,https://tripuratourism.gov.in/destination.php
Maharajganj Bazaar,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala/maharajganj-bazaar,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala,India,,domestic,true,true,Historic commercial market area.,,,,120,,,market|shopping,,,,,,,https://tripuratourism.gov.in/destination.php
Albert Ekka Park,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala/albert-ekka-park,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala,India,,domestic,true,true,Urban memorial and recreation park.,,,,75,,,park|memorial,,,,,,,https://tripuratourism.gov.in/destination.php
Bamboo Art and Craft Centre Agartala,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala/bamboo-art-and-craft-centre-agartala,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala,India,,domestic,true,true,Bamboo and cane craft interpretation and shopping destination.,,,,90,,,craft|bamboo,,,,,,,https://tripuratourism.gov.in/destination.php
Akhaura Integrated Check Post Viewpoint,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala/akhaura-integrated-check-post-viewpoint,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/agartala,India,,domestic,true,true,"India-Bangladesh border gateway, subject to security and immigration controls.",,,,60,,,border|gateway,,,,,,,https://tripuratourism.gov.in/destination.php
Old Agartala,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/old-agartala,city,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district,India,,domestic,true,true,Historic capital area and major temple destination.,,,,,October to March,,,,,,,,,https://tripuratourism.gov.in/
Chaturdasha Devata Temple,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/old-agartala/chaturdasha-devata-temple,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/old-agartala,India,,domestic,true,true,Temple dedicated to the fourteen deities of Tripura.,,,,90,,,temple|pilgrimage,,,,,,,https://tripuratourism.gov.in/destination.php
Kharchi Puja Grounds,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/old-agartala/kharchi-puja-grounds,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/old-agartala,India,,domestic,true,true,Festival landscape associated with the annual Kharchi celebration.,,,,90,,,festival|culture,,,,,,,https://tripuratourism.gov.in/destination.php
Old Agartala Heritage Precinct,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/old-agartala/old-agartala-heritage-precinct,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/old-agartala,India,,domestic,true,true,Historic settlement and temple-area landscape.,,,,90,,,heritage|walking,,,,,,,https://tripuratourism.gov.in/destination.php
Khayerpur,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/khayerpur,city,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district,India,,domestic,true,true,Historic settlement near Agartala.,,,,,October to March,,,,,,,,,https://tripuratourism.gov.in/
Chaturdasha Devata Temple Gateway,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/khayerpur/chaturdasha-devata-temple-gateway,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/khayerpur,India,,domestic,true,true,Road and visitor gateway toward the Old Agartala temple complex.,,,,45,,,temple|gateway,,,,,,,https://tripuratourism.gov.in/destination.php
Mohanpur,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/mohanpur,city,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district,India,,domestic,true,true,Western Tripura town and gateway to villages and border landscapes.,,,,,October to March,,,,,,,,,https://tripuratourism.gov.in/
Mohanpur Rural Landscape,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/mohanpur/mohanpur-rural-landscape,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/mohanpur,India,,domestic,true,true,"Paddy fields, villages and low hill scenery.",,,,90,,,village|agriculture,,,,,,,https://tripuratourism.gov.in/destination.php
Bamutia Border Landscape,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/mohanpur/bamutia-border-landscape,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/mohanpur,India,,domestic,true,true,"Rural border-region landscape, subject to security restrictions.",,,,60,,,border|road_trip,,,,,,,https://tripuratourism.gov.in/destination.php
Bash Gram,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/bash-gram,city,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district,India,,domestic,true,true,Bamboo-themed eco-tourism and cultural destination.,,,,,October to March,,,,,,,,,https://tripuratourism.gov.in/
Bash Gram Bamboo Resort,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/bash-gram/bash-gram-bamboo-resort,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/bash-gram,India,,domestic,true,true,Bamboo-based eco-tourism and accommodation complex.,,,,150,,,bamboo|ecotourism,,,,,,,https://tripuratourism.gov.in/destination.php
Bash Gram Cultural Area,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/bash-gram/bash-gram-cultural-area,landmark,india/north-east-india/tripura/agartala-and-western-tripura/west-tripura-district/bash-gram,India,,domestic,true,true,"Bamboo architecture, performances and community activity zone.",,,,120,,,culture|craft,,,,,,,https://tripuratourism.gov.in/destination.php
Melaghar,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/melaghar,city,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district,India,,domestic,true,true,Town and gateway to Rudrasagar Lake and Neermahal.,,,,,October to March,,,,,,,,,https://tripuratourism.gov.in/
Rudrasagar Lake,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/melaghar/rudrasagar-lake,area,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/melaghar,India,,domestic,true,true,Ramsar wetland and lake surrounding Neermahal Water Palace.,,,,,October to March,,lake|wetland|boating,,,,,,,https://tripuratourism.gov.in/
Neermahal Water Palace,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/melaghar/rudrasagar-lake/neermahal-water-palace,landmark,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/melaghar/rudrasagar-lake,India,,domestic,true,true,Royal lake palace built by Maharaja Bir Bikram Kishore Manikya.,,,,150,,,palace|lake,,,,,,,https://tripuratourism.gov.in/destination.php
Neermahal Boat Ride,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/melaghar/rudrasagar-lake/neermahal-boat-ride,landmark,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/melaghar/rudrasagar-lake,India,,domestic,true,true,Boat crossing between Melaghar and the palace.,,,,90,,,boating|lake,,,,,,,https://tripuratourism.gov.in/destination.php
Rudrasagar Birding Area,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/melaghar/rudrasagar-lake/rudrasagar-birding-area,landmark,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/melaghar/rudrasagar-lake,India,,domestic,true,true,Wetland birdwatching and lake landscape.,,,,120,,,birdwatching|wetland,,,,,,,https://tripuratourism.gov.in/destination.php
Neermahal Festival Grounds,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/melaghar/rudrasagar-lake/neermahal-festival-grounds,landmark,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/melaghar/rudrasagar-lake,India,,domestic,true,true,Seasonal cultural and water-sports event landscape.,,,,90,,,festival|culture,,,,,,,https://tripuratourism.gov.in/destination.php
Sepahijala,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/sepahijala,city,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district,India,,domestic,true,true,"Wildlife, lake and forest destination south of Agartala.",,,,,October to March,,,,,,,,,https://tripuratourism.gov.in/
Sepahijala Wildlife Sanctuary,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/sepahijala/sepahijala-wildlife-sanctuary,area,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/sepahijala,India,,domestic,true,true,"Forest and wetland sanctuary known for primates, birds and the clouded leopard conservation landscape.",,,,,October to March,,wildlife|forest,,,,,,,https://tripuratourism.gov.in/
Clouded Leopard National Park,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/sepahijala/sepahijala-wildlife-sanctuary/clouded-leopard-national-park,landmark,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/sepahijala/sepahijala-wildlife-sanctuary,India,,domestic,true,true,Protected core area associated with clouded leopard conservation.,,,,180,,,national_park|wildlife,,,,,,,https://tripuratourism.gov.in/destination.php
Sepahijala Zoo,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/sepahijala/sepahijala-wildlife-sanctuary/sepahijala-zoo,landmark,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/sepahijala/sepahijala-wildlife-sanctuary,India,,domestic,true,true,Wildlife interpretation and zoological area.,,,,180,,,zoo|family,,,,,,,https://tripuratourism.gov.in/destination.php
Sepahijala Botanical Garden,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/sepahijala/sepahijala-wildlife-sanctuary/sepahijala-botanical-garden,landmark,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/sepahijala/sepahijala-wildlife-sanctuary,India,,domestic,true,true,Forest and botanical collection area.,,,,120,,,garden|nature,,,,,,,https://tripuratourism.gov.in/destination.php
Abasarika Lake,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/sepahijala/sepahijala-wildlife-sanctuary/abasarika-lake,landmark,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/sepahijala/sepahijala-wildlife-sanctuary,India,,domestic,true,true,Lake and boating landscape inside the sanctuary.,,,,90,,,lake|boating,,,,,,,https://tripuratourism.gov.in/destination.php
Sepahijala Birding Trails,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/sepahijala/sepahijala-wildlife-sanctuary/sepahijala-birding-trails,landmark,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/sepahijala/sepahijala-wildlife-sanctuary,India,,domestic,true,true,Forest and wetland birdwatching routes.,,,,150,,,birdwatching|walking,,,,,,,https://tripuratourism.gov.in/destination.php
Kamalasagar,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/kamalasagar,city,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district,India,,domestic,true,true,"Temple, lake and border destination.",,,,,October to March,,,,,,,,,https://tripuratourism.gov.in/
Kasba Kali Temple,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/kamalasagar/kasba-kali-temple,landmark,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/kamalasagar,India,,domestic,true,true,Historic Shakti temple overlooking a lake near the Bangladesh border.,,,,90,,,temple|pilgrimage,,,,,,,https://tripuratourism.gov.in/destination.php
Kamalasagar Lake,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/kamalasagar/kamalasagar-lake,landmark,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/kamalasagar,India,,domestic,true,true,Large temple-side lake and recreation landscape.,,,,90,,,lake|walking,,,,,,,https://tripuratourism.gov.in/destination.php
Kamalasagar Border Viewpoint,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/kamalasagar/kamalasagar-border-viewpoint,landmark,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/kamalasagar,India,,domestic,true,true,"Border and agricultural landscape, subject to security rules.",,,,60,,,border|viewpoint,,,,,,,https://tripuratourism.gov.in/destination.php
Boxanagar,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/boxanagar,city,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district,India,,domestic,true,true,Buddhist archaeological destination.,,,,,October to March,,,,,,,,,https://tripuratourism.gov.in/
Boxanagar Buddhist Stupa,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/boxanagar/boxanagar-buddhist-stupa,landmark,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/boxanagar,India,,domestic,true,true,Excavated brick Buddhist stupa and monastery complex.,,,,120,,,buddhist|archaeology,,,,,,,https://tripuratourism.gov.in/destination.php
Boxanagar Archaeological Site Museum Area,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/boxanagar/boxanagar-archaeological-site-museum-area,landmark,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/boxanagar,India,,domestic,true,true,Interpretation zone for excavated remains.,,,,75,,,museum|archaeology,,,,,,,https://tripuratourism.gov.in/destination.php
Bishalgarh,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/bishalgarh,city,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district,India,,domestic,true,true,Commercial and transport town south of Agartala.,,,,,October to March,,,,,,,,,https://tripuratourism.gov.in/
Bishalgarh Market,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/bishalgarh/bishalgarh-market,landmark,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/bishalgarh,India,,domestic,true,true,Local produce and commercial market.,,,,90,,,market|local_culture,,,,,,,https://tripuratourism.gov.in/destination.php
Neermahal Road Gateway,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/bishalgarh/neermahal-road-gateway,landmark,india/north-east-india/tripura/sepahijala-and-neermahal-circuit/sepahijala-district/bishalgarh,India,,domestic,true,true,Road access point toward Melaghar and Rudrasagar.,,,,45,,,road_trip|gateway,,,,,,,https://tripuratourism.gov.in/destination.php
Udaipur Tripura,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/udaipur-tripura,city,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district,India,,domestic,true,true,"Historic temple town and former royal capital, often called the City of Lakes.",23.5335,91.4836,,,October to March,,,,,,,,,https://tripuratourism.gov.in/
Tripura Sundari Temple,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/udaipur-tripura/tripura-sundari-temple,landmark,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/udaipur-tripura,India,,domestic,true,true,Major Shakti Peetha at Matabari.,,,,120,,,temple|pilgrimage,,,,,,,https://tripuratourism.gov.in/destination.php
Kalyan Sagar,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/udaipur-tripura/kalyan-sagar,landmark,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/udaipur-tripura,India,,domestic,true,true,Sacred pond beside Tripura Sundari Temple.,,,,60,,,lake|religious,,,,,,,https://tripuratourism.gov.in/destination.php
Bhubaneswari Temple,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/udaipur-tripura/bhubaneswari-temple,landmark,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/udaipur-tripura,India,,domestic,true,true,Historic riverside temple associated with Rabindranath Tagore's works.,,,,75,,,temple|heritage,,,,,,,https://tripuratourism.gov.in/destination.php
Gunabati Group of Temples,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/udaipur-tripura/gunabati-group-of-temples,landmark,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/udaipur-tripura,India,,domestic,true,true,Group of historic brick temples.,,,,90,,,temple|archaeology,,,,,,,https://tripuratourism.gov.in/destination.php
Jagannath Dighi,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/udaipur-tripura/jagannath-dighi,landmark,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/udaipur-tripura,India,,domestic,true,true,Large historic town lake.,,,,75,,,lake|walking,,,,,,,https://tripuratourism.gov.in/destination.php
Mahadev Dighi,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/udaipur-tripura/mahadev-dighi,landmark,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/udaipur-tripura,India,,domestic,true,true,Historic lake and temple landscape.,,,,60,,,lake|religious,,,,,,,https://tripuratourism.gov.in/destination.php
Amar Sagar,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/udaipur-tripura/amar-sagar,landmark,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/udaipur-tripura,India,,domestic,true,true,Royal-era lake and local recreation landscape.,,,,75,,,lake|heritage,,,,,,,https://tripuratourism.gov.in/destination.php
Udaipur Heritage Walk,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/udaipur-tripura/udaipur-heritage-walk,landmark,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/udaipur-tripura,India,,domestic,true,true,"Route linking temples, lakes and royal-era sites.",,,,150,,,walking|heritage,,,,,,,https://tripuratourism.gov.in/destination.php
Matabari,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/matabari,city,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district,India,,domestic,true,true,Pilgrimage settlement centred on Tripura Sundari Temple.,,,,,October to March,,,,,,,,,https://tripuratourism.gov.in/
Matabari Temple Complex,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/matabari/matabari-temple-complex,landmark,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/matabari,India,,domestic,true,true,"Temple precinct, market and pilgrim facilities.",,,,120,,,temple|pilgrimage,,,,,,,https://tripuratourism.gov.in/destination.php
Diwali Mela Grounds Matabari,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/matabari/diwali-mela-grounds-matabari,landmark,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/matabari,India,,domestic,true,true,Festival grounds used during the annual temple fair.,,,,90,,,festival|religious,,,,,,,https://tripuratourism.gov.in/destination.php
Tepania,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/tepania,city,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district,India,,domestic,true,true,Eco-tourism park and forest destination near Udaipur.,,,,,October to March,,,,,,,,,https://tripuratourism.gov.in/
Tepania Eco Park,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/tepania/tepania-eco-park,landmark,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/tepania,India,,domestic,true,true,"Forest park with cottages, waterbody and recreation facilities.",,,,150,,,ecopark|family,,,,,,,https://tripuratourism.gov.in/destination.php
Tepania Forest Walk,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/tepania/tepania-forest-walk,landmark,india/north-east-india/tripura/udaipur-and-gomati-circuit/gomati-district/tepania,India,,domestic,true,true,Short nature trail through the eco-park landscape.,,,,90,,,forest|walking,,,,,,,https://tripuratourism.gov.in/destination.php
