name,key,kind,parentKey,country,region,domesticOrIntl,isSystem,isActive,description,latitude,longitude,openingHours,durationMin,bestTime,entryFee,suitabilityTags,googleMapsUrl,iataCode,icaoCode,stationCode,officialName,shortName,sourceUrl
Lower Himachal,india/north-india/himachal-pradesh/lower-himachal,region,india/north-india/himachal-pradesh,India,,domestic,true,true,"Bilaspur, Hamirpur, Una and Sirmaur pilgrimage, lakes and foothills.",,,,,,,,,,,,,,https://himachaltourism.gov.in/destination/
Shimla District,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district,region,india/north-india/himachal-pradesh/shimla-and-solan-hills,India,,domestic,true,true,Tourism catalog region for Shimla.,,,,,,,,,,,,,,https://himachaltourism.gov.in/destination/
Solan District,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district,region,india/north-india/himachal-pradesh/shimla-and-solan-hills,India,,domestic,true,true,Tourism catalog region for Solan.,,,,,,,,,,,,,,https://himachaltourism.gov.in/destination/
Kullu District,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district,region,india/north-india/himachal-pradesh/kullu-and-manali-valley,India,,domestic,true,true,Tourism catalog region for Kullu.,,,,,,,,,,,,,,https://himachaltourism.gov.in/destination/
Kangra District,india/north-india/himachal-pradesh/kangra-and-dhauladhar/kangra-district,region,india/north-india/himachal-pradesh/kangra-and-dhauladhar,India,,domestic,true,true,Tourism catalog region for Kangra.,,,,,,,,,,,,,,https://himachaltourism.gov.in/destination/
Chamba District,india/north-india/himachal-pradesh/chamba-and-dalhousie/chamba-district,region,india/north-india/himachal-pradesh/chamba-and-dalhousie,India,,domestic,true,true,Tourism catalog region for Chamba.,,,,,,,,,,,,,,https://himachaltourism.gov.in/destination/
Mandi District,india/north-india/himachal-pradesh/mandi-and-seraj/mandi-district,region,india/north-india/himachal-pradesh/mandi-and-seraj,India,,domestic,true,true,Tourism catalog region for Mandi.,,,,,,,,,,,,,,https://himachaltourism.gov.in/destination/
Kinnaur District,india/north-india/himachal-pradesh/kinnaur/kinnaur-district,region,india/north-india/himachal-pradesh/kinnaur,India,,domestic,true,true,Tourism catalog region for Kinnaur.,,,,,,,,,,,,,,https://himachaltourism.gov.in/destination/
Lahaul and Spiti District,india/north-india/himachal-pradesh/lahaul-and-spiti/lahaul-and-spiti-district,region,india/north-india/himachal-pradesh/lahaul-and-spiti,India,,domestic,true,true,Tourism catalog region for Lahaul and Spiti.,,,,,,,,,,,,,,https://himachaltourism.gov.in/destination/
Bilaspur District,india/north-india/himachal-pradesh/lower-himachal/bilaspur-district,region,india/north-india/himachal-pradesh/lower-himachal,India,,domestic,true,true,Tourism catalog region for Bilaspur.,,,,,,,,,,,,,,https://himachaltourism.gov.in/destination/
Hamirpur District,india/north-india/himachal-pradesh/lower-himachal/hamirpur-district,region,india/north-india/himachal-pradesh/lower-himachal,India,,domestic,true,true,Tourism catalog region for Hamirpur.,,,,,,,,,,,,,,https://himachaltourism.gov.in/destination/
Una District,india/north-india/himachal-pradesh/lower-himachal/una-district,region,india/north-india/himachal-pradesh/lower-himachal,India,,domestic,true,true,Tourism catalog region for Una.,,,,,,,,,,,,,,https://himachaltourism.gov.in/destination/
Sirmaur District,india/north-india/himachal-pradesh/lower-himachal/sirmaur-district,region,india/north-india/himachal-pradesh/lower-himachal,India,,domestic,true,true,Tourism catalog region for Sirmaur.,,,,,,,,,,,,,,https://himachaltourism.gov.in/destination/
Shimla,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla,city,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district,India,,domestic,true,true,State capital and historic hill station known for colonial architecture and mountain views.,31.1048,77.1734,,,March to June and September to November,,,,,,,,,https://himachaltourism.gov.in/destination/
The Ridge,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla/the-ridge,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla,India,,domestic,true,true,Open promenade and civic heart of Shimla.,,,,90,,,walking|heritage,,,,,,,https://himachaltourism.gov.in/destination/
Mall Road Shimla,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla/mall-road-shimla,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla,India,,domestic,true,true,Pedestrian shopping and dining street.,,,,120,,,shopping|walking,,,,,,,https://himachaltourism.gov.in/destination/
Christ Church Shimla,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla/christ-church-shimla,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla,India,,domestic,true,true,Historic neo-Gothic church on the Ridge.,,,,45,,,church|heritage,,,,,,,https://himachaltourism.gov.in/destination/
Jakhu Temple,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla/jakhu-temple,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla,India,,domestic,true,true,Hilltop Hanuman temple and viewpoint.,,,,90,,,temple|viewpoint,,,,,,,https://himachaltourism.gov.in/destination/
Viceregal Lodge,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla/viceregal-lodge,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla,India,,domestic,true,true,Former British viceregal residence and heritage museum.,,,,120,,,heritage|museum,,,,,,,https://himachaltourism.gov.in/destination/
Indian Institute of Advanced Study,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla/indian-institute-of-advanced-study,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla,India,,domestic,true,true,Historic academic campus within Viceregal Lodge.,,,,90,,,education|heritage,,,,,,,https://himachaltourism.gov.in/destination/
Gaiety Heritage Cultural Complex,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla/gaiety-heritage-cultural-complex,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla,India,,domestic,true,true,Victorian theatre and cultural venue.,,,,75,,,culture|heritage,,,,,,,https://himachaltourism.gov.in/destination/
Kali Bari Temple,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla/kali-bari-temple,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla,India,,domestic,true,true,Historic temple near Mall Road.,,,,60,,,temple|pilgrimage,,,,,,,https://himachaltourism.gov.in/destination/
Annandale,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla/annandale,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla,India,,domestic,true,true,Historic ground and army heritage museum area.,,,,90,,,museum|park,,,,,,,https://himachaltourism.gov.in/destination/
Himachal State Museum,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla/himachal-state-museum,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla,India,,domestic,true,true,"Museum of regional archaeology, art and culture.",,,,120,,,museum|culture,,,,,,,https://himachaltourism.gov.in/destination/
Chadwick Falls,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla/chadwick-falls,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla,India,,domestic,true,true,Forest waterfall near Summer Hill.,,,,90,,,waterfall|forest,,,,,,,https://himachaltourism.gov.in/destination/
Summer Hill,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla/summer-hill,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla,India,,domestic,true,true,Quiet suburb and university area on the heritage railway.,,,,75,,,hill|walking,,,,,,,https://himachaltourism.gov.in/destination/
Tara Devi Temple,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla/tara-devi-temple,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla,India,,domestic,true,true,Hilltop temple with broad views.,,,,90,,,temple|viewpoint,,,,,,,https://himachaltourism.gov.in/destination/
Sankat Mochan Temple,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla/sankat-mochan-temple,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla,India,,domestic,true,true,Hanuman temple overlooking Shimla.,,,,60,,,temple|viewpoint,,,,,,,https://himachaltourism.gov.in/destination/
Green Valley,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla/green-valley,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/shimla,India,,domestic,true,true,Forest viewpoint on the Kufri road.,,,,45,,,viewpoint|forest,,,,,,,https://himachaltourism.gov.in/destination/
Kufri,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/kufri,city,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district,India,,domestic,true,true,Hill and winter recreation destination east of Shimla.,,,,,December to February and April to June,,,,,,,,,https://himachaltourism.gov.in/destination/
Kufri Fun World,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/kufri/kufri-fun-world,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/kufri,India,,domestic,true,true,Amusement and recreation zone.,,,,120,,,family|amusement,,,,,,,https://himachaltourism.gov.in/destination/
Mahasu Peak,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/kufri/mahasu-peak,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/kufri,India,,domestic,true,true,High viewpoint and snow destination.,,,,120,,,viewpoint|snow,,,,,,,https://himachaltourism.gov.in/destination/
Himalayan Nature Park,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/kufri/himalayan-nature-park,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/kufri,India,,domestic,true,true,Wildlife park featuring Himalayan species.,,,,120,,,wildlife|family,,,,,,,https://himachaltourism.gov.in/destination/
Kufri Ski Slopes,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/kufri/kufri-ski-slopes,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/kufri,India,,domestic,true,true,Seasonal beginner skiing area.,,,,120,,,skiing|snow,,,,,,,https://himachaltourism.gov.in/destination/
Narkanda,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/narkanda,city,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district,India,,domestic,true,true,Apple-growing hill town known for skiing and Hatu Peak.,,,,,December to March and April to June,,,,,,,,,https://himachaltourism.gov.in/destination/
Hatu Peak,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/narkanda/hatu-peak,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/narkanda,India,,domestic,true,true,High forested summit and panoramic viewpoint.,,,,180,,,mountain|viewpoint,,,,,,,https://himachaltourism.gov.in/destination/
Hatu Temple,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/narkanda/hatu-temple,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/narkanda,India,,domestic,true,true,Wooden hilltop temple.,,,,60,,,temple|heritage,,,,,,,https://himachaltourism.gov.in/destination/
Tannu Jubbar Lake,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/narkanda/tannu-jubbar-lake,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/narkanda,India,,domestic,true,true,Small lake near apple orchards.,,,,90,,,lake|nature,,,,,,,https://himachaltourism.gov.in/destination/
Narkanda Ski Slopes,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/narkanda/narkanda-ski-slopes,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/shimla-district/narkanda,India,,domestic,true,true,Seasonal skiing area.,,,,180,,,skiing|snow,,,,,,,https://himachaltourism.gov.in/destination/
Chail,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/chail,city,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district,India,,domestic,true,true,"Forest hill station known for palace, cricket ground and sanctuary.",,,,,March to June and September to November,,,,,,,,,https://himachaltourism.gov.in/destination/
Chail Palace,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/chail/chail-palace,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/chail,India,,domestic,true,true,Former royal palace and heritage property.,,,,90,,,palace|heritage,,,,,,,https://himachaltourism.gov.in/destination/
Chail Cricket Ground,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/chail/chail-cricket-ground,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/chail,India,,domestic,true,true,High-altitude cricket ground.,,,,45,,,sports|landmark,,,,,,,https://himachaltourism.gov.in/destination/
Kali Tibba Temple,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/chail/kali-tibba-temple,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/chail,India,,domestic,true,true,Hilltop temple and sunset viewpoint.,,,,90,,,temple|sunset,,,,,,,https://himachaltourism.gov.in/destination/
Chail Wildlife Sanctuary,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/chail/chail-wildlife-sanctuary,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/chail,India,,domestic,true,true,Forest sanctuary around the hill station.,,,,240,,,wildlife|forest,,,,,,,https://himachaltourism.gov.in/destination/
Solan,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/solan,city,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district,India,,domestic,true,true,"Shivalik town known for monasteries, temples and nearby hill retreats.",,,,,March to June and September to November,,,,,,,,,https://himachaltourism.gov.in/destination/
Mohan Shakti Heritage Park,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/solan/mohan-shakti-heritage-park,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/solan,India,,domestic,true,true,Large cultural and temple-themed heritage park.,,,,180,,,culture|family,,,,,,,https://himachaltourism.gov.in/destination/
Jatoli Shiv Temple,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/solan/jatoli-shiv-temple,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/solan,India,,domestic,true,true,Prominent Shiva temple with elaborate architecture.,,,,75,,,temple|architecture,,,,,,,https://himachaltourism.gov.in/destination/
Karol Tibba,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/solan/karol-tibba,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/solan,India,,domestic,true,true,Hill trek and cave landscape.,,,,240,,,trekking|cave,,,,,,,https://himachaltourism.gov.in/destination/
Kasauli,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/kasauli,city,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district,India,,domestic,true,true,"Quiet colonial hill station with walks, churches and viewpoints.",,,,,March to June and September to November,,,,,,,,,https://himachaltourism.gov.in/destination/
Monkey Point Kasauli,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/kasauli/monkey-point-kasauli,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/kasauli,India,,domestic,true,true,High viewpoint within an air-force area; access rules apply.,,,,90,,,viewpoint|temple,,,,,,,https://himachaltourism.gov.in/destination/
Gilbert Trail,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/kasauli/gilbert-trail,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/kasauli,India,,domestic,true,true,Forest walking trail along the ridge.,,,,90,,,walking|forest,,,,,,,https://himachaltourism.gov.in/destination/
Christ Church Kasauli,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/kasauli/christ-church-kasauli,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/kasauli,India,,domestic,true,true,Historic Anglican church.,,,,90,,,church|heritage,,,,,,,https://himachaltourism.gov.in/destination/
Sunset Point Kasauli,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/kasauli/sunset-point-kasauli,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/kasauli,India,,domestic,true,true,Popular sunset viewpoint.,,,,90,,,sunset|viewpoint,,,,,,,https://himachaltourism.gov.in/destination/
Mall Road Kasauli,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/kasauli/mall-road-kasauli,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/kasauli,India,,domestic,true,true,Small heritage market street.,,,,90,,,shopping|walking,,,,,,,https://himachaltourism.gov.in/destination/
Barog,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/barog,city,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district,India,,domestic,true,true,Small hill and railway destination on the Kalka-Shimla line.,,,,,March to June and September to November,,,,,,,,,https://himachaltourism.gov.in/destination/
Barog Tunnel,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/barog/barog-tunnel,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/barog,India,,domestic,true,true,Longest tunnel on the Kalka-Shimla heritage railway.,,,,45,,,railway_heritage|engineering,,,,,,,https://himachaltourism.gov.in/destination/
Barog Hill Viewpoint,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/barog/barog-hill-viewpoint,landmark,india/north-india/himachal-pradesh/shimla-and-solan-hills/solan-district/barog,India,,domestic,true,true,Pine-covered hill and valley views.,,,,60,,,viewpoint|forest,,,,,,,https://himachaltourism.gov.in/destination/
Manali,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/manali,city,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district,India,,domestic,true,true,Major mountain resort and adventure base in the upper Beas Valley.,32.2432,77.1892,,,March to June and September to November,,,,,,,,,https://himachaltourism.gov.in/destination/
Hadimba Devi Temple,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/manali/hadimba-devi-temple,landmark,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/manali,India,,domestic,true,true,Historic wooden temple in cedar forest.,,,,75,,,temple|heritage,,,,,,,https://himachaltourism.gov.in/destination/
Manu Temple,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/manali/manu-temple,landmark,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/manali,India,,domestic,true,true,Temple associated with sage Manu in Old Manali.,,,,60,,,temple|religious,,,,,,,https://himachaltourism.gov.in/destination/
Vashisht Temple and Hot Springs,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/manali/vashisht-temple-and-hot-springs,landmark,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/manali,India,,domestic,true,true,Temple village with natural hot-water springs.,,,,90,,,temple|hot_spring,,,,,,,https://himachaltourism.gov.in/destination/
Mall Road Manali,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/manali/mall-road-manali,landmark,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/manali,India,,domestic,true,true,Central shopping and dining street.,,,,120,,,shopping|food,,,,,,,https://himachaltourism.gov.in/destination/
Van Vihar,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/manali/van-vihar,landmark,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/manali,India,,domestic,true,true,Cedar forest park beside the Beas.,,,,90,,,park|family,,,,,,,https://himachaltourism.gov.in/destination/
Old Manali,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/manali/old-manali,landmark,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/manali,India,,domestic,true,true,"Village quarter with cafés, orchards and traditional houses.",,,,120,,,village|walking,,,,,,,https://himachaltourism.gov.in/destination/
Himachal Culture and Folk Art Museum,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/manali/himachal-culture-and-folk-art-museum,landmark,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/manali,India,,domestic,true,true,Museum of regional crafts and traditional life.,,,,90,,,museum|culture,,,,,,,https://himachaltourism.gov.in/destination/
Beas Riverfront Manali,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/manali/beas-riverfront-manali,landmark,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/manali,India,,domestic,true,true,River walking and recreation landscape.,,,,90,,,riverfront|walking,,,,,,,https://himachaltourism.gov.in/destination/
Solang Valley,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/solang-valley,city,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district,India,,domestic,true,true,Adventure and snow-sports valley north of Manali.,,,,,December to March and May to June,,,,,,,,,https://himachaltourism.gov.in/destination/
Solang Ropeway,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/solang-valley/solang-ropeway,landmark,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/solang-valley,India,,domestic,true,true,Cable car to higher slopes and viewpoints.,,,,150,,,ropeway|viewpoint,,,,,,,https://himachaltourism.gov.in/destination/
Solang Ski Slopes,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/solang-valley/solang-ski-slopes,landmark,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/solang-valley,India,,domestic,true,true,Seasonal skiing and snow activities.,,,,150,,,skiing|snow,,,,,,,https://himachaltourism.gov.in/destination/
Solang Paragliding Zone,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/solang-valley/solang-paragliding-zone,landmark,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/solang-valley,India,,domestic,true,true,Adventure activity area where operational.,,,,150,,,paragliding|adventure,,,,,,,https://himachaltourism.gov.in/destination/
Anjani Mahadev Trail,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/solang-valley/anjani-mahadev-trail,landmark,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/solang-valley,India,,domestic,true,true,Short trek to a seasonal ice formation and shrine.,,,,150,,,trekking|religious,,,,,,,https://himachaltourism.gov.in/destination/
Atal Tunnel,india/north-india/himachal-pradesh/lahaul-and-spiti/lahaul-and-spiti-district/atal-tunnel,city,india/north-india/himachal-pradesh/lahaul-and-spiti/lahaul-and-spiti-district,India,,domestic,true,true,Highway tunnel linking Manali with Lahaul beneath Rohtang.,,,,,March to June and September to November,,,,,,,,,https://himachaltourism.gov.in/destination/
Atal Tunnel South Portal,india/north-india/himachal-pradesh/lahaul-and-spiti/lahaul-and-spiti-district/atal-tunnel/atal-tunnel-south-portal,landmark,india/north-india/himachal-pradesh/lahaul-and-spiti/lahaul-and-spiti-district/atal-tunnel,India,,domestic,true,true,Engineering landmark and gateway from Manali to Lahaul.,,,,45,,,engineering|road_trip,,,,,,,https://himachaltourism.gov.in/destination/
Atal Tunnel North Portal,india/north-india/himachal-pradesh/lahaul-and-spiti/lahaul-and-spiti-district/atal-tunnel/atal-tunnel-north-portal,landmark,india/north-india/himachal-pradesh/lahaul-and-spiti/lahaul-and-spiti-district/atal-tunnel,India,,domestic,true,true,Lahaul-side portal near Sissu.,,,,45,,,engineering|mountains,,,,,,,https://himachaltourism.gov.in/destination/
Rohtang Pass,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/rohtang-pass,city,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district,India,,domestic,true,true,High mountain pass north of Manali with seasonal snow access.,,,,,May to October,,,,,,,,,https://himachaltourism.gov.in/destination/
Rohtang Pass Viewpoint,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/rohtang-pass/rohtang-pass-viewpoint,landmark,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/rohtang-pass,India,,domestic,true,true,Snow and mountain viewpoint subject to permits and weather.,,,,180,,,mountain_pass|snow,,,,,,,https://himachaltourism.gov.in/destination/
Rahala Waterfalls,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/rohtang-pass/rahala-waterfalls,landmark,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/rohtang-pass,India,,domestic,true,true,Roadside glacier-fed waterfall.,,,,45,,,waterfall|road_trip,,,,,,,https://himachaltourism.gov.in/destination/
Kullu,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/kullu,city,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district,India,,domestic,true,true,"Beas Valley town known for temples, shawls and Dussehra.",,,,,March to June and September to November,,,,,,,,,https://himachaltourism.gov.in/destination/
Raghunath Temple Kullu,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/kullu/raghunath-temple-kullu,landmark,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/kullu,India,,domestic,true,true,Historic temple central to Kullu Dussehra.,,,,120,,,temple|festival,,,,,,,https://himachaltourism.gov.in/destination/
Dhalpur Maidan,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/kullu/dhalpur-maidan,landmark,india/north-india/himachal-pradesh/kullu-and-manali-valley/kullu-district/kullu,India,,domestic,true,true,Festival and public ground.,,,,120,,,festival|park,,,,,,,https://himachaltourism.gov.in/destination/
