name,key,kind,parentKey,country,region,domesticOrIntl,isSystem,isActive,description,latitude,longitude,openingHours,durationMin,bestTime,entryFee,suitabilityTags,googleMapsUrl,iataCode,icaoCode,stationCode,officialName,shortName,sourceUrl
Balangir District,india/eastern-india/odisha/western-odisha/balangir-district,region,india/eastern-india/odisha/western-odisha,India,,domestic,true,true,Tourism catalog region for Balangir.,,,,,,,,,,,,,,https://odishatourism.gov.in/content/tourism/en.html
Subarnapur District,india/eastern-india/odisha/western-odisha/subarnapur-district,region,india/eastern-india/odisha/western-odisha,India,,domestic,true,true,Tourism catalog region for Subarnapur.,,,,,,,,,,,,,,https://odishatourism.gov.in/content/tourism/en.html
Boudh District,india/eastern-india/odisha/western-odisha/boudh-district,region,india/eastern-india/odisha/western-odisha,India,,domestic,true,true,Tourism catalog region for Boudh.,,,,,,,,,,,,,,https://odishatourism.gov.in/content/tourism/en.html
Kalahandi District,india/eastern-india/odisha/western-odisha/kalahandi-district,region,india/eastern-india/odisha/western-odisha,India,,domestic,true,true,Tourism catalog region for Kalahandi.,,,,,,,,,,,,,,https://odishatourism.gov.in/content/tourism/en.html
Nuapada District,india/eastern-india/odisha/western-odisha/nuapada-district,region,india/eastern-india/odisha/western-odisha,India,,domestic,true,true,Tourism catalog region for Nuapada.,,,,,,,,,,,,,,https://odishatourism.gov.in/content/tourism/en.html
Deogarh District,india/eastern-india/odisha/western-odisha/deogarh-district,region,india/eastern-india/odisha/western-odisha,India,,domestic,true,true,Tourism catalog region for Deogarh.,,,,,,,,,,,,,,https://odishatourism.gov.in/content/tourism/en.html
Kandhamal District,india/eastern-india/odisha/southern-odisha/kandhamal-district,region,india/eastern-india/odisha/southern-odisha,India,,domestic,true,true,Tourism catalog region for Kandhamal.,,,,,,,,,,,,,,https://odishatourism.gov.in/content/tourism/en.html
Koraput District,india/eastern-india/odisha/southern-odisha/koraput-district,region,india/eastern-india/odisha/southern-odisha,India,,domestic,true,true,Tourism catalog region for Koraput.,,,,,,,,,,,,,,https://odishatourism.gov.in/content/tourism/en.html
Rayagada District,india/eastern-india/odisha/southern-odisha/rayagada-district,region,india/eastern-india/odisha/southern-odisha,India,,domestic,true,true,Tourism catalog region for Rayagada.,,,,,,,,,,,,,,https://odishatourism.gov.in/content/tourism/en.html
Nabarangpur District,india/eastern-india/odisha/southern-odisha/nabarangpur-district,region,india/eastern-india/odisha/southern-odisha,India,,domestic,true,true,Tourism catalog region for Nabarangpur.,,,,,,,,,,,,,,https://odishatourism.gov.in/content/tourism/en.html
Malkangiri District,india/eastern-india/odisha/southern-odisha/malkangiri-district,region,india/eastern-india/odisha/southern-odisha,India,,domestic,true,true,Tourism catalog region for Malkangiri.,,,,,,,,,,,,,,https://odishatourism.gov.in/content/tourism/en.html
Gajapati District,india/eastern-india/odisha/southern-odisha/gajapati-district,region,india/eastern-india/odisha/southern-odisha,India,,domestic,true,true,Tourism catalog region for Gajapati.,,,,,,,,,,,,,,https://odishatourism.gov.in/content/tourism/en.html
Bhubaneswar,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,city,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district,India,,domestic,true,true,"Odisha's capital and Temple City, known for ancient shrines, caves, museums and modern cultural institutions.",20.2961,85.8245,,,October to March,,,,,,,,,https://odishatourism.gov.in/content/tourism/en.html
Lingaraj Temple,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/lingaraj-temple,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Major Kalinga-style Shiva temple in the Old Town.,,,,90,,,temple|pilgrimage|heritage,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Mukteshwar Temple,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/mukteshwar-temple,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Ornate tenth-century temple known for its carved torana.,,,,60,,,temple|architecture,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Rajarani Temple,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/rajarani-temple,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Sandstone temple celebrated for sculptural decoration.,,,,60,,,temple|architecture,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Parashurameshwar Temple,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/parashurameshwar-temple,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Early surviving Kalinga-style Shiva temple.,,,,45,,,temple|heritage,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Ananta Vasudeva Temple,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/ananta-vasudeva-temple,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Historic Vaishnavite temple beside Bindu Sagar.,,,,60,,,temple|religious,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Bindu Sagar Lake,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/bindu-sagar-lake,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Sacred tank surrounded by Old Town temples.,,,,60,,,lake|religious,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Udayagiri Caves,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/udayagiri-caves,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Rock-cut Jain caves created under the Mahameghavahana rulers.,,,,120,,,cave|archaeology,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Khandagiri Caves,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/khandagiri-caves,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Historic Jain rock-cut caves opposite Udayagiri.,,,,120,,,cave|archaeology,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Dhauli Shanti Stupa,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/dhauli-shanti-stupa,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Peace pagoda overlooking the Daya River and ancient Kalinga battlefield.,,,,90,,,buddhist|viewpoint|history,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Dhauli Rock Edicts,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/dhauli-rock-edicts,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Ashokan inscriptions associated with the Kalinga War.,,,,60,,,archaeology|history,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Odisha State Museum,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/odisha-state-museum,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,"State museum with archaeology, manuscripts, art and natural history.",,,,150,,,museum|history,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Odisha Crafts Museum Kalabhoomi,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/odisha-crafts-museum-kalabhoomi,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Museum and cultural complex dedicated to Odisha's crafts.,,,,150,,,museum|craft,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Tribal Museum Bhubaneswar,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/tribal-museum-bhubaneswar,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Museum presenting Odisha's tribal communities and material culture.,,,,120,,,museum|tribal_culture,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Regional Museum of Natural History,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/regional-museum-of-natural-history,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Natural-history museum focused on eastern India's biodiversity.,,,,90,,,museum|nature,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Ekamra Kanan Botanical Gardens,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/ekamra-kanan-botanical-gardens,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Botanical garden and urban nature area.,,,,120,,,garden|nature,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Nandankanan Zoological Park,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/nandankanan-zoological-park,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Major zoo and botanical park known for conservation breeding.,,,,240,,,zoo|family|wildlife,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
State Botanical Garden Nandankanan,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/state-botanical-garden-nandankanan,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Botanical garden adjoining the zoological park.,,,,150,,,garden|family,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Pathani Samanta Planetarium,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/pathani-samanta-planetarium,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Planetarium and astronomy education centre.,,,,75,,,science|family,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Science Park Bhubaneswar,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/science-park-bhubaneswar,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Interactive science centre and family attraction.,,,,120,,,science|family,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Kedar Gouri Temple,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/kedar-gouri-temple,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Historic twin-temple complex in Old Town.,,,,45,,,temple|heritage,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Brahmeswara Temple,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/brahmeswara-temple,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Eleventh-century Shiva temple with detailed carvings.,,,,45,,,temple|architecture,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Vaital Deul Temple,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/vaital-deul-temple,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Khakhara-style temple dedicated to Chamunda.,,,,45,,,temple|architecture,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Chausathi Yogini Temple Hirapur,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/chausathi-yogini-temple-hirapur,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Circular tantric temple dedicated to sixty-four yoginis.,,,,75,,,temple|heritage,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
ISKCON Bhubaneswar,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/iskcon-bhubaneswar,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Large Krishna temple and spiritual centre.,,,,60,,,religious|family,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Ram Mandir Bhubaneswar,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar/ram-mandir-bhubaneswar,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/khordha-district/bhubaneswar,India,,domestic,true,true,Prominent modern temple in the city centre.,,,,60,,,religious|architecture,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Cuttack,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack,city,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district,India,,domestic,true,true,"Historic river city known for fort heritage, silver filigree, festivals and museums.",20.4625,85.8830,,,October to March,,,,,,,,,https://odishatourism.gov.in/content/tourism/en.html
Barabati Fort,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack/barabati-fort,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack,India,,domestic,true,true,Ruins of a historic fort beside the Mahanadi.,,,,90,,,fort|heritage,,,,,,,https://odishatourism.gov.in/content/tourism/en/plan/Important-Information/odisha-tourist-map.html
Barabati Stadium,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack/barabati-stadium,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack,India,,domestic,true,true,Major sports stadium and city landmark.,,,,45,,,sports|landmark,,,,,,,https://odishatourism.gov.in/content/tourism/en/plan/Important-Information/odisha-tourist-map.html
Netaji Birth Place Museum,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack/netaji-birth-place-museum,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack,India,,domestic,true,true,Ancestral house and museum of Subhas Chandra Bose.,,,,90,,,museum|history,,,,,,,https://odishatourism.gov.in/content/tourism/en/plan/Important-Information/odisha-tourist-map.html
Odisha Maritime Museum,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack/odisha-maritime-museum,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack,India,,domestic,true,true,Museum interpreting Odisha's river and maritime history.,,,,120,,,museum|maritime,,,,,,,https://odishatourism.gov.in/content/tourism/en/plan/Important-Information/odisha-tourist-map.html
Dhabaleswar Temple,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack/dhabaleswar-temple,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack,India,,domestic,true,true,Shiva temple on an island in the Mahanadi.,,,,120,,,temple|island,,,,,,,https://odishatourism.gov.in/content/tourism/en/plan/Important-Information/odisha-tourist-map.html
Cuttack Chandi Temple,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack/cuttack-chandi-temple,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack,India,,domestic,true,true,Prominent Shakti temple of Cuttack.,,,,60,,,religious|pilgrimage,,,,,,,https://odishatourism.gov.in/content/tourism/en/plan/Important-Information/odisha-tourist-map.html
Qadam-e-Rasool,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack/qadam-e-rasool,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack,India,,domestic,true,true,Historic Islamic shrine complex.,,,,60,,,religious|heritage,,,,,,,https://odishatourism.gov.in/content/tourism/en/plan/Important-Information/odisha-tourist-map.html
Deer Park Cuttack,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack/deer-park-cuttack,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack,India,,domestic,true,true,Small urban deer park and recreation area.,,,,60,,,park|family,,,,,,,https://odishatourism.gov.in/content/tourism/en/plan/Important-Information/odisha-tourist-map.html
Bali Jatra Ground,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack/bali-jatra-ground,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack,India,,domestic,true,true,Riverfront fairground associated with Odisha's maritime trade festival.,,,,60,,,festival|riverfront,,,,,,,https://odishatourism.gov.in/content/tourism/en/plan/Important-Information/odisha-tourist-map.html
Silver Filigree Craft Area,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack/silver-filigree-craft-area,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/cuttack,India,,domestic,true,true,Traditional workshops producing Cuttack's tarakasi silver filigree.,,,,120,,,craft|shopping,,,,,,,https://odishatourism.gov.in/content/tourism/en/plan/Important-Information/odisha-tourist-map.html
Athagarh,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/athagarh,city,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district,India,,domestic,true,true,Historic town and gateway to Ansupa Lake and central Odisha heritage.,,,,,October to March,,,,,,,,,https://odishatourism.gov.in/content/tourism/en.html
Ansupa Lake,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/athagarh/ansupa-lake,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/athagarh,India,,domestic,true,true,Horseshoe-shaped freshwater lake and wetland near Athagarh.,,,,150,,,lake|birdwatching,,,,,,,https://odishatourism.gov.in/content/tourism/en/plan/Important-Information/odisha-tourist-map.html
Dhabaleswar Island,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/athagarh/dhabaleswar-island,landmark,india/eastern-india/odisha/bhubaneswar-cuttack-heritage-region/cuttack-district/athagarh,India,,domestic,true,true,Mahanadi island with temple and river landscapes.,,,,120,,,island|religious,,,,,,,https://odishatourism.gov.in/content/tourism/en/plan/Important-Information/odisha-tourist-map.html
Puri,india/eastern-india/odisha/puri-konark-chilika-coast/puri-district/puri,city,india/eastern-india/odisha/puri-konark-chilika-coast/puri-district,India,,domestic,true,true,Major Jagannath pilgrimage city and Bay of Bengal beach destination.,19.8135,85.8312,,,October to March,,,,,,,,,https://odishatourism.gov.in/content/tourism/en.html
Shree Jagannath Temple,india/eastern-india/odisha/puri-konark-chilika-coast/puri-district/puri/shree-jagannath-temple,landmark,india/eastern-india/odisha/puri-konark-chilika-coast/puri-district/puri,India,,domestic,true,true,One of India's Char Dham pilgrimage temples.,,,,120,,,temple|pilgrimage,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Puri Golden Beach,india/eastern-india/odisha/puri-konark-chilika-coast/puri-district/puri/puri-golden-beach,landmark,india/eastern-india/odisha/puri-konark-chilika-coast/puri-district/puri,India,,domestic,true,true,Popular city beach and seafront promenade.,,,,150,,,beach|family,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
Swargadwar Beach,india/eastern-india/odisha/puri-konark-chilika-coast/puri-district/puri/swargadwar-beach,landmark,india/eastern-india/odisha/puri-konark-chilika-coast/puri-district/puri,India,,domestic,true,true,Sacred beach and cremation-ghat area.,,,,90,,,beach|religious,,,,,,,https://odishatourism.gov.in/content/tourism/en/discover/attractions/temples-monuments.html
