name,key,kind,parentKey,country,region,domesticOrIntl,isSystem,isActive,description,latitude,longitude,openingHours,durationMin,bestTime,entryFee,suitabilityTags,googleMapsUrl,iataCode,icaoCode,stationCode,officialName,shortName,sourceUrl
Fontainhas,india/western-india/goa/north-goa-coast/north-goa-district/panaji/fontainhas,area,india/western-india/goa/north-goa-coast/north-goa-district/panaji,India,,domestic,true,true,Historic Latin Quarter with colourful Indo-Portuguese houses and narrow lanes.,,,,,,,heritage|walking|architecture,,,,,,,https://goa-tourism.com/
Our Lady of the Immaculate Conception Church,india/western-india/goa/north-goa-coast/north-goa-district/panaji/our-lady-of-the-immaculate-conception-church,landmark,india/western-india/goa/north-goa-coast/north-goa-district/panaji,India,,domestic,true,true,Prominent hilltop church overlooking central Panaji.,,,,60,,,church|architecture,,,,,,,https://goa-tourism.com/
Fontainhas Heritage Walk,india/western-india/goa/north-goa-coast/north-goa-district/panaji/fontainhas-heritage-walk,landmark,india/western-india/goa/north-goa-coast/north-goa-district/panaji,India,,domestic,true,true,Walking route through Goa's Latin Quarter.,,,,120,,,heritage|walking,,,,,,,https://goa-tourism.com/
Maruti Temple Altinho,india/western-india/goa/north-goa-coast/north-goa-district/panaji/maruti-temple-altinho,landmark,india/western-india/goa/north-goa-coast/north-goa-district/panaji,India,,domestic,true,true,Colourful hill temple with city views.,,,,60,,,temple|viewpoint,,,,,,,https://goa-tourism.com/
Mandovi Riverfront,india/western-india/goa/north-goa-coast/north-goa-district/panaji/mandovi-riverfront,landmark,india/western-india/goa/north-goa-coast/north-goa-district/panaji,India,,domestic,true,true,"Promenade, cruise jetties and evening river views.",,,,90,,,riverfront|walking,,,,,,,https://goa-tourism.com/
Miramar Beach,india/western-india/goa/north-goa-coast/north-goa-district/panaji/miramar-beach,landmark,india/western-india/goa/north-goa-coast/north-goa-district/panaji,India,,domestic,true,true,Urban beach at the mouth of the Mandovi River.,,,,120,,,beach|sunset,,,,,,,https://goa-tourism.com/
Dona Paula Viewpoint,india/western-india/goa/north-goa-coast/north-goa-district/panaji/dona-paula-viewpoint,landmark,india/western-india/goa/north-goa-coast/north-goa-district/panaji,India,,domestic,true,true,Clifftop viewpoint overlooking the Arabian Sea and river estuaries.,,,,90,,,viewpoint|coast,,,,,,,https://goa-tourism.com/
Goa State Museum,india/western-india/goa/north-goa-coast/north-goa-district/panaji/goa-state-museum,landmark,india/western-india/goa/north-goa-coast/north-goa-district/panaji,India,,domestic,true,true,State-history and cultural museum.,,,,90,,,museum|history,,,,,,,https://goa-tourism.com/
Goa Science Centre,india/western-india/goa/north-goa-coast/north-goa-district/panaji/goa-science-centre,landmark,india/western-india/goa/north-goa-coast/north-goa-district/panaji,India,,domestic,true,true,Interactive science museum and planetarium.,,,,120,,,science|family,,,,,,,https://goa-tourism.com/
Kala Academy,india/western-india/goa/north-goa-coast/north-goa-district/panaji/kala-academy,landmark,india/western-india/goa/north-goa-coast/north-goa-district/panaji,India,,domestic,true,true,Major performing-arts and cultural venue.,,,,60,,,culture|architecture,,,,,,,https://goa-tourism.com/
Reis Magos Fort,india/western-india/goa/north-goa-coast/north-goa-district/panaji/reis-magos-fort,landmark,india/western-india/goa/north-goa-coast/north-goa-district/panaji,India,,domestic,true,true,Restored riverside fort overlooking the Mandovi.,,,,120,,,fort|heritage,,,,,,,https://goa-tourism.com/
Reis Magos Church,india/western-india/goa/north-goa-coast/north-goa-district/panaji/reis-magos-church,landmark,india/western-india/goa/north-goa-coast/north-goa-district/panaji,India,,domestic,true,true,Historic church beside the fort.,,,,60,,,church|heritage,,,,,,,https://goa-tourism.com/
Campal Gardens,india/western-india/goa/north-goa-coast/north-goa-district/panaji/campal-gardens,landmark,india/western-india/goa/north-goa-coast/north-goa-district/panaji,India,,domestic,true,true,Riverfront urban park and walking area.,,,,60,,,park|walking,,,,,,,https://goa-tourism.com/
Azad Maidan,india/western-india/goa/north-goa-coast/north-goa-district/panaji/azad-maidan,landmark,india/western-india/goa/north-goa-coast/north-goa-district/panaji,India,,domestic,true,true,Central civic square and memorial site.,,,,45,,,memorial|history,,,,,,,https://goa-tourism.com/
Mahalaxmi Temple Panaji,india/western-india/goa/north-goa-coast/north-goa-district/panaji/mahalaxmi-temple-panaji,landmark,india/western-india/goa/north-goa-coast/north-goa-district/panaji,India,,domestic,true,true,Historic Hindu temple in the city.,,,,60,,,temple|religious,,,,,,,https://goa-tourism.com/
Old Goa,india/western-india/goa/north-goa-coast/north-goa-district/old-goa,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,Former Portuguese capital and UNESCO-listed church heritage zone.,15.5009,73.9116,,,November to February,,,,,,,,,https://goa-tourism.com/
Basilica of Bom Jesus,india/western-india/goa/north-goa-coast/north-goa-district/old-goa/basilica-of-bom-jesus,landmark,india/western-india/goa/north-goa-coast/north-goa-district/old-goa,India,,domestic,true,true,UNESCO-listed basilica housing the relics of St. Francis Xavier.,,,,90,,,church|world_heritage|pilgrimage,,,,,,,https://goa-tourism.com/
Se Cathedral,india/western-india/goa/north-goa-coast/north-goa-district/old-goa/se-cathedral,landmark,india/western-india/goa/north-goa-coast/north-goa-district/old-goa,India,,domestic,true,true,Large cathedral dedicated to St. Catherine.,,,,90,,,church|world_heritage,,,,,,,https://goa-tourism.com/
Church of St. Francis of Assisi,india/western-india/goa/north-goa-coast/north-goa-district/old-goa/church-of-st-francis-of-assisi,landmark,india/western-india/goa/north-goa-coast/north-goa-district/old-goa,India,,domestic,true,true,Historic church and archaeological museum complex.,,,,75,,,church|heritage,,,,,,,https://goa-tourism.com/
Archaeological Museum Old Goa,india/western-india/goa/north-goa-coast/north-goa-district/old-goa/archaeological-museum-old-goa,landmark,india/western-india/goa/north-goa-coast/north-goa-district/old-goa,India,,domestic,true,true,"Museum of sculptures, portraits and colonial-era objects.",,,,90,,,museum|archaeology,,,,,,,https://goa-tourism.com/
Church of St. Cajetan,india/western-india/goa/north-goa-coast/north-goa-district/old-goa/church-of-st-cajetan,landmark,india/western-india/goa/north-goa-coast/north-goa-district/old-goa,India,,domestic,true,true,Baroque church inspired by St. Peter's Basilica.,,,,60,,,church|architecture,,,,,,,https://goa-tourism.com/
Ruins of St. Augustine Tower,india/western-india/goa/north-goa-coast/north-goa-district/old-goa/ruins-of-st-augustine-tower,landmark,india/western-india/goa/north-goa-coast/north-goa-district/old-goa,India,,domestic,true,true,Ruins of a large Augustinian church complex.,,,,75,,,ruins|heritage,,,,,,,https://goa-tourism.com/
Viceroy's Arch,india/western-india/goa/north-goa-coast/north-goa-district/old-goa/viceroy-s-arch,landmark,india/western-india/goa/north-goa-coast/north-goa-district/old-goa,India,,domestic,true,true,Historic ceremonial gateway of Old Goa.,,,,45,,,architecture|history,,,,,,,https://goa-tourism.com/
Church of Our Lady of the Mount,india/western-india/goa/north-goa-coast/north-goa-district/old-goa/church-of-our-lady-of-the-mount,landmark,india/western-india/goa/north-goa-coast/north-goa-district/old-goa,India,,domestic,true,true,Hilltop church and viewpoint.,,,,60,,,church|viewpoint,,,,,,,https://goa-tourism.com/
Chapel of St. Catherine,india/western-india/goa/north-goa-coast/north-goa-district/old-goa/chapel-of-st-catherine,landmark,india/western-india/goa/north-goa-coast/north-goa-district/old-goa,India,,domestic,true,true,Small historic chapel within the Old Goa complex.,,,,45,,,church|heritage,,,,,,,https://goa-tourism.com/
Museum of Christian Art,india/western-india/goa/north-goa-coast/north-goa-district/old-goa/museum-of-christian-art,landmark,india/western-india/goa/north-goa-coast/north-goa-district/old-goa,India,,domestic,true,true,Museum of Indo-Portuguese Christian art.,,,,90,,,museum|art,,,,,,,https://goa-tourism.com/
Divar Island,india/western-india/goa/north-goa-coast/north-goa-district/divar-island,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,"Mandovi river island known for villages, churches, fields and ferry routes.",,,,,November to February,,,,,,,,,https://goa-tourism.com/
Our Lady of Compassion Church,india/western-india/goa/north-goa-coast/north-goa-district/divar-island/our-lady-of-compassion-church,landmark,india/western-india/goa/north-goa-coast/north-goa-district/divar-island,India,,domestic,true,true,Hilltop church and island viewpoint.,,,,90,,,church|viewpoint,,,,,,,https://goa-tourism.com/
Sao Mathias Village,india/western-india/goa/north-goa-coast/north-goa-district/divar-island/sao-mathias-village,landmark,india/western-india/goa/north-goa-coast/north-goa-district/divar-island,India,,domestic,true,true,Traditional Goan village landscape.,,,,90,,,village|culture,,,,,,,https://goa-tourism.com/
Piedade Village,india/western-india/goa/north-goa-coast/north-goa-district/divar-island/piedade-village,landmark,india/western-india/goa/north-goa-coast/north-goa-district/divar-island,India,,domestic,true,true,Heritage settlement on Divar Island.,,,,90,,,village|heritage,,,,,,,https://goa-tourism.com/
Divar Ferry Route,india/western-india/goa/north-goa-coast/north-goa-district/divar-island/divar-ferry-route,landmark,india/western-india/goa/north-goa-coast/north-goa-district/divar-island,India,,domestic,true,true,Scenic ferry crossing between Old Goa and Divar.,,,,90,,,ferry|river,,,,,,,https://goa-tourism.com/
Chorao Island,india/western-india/goa/north-goa-coast/north-goa-district/chorao-island,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,Mandovi river island known for mangroves and birdlife.,,,,,November to February,,,,,,,,,https://goa-tourism.com/
Dr. Salim Ali Bird Sanctuary,india/western-india/goa/north-goa-coast/north-goa-district/chorao-island/dr-salim-ali-bird-sanctuary,landmark,india/western-india/goa/north-goa-coast/north-goa-district/chorao-island,India,,domestic,true,true,Mangrove bird sanctuary accessible by ferry and boardwalk.,,,,180,,,birdwatching|mangrove|wildlife,,,,,,,https://goa-tourism.com/
Chorao Village Trails,india/western-india/goa/north-goa-coast/north-goa-district/chorao-island/chorao-village-trails,landmark,india/western-india/goa/north-goa-coast/north-goa-district/chorao-island,India,,domestic,true,true,Village and paddy-field walking routes.,,,,120,,,village|walking,,,,,,,https://goa-tourism.com/
Candolim,india/western-india/goa/north-goa-coast/north-goa-district/candolim,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,North Goa beach town near Fort Aguada and Sinquerim.,,,,,November to February,,,,,,,,,https://goa-tourism.com/
Candolim Beach,india/western-india/goa/north-goa-coast/north-goa-district/candolim/candolim-beach,landmark,india/western-india/goa/north-goa-coast/north-goa-district/candolim,India,,domestic,true,true,Long beach with watersports and beach shacks.,,,,120,,,beach|watersports,,,,,,,https://goa-tourism.com/
Sinquerim Beach,india/western-india/goa/north-goa-coast/north-goa-district/candolim/sinquerim-beach,landmark,india/western-india/goa/north-goa-coast/north-goa-district/candolim,India,,domestic,true,true,Beach beside Fort Aguada and the Mandovi estuary.,,,,120,,,beach|fort,,,,,,,https://goa-tourism.com/
Fort Aguada,india/western-india/goa/north-goa-coast/north-goa-district/candolim/fort-aguada,landmark,india/western-india/goa/north-goa-coast/north-goa-district/candolim,India,,domestic,true,true,Seventeenth-century Portuguese fort and lighthouse complex.,,,,120,,,fort|heritage,,,,,,,https://goa-tourism.com/
Aguada Lighthouse,india/western-india/goa/north-goa-coast/north-goa-district/candolim/aguada-lighthouse,landmark,india/western-india/goa/north-goa-coast/north-goa-district/candolim,India,,domestic,true,true,Historic lighthouse and coastal viewpoint.,,,,120,,,lighthouse|viewpoint,,,,,,,https://goa-tourism.com/
Calangute,india/western-india/goa/north-goa-coast/north-goa-district/calangute,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,Major resort town centred on one of Goa's busiest beaches.,,,,,November to February,,,,,,,,,https://goa-tourism.com/
Calangute Beach,india/western-india/goa/north-goa-coast/north-goa-district/calangute/calangute-beach,landmark,india/western-india/goa/north-goa-coast/north-goa-district/calangute,India,,domestic,true,true,"Large popular beach with watersports, shacks and shopping.",,,,180,,,beach|watersports|family,,,,,,,https://bookings.goa-tourism.com/
St. Alex Church,india/western-india/goa/north-goa-coast/north-goa-district/calangute/st-alex-church,landmark,india/western-india/goa/north-goa-coast/north-goa-district/calangute,India,,domestic,true,true,Historic church with a distinctive white façade.,,,,90,,,church|architecture,,,,,,,https://goa-tourism.com/
Calangute Market,india/western-india/goa/north-goa-coast/north-goa-district/calangute/calangute-market,landmark,india/western-india/goa/north-goa-coast/north-goa-district/calangute,India,,domestic,true,true,"Tourist and local market for clothing, food and souvenirs.",,,,120,,,market|shopping,,,,,,,https://goa-tourism.com/
Baga,india/western-india/goa/north-goa-coast/north-goa-district/baga,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,Popular beach and nightlife destination at the mouth of Baga Creek.,,,,,November to February,,,,,,,,,https://goa-tourism.com/
Baga Beach,india/western-india/goa/north-goa-coast/north-goa-district/baga/baga-beach,landmark,india/western-india/goa/north-goa-coast/north-goa-district/baga,India,,domestic,true,true,"Busy beach known for watersports, shacks and nightlife.",,,,120,,,beach|nightlife|watersports,,,,,,,https://goa-tourism.com/
Baga Creek,india/western-india/goa/north-goa-coast/north-goa-district/baga/baga-creek,landmark,india/western-india/goa/north-goa-coast/north-goa-district/baga,India,,domestic,true,true,Estuary and fishing-boat landscape.,,,,120,,,creek|boating,,,,,,,https://goa-tourism.com/
Tito's Lane,india/western-india/goa/north-goa-coast/north-goa-district/baga/tito-s-lane,landmark,india/western-india/goa/north-goa-coast/north-goa-district/baga,India,,domestic,true,true,Nightlife and entertainment street.,,,,120,,,nightlife|food,,,,,,,https://goa-tourism.com/
Anjuna,india/western-india/goa/north-goa-coast/north-goa-district/anjuna,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,"Beach village known for cliffs, markets and nightlife.",,,,,November to February,,,,,,,,,https://goa-tourism.com/
Anjuna Beach,india/western-india/goa/north-goa-coast/north-goa-district/anjuna/anjuna-beach,landmark,india/western-india/goa/north-goa-coast/north-goa-district/anjuna,India,,domestic,true,true,Rocky and sandy beach with sunset views.,,,,120,,,beach|sunset,,,,,,,https://goa-tourism.com/
Anjuna Flea Market,india/western-india/goa/north-goa-coast/north-goa-district/anjuna/anjuna-flea-market,landmark,india/western-india/goa/north-goa-coast/north-goa-district/anjuna,India,,domestic,true,true,Weekly tourist and craft market when operational.,,,,120,,,market|shopping,,,,,,,https://goa-tourism.com/
St. Michael's Church Anjuna,india/western-india/goa/north-goa-coast/north-goa-district/anjuna/st-michael-s-church-anjuna,landmark,india/western-india/goa/north-goa-coast/north-goa-district/anjuna,India,,domestic,true,true,Historic village church.,,,,120,,,church|heritage,,,,,,,https://goa-tourism.com/
Vagator,india/western-india/goa/north-goa-coast/north-goa-district/vagator,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,Clifftop beach destination below Chapora Fort.,,,,,November to February,,,,,,,,,https://goa-tourism.com/
Vagator Beach,india/western-india/goa/north-goa-coast/north-goa-district/vagator/vagator-beach,landmark,india/western-india/goa/north-goa-coast/north-goa-district/vagator,India,,domestic,true,true,Dramatic red-cliff beach divided into larger and smaller coves.,,,,120,,,beach|cliff,,,,,,,https://goa-tourism.com/
Ozran Beach,india/western-india/goa/north-goa-coast/north-goa-district/vagator/ozran-beach,landmark,india/western-india/goa/north-goa-coast/north-goa-district/vagator,India,,domestic,true,true,Small cove also known as Little Vagator.,,,,120,,,beach|sunset,,,,,,,https://goa-tourism.com/
Chapora Fort,india/western-india/goa/north-goa-coast/north-goa-district/vagator/chapora-fort,landmark,india/western-india/goa/north-goa-coast/north-goa-district/vagator,India,,domestic,true,true,Hilltop fort overlooking the Chapora River and Arabian Sea.,,,,120,,,fort|sunset|viewpoint,,,,,,,https://goa-tourism.com/
Morjim,india/western-india/goa/north-goa-coast/north-goa-district/morjim,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,Coastal village known for broad beach and turtle-nesting habitat.,,,,,November to February,,,,,,,,,https://goa-tourism.com/
Morjim Beach,india/western-india/goa/north-goa-coast/north-goa-district/morjim/morjim-beach,landmark,india/western-india/goa/north-goa-coast/north-goa-district/morjim,India,,domestic,true,true,Wide beach near the Chapora estuary.,,,,150,,,beach|birdwatching,,,,,,,https://goa-tourism.com/
Chapora River Estuary,india/western-india/goa/north-goa-coast/north-goa-district/morjim/chapora-river-estuary,landmark,india/western-india/goa/north-goa-coast/north-goa-district/morjim,India,,domestic,true,true,River-mouth landscape with sandbars and birdlife.,,,,90,,,estuary|birdwatching,,,,,,,https://goa-tourism.com/
Ashwem,india/western-india/goa/north-goa-coast/north-goa-district/ashwem,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,Quieter beach destination north of Morjim.,,,,,November to February,,,,,,,,,https://goa-tourism.com/
Ashwem Beach,india/western-india/goa/north-goa-coast/north-goa-district/ashwem/ashwem-beach,landmark,india/western-india/goa/north-goa-coast/north-goa-district/ashwem,India,,domestic,true,true,Long sandy beach with a relaxed resort atmosphere.,,,,150,,,beach|relaxation,,,,,,,https://goa-tourism.com/
Mandrem,india/western-india/goa/north-goa-coast/north-goa-district/mandrem,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,"Beach village with creek, dunes and yoga-oriented stays.",,,,,November to February,,,,,,,,,https://goa-tourism.com/
Mandrem Beach,india/western-india/goa/north-goa-coast/north-goa-district/mandrem/mandrem-beach,landmark,india/western-india/goa/north-goa-coast/north-goa-district/mandrem,India,,domestic,true,true,Sandy beach with creek crossings and quieter stretches.,,,,150,,,beach|wellness,,,,,,,https://goa-tourism.com/
Mandrem Creek,india/western-india/goa/north-goa-coast/north-goa-district/mandrem/mandrem-creek,landmark,india/western-india/goa/north-goa-coast/north-goa-district/mandrem,India,,domestic,true,true,Seasonal creek and dune landscape.,,,,75,,,creek|nature,,,,,,,https://goa-tourism.com/
Arambol,india/western-india/goa/north-goa-coast/north-goa-district/arambol,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,"Northern beach village known for cliffs, music and alternative travel culture.",,,,,November to February,,,,,,,,,https://goa-tourism.com/
Arambol Beach,india/western-india/goa/north-goa-coast/north-goa-district/arambol/arambol-beach,landmark,india/western-india/goa/north-goa-coast/north-goa-district/arambol,India,,domestic,true,true,Popular northern beach with sunset culture and music.,,,,120,,,beach|sunset,,,,,,,https://goa-tourism.com/
Kalacha Beach,india/western-india/goa/north-goa-coast/north-goa-district/arambol/kalacha-beach,landmark,india/western-india/goa/north-goa-coast/north-goa-district/arambol,India,,domestic,true,true,Smaller beach reached by a coastal walk.,,,,120,,,beach|walking,,,,,,,https://goa-tourism.com/
Arambol Sweet Water Lake,india/western-india/goa/north-goa-coast/north-goa-district/arambol/arambol-sweet-water-lake,landmark,india/western-india/goa/north-goa-coast/north-goa-district/arambol,India,,domestic,true,true,Freshwater lagoon behind Kalacha Beach.,,,,120,,,lake|beach,,,,,,,https://goa-tourism.com/
Arambol Cliff Trail,india/western-india/goa/north-goa-coast/north-goa-district/arambol/arambol-cliff-trail,landmark,india/western-india/goa/north-goa-coast/north-goa-district/arambol,India,,domestic,true,true,Coastal walking route between Arambol and Kalacha.,,,,120,,,walking|cliff,,,,,,,https://goa-tourism.com/
Querim,india/western-india/goa/north-goa-coast/north-goa-district/querim,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,Goa's northernmost beach village near the Tiracol River.,,,,,November to February,,,,,,,,,https://goa-tourism.com/
Querim Beach,india/western-india/goa/north-goa-coast/north-goa-district/querim/querim-beach,landmark,india/western-india/goa/north-goa-coast/north-goa-district/querim,India,,domestic,true,true,Quiet beach also called Keri Beach.,,,,150,,,beach|relaxation,,,,,,,https://goa-tourism.com/
Tiracol River Ferry,india/western-india/goa/north-goa-coast/north-goa-district/querim/tiracol-river-ferry,landmark,india/western-india/goa/north-goa-coast/north-goa-district/querim,India,,domestic,true,true,Ferry route connecting Querim with Tiracol.,,,,45,,,ferry|river,,,,,,,https://goa-tourism.com/
Tiracol,india/western-india/goa/north-goa-coast/north-goa-district/tiracol,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,Northern coastal fort village near the Maharashtra border.,,,,,November to February,,,,,,,,,https://goa-tourism.com/
Tiracol Fort,india/western-india/goa/north-goa-coast/north-goa-district/tiracol/tiracol-fort,landmark,india/western-india/goa/north-goa-coast/north-goa-district/tiracol,India,,domestic,true,true,Historic hill fort overlooking the Tiracol River and Arabian Sea.,,,,90,,,fort|viewpoint,,,,,,,https://goa-tourism.com/
St. Anthony Church Tiracol,india/western-india/goa/north-goa-coast/north-goa-district/tiracol/st-anthony-church-tiracol,landmark,india/western-india/goa/north-goa-coast/north-goa-district/tiracol,India,,domestic,true,true,Small historic church within the fort complex.,,,,45,,,church|heritage,,,,,,,https://goa-tourism.com/
Mapusa,india/western-india/goa/north-goa-coast/north-goa-district/mapusa,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,Commercial town and market hub for North Goa.,,,,,November to February,,,,,,,,,https://goa-tourism.com/
Mapusa Municipal Market,india/western-india/goa/north-goa-coast/north-goa-district/mapusa/mapusa-municipal-market,landmark,india/western-india/goa/north-goa-coast/north-goa-district/mapusa,India,,domestic,true,true,"Large traditional market known for produce, spices and Goan products.",,,,150,,,market|food|shopping,,,,,,,https://goa-tourism.com/
St. Jerome Church Mapusa,india/western-india/goa/north-goa-coast/north-goa-district/mapusa/st-jerome-church-mapusa,landmark,india/western-india/goa/north-goa-coast/north-goa-district/mapusa,India,,domestic,true,true,Historic church and local religious landmark.,,,,60,,,church|heritage,,,,,,,https://goa-tourism.com/
Siolim,india/western-india/goa/north-goa-coast/north-goa-district/siolim,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,"Village on the Chapora River known for church, bridge and river scenery.",,,,,November to February,,,,,,,,,https://goa-tourism.com/
Siolim Bridge Viewpoint,india/western-india/goa/north-goa-coast/north-goa-district/siolim/siolim-bridge-viewpoint,landmark,india/western-india/goa/north-goa-coast/north-goa-district/siolim,India,,domestic,true,true,Chapora River bridge and estuary landscape.,,,,45,,,bridge|river,,,,,,,https://goa-tourism.com/
St. Anthony Church Siolim,india/western-india/goa/north-goa-coast/north-goa-district/siolim/st-anthony-church-siolim,landmark,india/western-india/goa/north-goa-coast/north-goa-district/siolim,India,,domestic,true,true,Historic village church.,,,,60,,,church|heritage,,,,,,,https://goa-tourism.com/
Mayem,india/western-india/goa/north-goa-coast/north-goa-district/mayem,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,Inland village known for lake recreation and nearby heritage.,,,,,November to February,,,,,,,,,https://goa-tourism.com/
Mayem Lake,india/western-india/goa/north-goa-coast/north-goa-district/mayem/mayem-lake,landmark,india/western-india/goa/north-goa-coast/north-goa-district/mayem,India,,domestic,true,true,Freshwater lake with boating and nature experiences.,,,,150,,,lake|boating|family,,,,,,,https://goa-tourism.com/
Corjuem Fort,india/western-india/goa/north-goa-coast/north-goa-district/mayem/corjuem-fort,landmark,india/western-india/goa/north-goa-coast/north-goa-district/mayem,India,,domestic,true,true,Small island fort in the Aldona river landscape.,,,,90,,,fort|island,,,,,,,https://goa-tourism.com/
Aldona,india/western-india/goa/north-goa-coast/north-goa-district/aldona,city,india/western-india/goa/north-goa-coast/north-goa-district,India,,domestic,true,true,Riverside heritage village known for bridge and churches.,,,,,November to February,,,,,,,,,https://goa-tourism.com/
Aldona Cable-Stayed Bridge,india/western-india/goa/north-goa-coast/north-goa-district/aldona/aldona-cable-stayed-bridge,landmark,india/western-india/goa/north-goa-coast/north-goa-district/aldona,India,,domestic,true,true,Distinctive bridge over the Mapusa River.,,,,45,,,bridge|photography,,,,,,,https://goa-tourism.com/
St. Thomas Church Aldona,india/western-india/goa/north-goa-coast/north-goa-district/aldona/st-thomas-church-aldona,landmark,india/western-india/goa/north-goa-coast/north-goa-district/aldona,India,,domestic,true,true,Historic village church.,,,,60,,,church|heritage,,,,,,,https://goa-tourism.com/
Margao,india/western-india/goa/south-goa-coast/south-goa-district/margao,city,india/western-india/goa/south-goa-coast/south-goa-district,India,,domestic,true,true,Commercial and cultural centre of South Goa.,15.2993,74.1240,,,November to February,,,,,,,,,https://goa-tourism.com/
Margao Municipal Market,india/western-india/goa/south-goa-coast/south-goa-district/margao/margao-municipal-market,landmark,india/western-india/goa/south-goa-coast/south-goa-district/margao,India,,domestic,true,true,"Large market known for produce, spices and local goods.",,,,90,,,market|shopping,,,,,,,https://goa-tourism.com/
Church of the Holy Spirit,india/western-india/goa/south-goa-coast/south-goa-district/margao/church-of-the-holy-spirit,landmark,india/western-india/goa/south-goa-coast/south-goa-district/margao,India,,domestic,true,true,Historic Baroque church in Margao.,,,,90,,,church|heritage,,,,,,,https://goa-tourism.com/
Lohia Maidan,india/western-india/goa/south-goa-coast/south-goa-district/margao/lohia-maidan,landmark,india/western-india/goa/south-goa-coast/south-goa-district/margao,India,,domestic,true,true,Historic civic square associated with Goa's freedom movement.,,,,90,,,memorial|history,,,,,,,https://goa-tourism.com/
Goa Chitra Museum,india/western-india/goa/south-goa-coast/south-goa-district/margao/goa-chitra-museum,landmark,india/western-india/goa/south-goa-coast/south-goa-district/margao,India,,domestic,true,true,Ethnographic museum of traditional Goan life and tools.,,,,90,,,museum|culture,,,,,,,https://goa-tourism.com/
San Thome Museum,india/western-india/goa/south-goa-coast/south-goa-district/margao/san-thome-museum,landmark,india/western-india/goa/south-goa-coast/south-goa-district/margao,India,,domestic,true,true,Private technology and heritage museum.,,,,90,,,museum|technology,,,,,,,https://goa-tourism.com/
